Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
8ec15fae639c7a3df1c19d5b56891e1ecea3860e8724f8ae8deb66cbc5723e3e,2017-05,Essex Police,Essex Police,0.059421,51.655140,On or near WALLER'S HOPPET,E01021787,Epping Forest 012B,Investigation complete; no suspect identified
5ffb5cfdf8a6a6133027c3f2f6f93c2ce8fdd0b6db6e5116a0fb11739c751629,2017-05,Essex Police,Essex Police,0.414335,51.571666,On or near CUMBERLAND DRIVE,E01021275,Basildon 014B,Investigation complete; no suspect identified
f90d5c4c174a8a24e13f30966b26780c1dcd4ad10fac035dd454b931a8a05a2f,2017-05,Essex Police,Essex Police,0.540986,51.663394,On or near BENNETT'S AVENUE,E01021535,Chelmsford 016B,Investigation complete; no suspect identified
0422ead13e25edc7c6592a5e99e2b53505aa9a382d311d0bb6918d70e562da07,2017-05,Essex Police,Essex Police,0.732972,51.540950,On or near LOVELACE GARDENS,E01015839,Southend-on-Sea 014A,Investigation complete; no suspect identified
775bf149cd67ae83ff2be8ee27b6555afc673b912d8a957e11038e878c1367f5,2017-05,Essex Police,Essex Police,0.342224,51.604577,On or near ST NICHOLAS GROVE,E01021445,Brentwood 009A,Investigation complete; no suspect identified
bef147e6e3ae889ad494e13237609b2f6447e4ab4e4ad63c7ade76841a6cb484,2017-05,Essex Police,Essex Police,0.895335,51.889691,On or near BALKERNE GARDENS,E01021646,Colchester 007A,Investigation complete; no suspect identified
f3ab941030995a4b09ff86666500bc0685ffc1fdbc661998fd6ffddf921ffe25,2017-05,Essex Police,Essex Police,0.703470,51.547875,On or near WEST STREET,E01015861,Southend-on-Sea 004E,Investigation complete; no suspect identified
30e85d04243100349a1d8214dd5c8fa903d77bd6a25b4b4b0fbef0d4effa41f5,2017-05,Essex Police,Essex Police,0.547839,51.898253,On or near DEANERY HILL,E01021355,Braintree 007D,Investigation complete; no suspect identified
c2c97b1ae50a9dac44b513660686c31d496e5c08981bfc4d024ff69cef1f3971,2017-05,Essex Police,Essex Police,0.551292,51.632674,On or near A130,E01021594,Chelmsford 021B,Investigation complete; no suspect identified
10d3da81d926574e37347b769c5927050fe734a7f68be14c479417ada4cee33e,2017-05,Essex Police,Essex Police,0.479390,51.738715,On or near Shopping Area,E01033141,Chelmsford 010G,Investigation complete; no suspect identified
398e824598d97a9e170d8271c19bdddb21f7b4e542e09626c61a48b94a0fc5b6,2017-05,Essex Police,Essex Police,0.262613,51.888213,On or near Parking Area,E01022090,Uttlesford 006B,Investigation complete; no suspect identified
8f9596006bbec357ea461cdb08aeb0e7acfb4b7cd4b0942573547fecc2608012,2017-05,Essex Police,Essex Police,0.438636,51.587522,On or near ABBOTS COURT,E01021262,Basildon 010B,Investigation complete; no suspect identified
08edcb0cde22f27f8ac7a7f842476838ef4338f440551564d053c66f879feda1,2017-05,Essex Police,Essex Police,0.713474,51.534918,On or near MARKET PLACE,E01015852,Southend-on-Sea 015B,Investigation complete; no suspect identified
247c664fca5e18e477bb112da71f1201ce7d2b4672302409838d9aa55ec72a07,2017-05,Essex Police,Essex Police,0.191617,51.903945,On or near CANNONS MEAD,E01022085,Uttlesford 005E,Investigation complete; no suspect identified
3a1a4673c602ab0a99c04166b546f61ec26bbeb2ad88f19f69e676bc97e9a21a,2017-05,Essex Police,Essex Police,0.438191,51.587046,On or near CHURCH ROAD,E01021261,Basildon 010A,Investigation complete; no suspect identified
5e2a1419f17d81c1a12b38a2ad2044b5a836534f4c326424481c78e2428562c4,2017-05,Essex Police,Essex Police,0.455623,51.727290,On or near CROMPTON STREET,E01033138,Chelmsford 009F,Investigation complete; no suspect identified
0dc17bb6be791b60c064097a593165ec8cb03d9b37e966374b621478de67aa1f,2017-05,Essex Police,Essex Police,0.321586,51.629466,On or near YORK CLOSE,E01021466,Brentwood 005E,Investigation complete; no suspect identified
c3aecbd3b4cb40bb81b24391793ec59950a14b65519e8920171134d0aeabd664,2017-05,Essex Police,Essex Police,0.232883,51.485825,On or near SALADIN DRIVE,E01016014,Thurrock 015E,Investigation complete; no suspect identified
0eb8b71f161cbc6aceaeb68622246d67e6482202e3ce4c22a292117e5bf3bec1,2017-05,Essex Police,Essex Police,0.212849,51.992168,On or near ST LEONARDS CLOSE,E01022072,Uttlesford 003C,Investigation complete; no suspect identified
0a7f33d6f1c42af4c426f891315f378c004f72ff98fb2657e62a33a8004a1f0b,2017-05,Essex Police,Essex Police,1.265936,51.850695,On or near Martello Holiday Park,E01022055,Tendring 006D,Investigation complete; no suspect identified
dc0ddd96b6ab9d58ad9776f7146bd2d6f1a922fbb902d900c4180ec75c0f6fd9,2017-05,Essex Police,Essex Police,0.251189,51.506258,On or near SHANNON WAY,E01015924,Thurrock 008C,Investigation complete; no suspect identified
f82fd27714e74b9f04f8da608878eeed693a6c2fca556cd82f34bf87369d9b85,2017-05,Essex Police,Essex Police,0.419803,51.508304,On or near BUTTS LANE,E01015991,Thurrock 005B,Investigation complete; no suspect identified
eab68034a0e30a3827f18153055fedfcee0258d071cd9a05aeaea7037e93070c,2017-05,Essex Police,Essex Police,0.605787,51.586267,On or near HIGH STREET,E01021962,Rochford 008C,Investigation complete; no suspect identified
8f1591e572d1b7add4b4e0976fdc1c8b8ea341b6d9dd84f7a8f0a0425eb2dce8,2017-05,Essex Police,Essex Police,0.636865,51.945699,On or near UPPER CHAPEL STREET,E01021387,Braintree 004A,Investigation complete; no suspect identified
5b919437b8f49eb4939820e0ad21c4f33a54abdc4cd7d960219e0f6e73c9f729,2017-05,Essex Police,Essex Police,0.512647,51.585574,On or near RIDLEY ROAD,E01021309,Basildon 011E,Investigation complete; no suspect identified
4bf354fe9eec6d3984d38e2d2a3cb449b7f6b9b9f5f01892ef4dff4ab16c96fd,2017-05,Essex Police,Essex Police,0.566555,51.868295,On or near PUTTER COURT,E01021373,Braintree 011D,Investigation complete; no suspect identified
f5fc8a277e486910fe7d70830a4f6088ba56f136ed2b714ed25f246aaad2b7e0,2017-05,Essex Police,Essex Police,0.501215,51.592707,On or near SOUTHEND ARTERIAL ROAD,E01021330,Basildon 006C,Investigation complete; no suspect identified
a784166a30fbf9ea018eb9876b21b01c26e1176bd611b953941a891d0cefad65,2017-05,Essex Police,Essex Police,0.937420,51.887783,On or near COOK CRESCENT,E01021696,Colchester 008A,Investigation complete; no suspect identified
25a0bf752262f250b8788da5e7e9c869fca6a21b993c1be9c7f7452d05af3450,2017-05,Essex Police,Essex Police,0.455025,51.557871,On or near FOBBING FARM CLOSE,E01021297,Basildon 020D,Investigation complete; no suspect identified
ea08a6dd6f3aad33a76a6662318a0182172547bd988bea597b48d1024e7f8c0c,2017-05,Essex Police,Essex Police,0.441386,51.572311,On or near GREAT KNIGHTLEYS,E01021291,Basildon 016E,Investigation complete; no suspect identified
8d0d406dea5ab887eac20623aa43e92f388af4a83191a7e79a2aeafcc7de9ec3,2017-05,Essex Police,Essex Police,0.614484,51.643155,On or near HOLBROOK CLOSE,E01021613,Chelmsford 019C,Investigation complete; no suspect identified
c981045f6275ec34999de1579794ea040f00a9bd22ed0ae95b1f64e74f86631a,2017-05,Essex Police,Essex Police,0.521093,51.608262,On or near ALBANY ROAD,E01021331,Basildon 008A,Investigation complete; no suspect identified
858867fab72cd8ddf3d1ace70ce56cec478b8ada505ea1cb50a9bfe5536fab8e,2017-05,Essex Police,Essex Police,1.047651,51.940398,On or near SPRINGBANK AVENUE,E01022014,Tendring 003C,Investigation complete; no suspect identified
874e83a758206d8a70b84563409245213e8a8059811f8ac8f75c3b5216f9b954,2017-05,Essex Police,Essex Police,0.096784,51.774178,On or near NETTESWELL ORCHARD,E01021851,Harlow 003C,Investigation complete; no suspect identified
f103999fdf89c99f28e0cf59d2c9cade4b8286661c4dc9aec92975a61830b865,2017-05,Essex Police,Essex Police,0.696275,51.536232,On or near MILTON AVENUE,E01015853,Southend-on-Sea 015C,Investigation complete; no suspect identified
056ae74ced95eb94c02b09f5cb258f00eff4ea4b8c8002abc446d3d6d6a14450,2017-05,Essex Police,Essex Police,0.521093,51.608262,On or near ALBANY ROAD,E01021331,Basildon 008A,Investigation complete; no suspect identified
86f7cd724068626f8dec69c5e3d3f0f954c3e1ff07ab4f981a87b5eafb459fe9,2017-05,Essex Police,Essex Police,0.295171,51.579912,On or near CODHAM HALL LANE,E01021473,Brentwood 008D,Investigation complete; no suspect identified
8ef1578372ccefddbb820fae549b145b6e2cb0cb7b41d5a1465c21834bb2e92b,2017-05,Essex Police,Essex Police,0.458373,51.721917,On or near LONDON ROAD,E01021578,Chelmsford 010B,Investigation complete; no suspect identified
11bf64d867a845f598287a8f1d6b377cf73dfb1b8ee3dddc6c536a9e68b14d67,2017-05,Essex Police,Essex Police,0.583458,51.562928,On or near Further/Higher Educational Building,E01021512,Castle Point 004D,Investigation complete; no suspect identified
2e954efdcf392e90b7503bf369e892852e57df8030e47dc0759d28ed8cc38f40,2017-05,Essex Police,Essex Police,0.232047,51.482568,On or near HIGH STREET,E01016014,Thurrock 015E,Investigation complete; no suspect identified
7bf8710a1c9a5d7170c8fc2520497419c46a866a205c5a071ef777878a0d0fb2,2017-05,Essex Police,Essex Police,0.272772,51.613227,On or near LEONARD WAY,E01021468,Brentwood 006D,Investigation complete; no suspect identified
d477a107cefb722d95da33595082e32504706a7796e4e31162f72f5f6371e54d,2017-05,Essex Police,Essex Police,0.439330,51.571374,On or near MYNCHENS,E01021292,Basildon 017B,Investigation complete; no suspect identified
d629a9f931bb5719f188c079c15a444edc8641e5ecd8462e53dc8e528f6c498e,2017-05,Essex Police,Essex Police,0.272254,51.492281,On or near Motorway Service Area,E01016012,Thurrock 015C,Investigation complete; no suspect identified
7a719d4203dd4dff0a2aea3400dd94032bcd3870f87f65dc0028fa7e16fa866f,2017-05,Essex Police,Essex Police,0.110807,51.769026,On or near Sports/Recreation Area,E01021852,Harlow 003D,Investigation complete; no suspect identified
c6a781ab51eb0438eb6a64105f1fb6ecd7ee0d1c77f15d944e307d452a1286e3,2017-05,Essex Police,Essex Police,0.436143,51.574120,On or near BELSTEDES,E01021292,Basildon 017B,Investigation complete; no suspect identified
f58f6ae3417df3f7170d8cfae134e3a96c8b6ca2753af5dbba4b42790fcd6463,2017-05,Essex Police,Essex Police,0.266292,51.478970,On or near A282,E01016012,Thurrock 015C,Investigation complete; no suspect identified
2234dff01b198b16c8b24fc28fd597d3eff4bf4cfb2173ad96e23147a0a22a65,2017-05,Essex Police,Essex Police,0.495785,51.775195,On or near PRATT'S FARM LANE,E01021540,Chelmsford 001C,Investigation complete; no suspect identified
e836854e1c79fb5151ac235853e9dd88d2724683bc273aef3efaeb4030107f33,2017-05,Essex Police,Essex Police,0.250921,51.825786,On or near HAMMONDS ROAD,E01022059,Uttlesford 009A,Investigation complete; no suspect identified
20079efd139edda09197b740ac900caa3c34897e39c08b6b05870a31111233eb,2017-05,Essex Police,Essex Police,0.250921,51.825786,On or near HAMMONDS ROAD,E01022059,Uttlesford 009A,Investigation complete; no suspect identified
4ed871a1cd99509b930071e00a4684eed3707d1b395159016ffca23c0bf51eef,2017-05,Essex Police,Essex Police,0.240535,51.713514,On or near SPRINGFIELD CLOSE,E01021802,Epping Forest 004D,Investigation complete; no suspect identified
b6a2c1858d286b5692cc18cf95de2e3456ae0b7d395368871ce6ebb103688bf8,2017-05,Essex Police,Essex Police,0.946975,51.922296,On or near CROWN LANE NORTH,E01021971,Tendring 005A,Investigation complete; no suspect identified
0a6a5acac2933935a605031384a4baca715f92992cc01ec55f7862d49bad91d2,2017-05,Essex Police,Essex Police,1.026403,51.815788,On or near Sports/Recreation Area,E01021979,Tendring 011A,Investigation complete; no suspect identified
33ebcacef22d6cef12746e0837b2b95b6ae2335fe137ce8bfa9c5a11c83a3e35,2017-05,Essex Police,Essex Police,0.747828,51.898581,On or near THE CHASE,E01021663,Colchester 010C,Investigation complete; no suspect identified
da22306b32a8fb685fa12197249332f7bcdbcb4e768dcb52fe6cec2a7f3456ac,2017-05,Essex Police,Essex Police,0.126116,51.776493,On or near FELMONGERS,E01021848,Harlow 002E,Investigation complete; no suspect identified
1e6054f288525198048bdc88c57ba8e96378b2c277fd011c0131dbb9b697150c,2017-05,Essex Police,Essex Police,0.310120,51.661158,On or near PARK MEADOW,E01021442,Brentwood 001B,Investigation complete; no suspect identified
9e00b9c4a9e06166c8cd3c1d4b51fd55da2cb9a2606e21443b3c1cc5083d0af9,2017-05,Essex Police,Essex Police,1.281610,51.937468,On or near HIGH STREET,E01022001,Tendring 001D,Investigation complete; no suspect identified
8a923c0a2e77991f59e1b755a8bba24dcc468824efc6a34d192677528b9a679d,2017-05,Essex Police,Essex Police,0.272582,51.482958,On or near CENTRAL AVENUE,E01016012,Thurrock 015C,Investigation complete; no suspect identified
4779010e2a7de934695a91c679399fbb63de6cb568634e9a31dc5a7adf89d38e,2017-05,Essex Police,Essex Police,0.039654,51.770885,On or near TEMPLE MEAD,E01021801,Epping Forest 002E,Investigation complete; no suspect identified
b8d3672f725a25d2545b35adb3bd3c85272c21542886862c99690312bb071763,2017-05,Essex Police,Essex Police,0.463470,51.551813,On or near VANGE PARK ROAD,E01021299,Basildon 020E,Investigation complete; no suspect identified
33a8cd2ee28d98a90c6c29dedf49579eca92299f281ae7986ef4eb02785efd84,2017-05,Essex Police,Essex Police,-0.001225,51.685755,On or near MILTON COURT,E01021818,Epping Forest 009C,Investigation complete; no suspect identified
e5dc8237b088b4f3f7dd75e9007dbdefecf26b11113c01427e794b59b56f217c,2017-05,Essex Police,Essex Police,0.684852,51.537187,On or near GROSVENOR ROAD,E01015828,Southend-on-Sea 012B,Investigation complete; no suspect identified
ab4ac2b82d3b7ac7bc4e093f26da64b183002686aab2b5acd5aa3e3068095632,2017-05,Essex Police,Essex Police,0.882819,51.869691,On or near OLIVE GROVE,E01033723,Colchester 015G,Investigation complete; no suspect identified
9cf67cc3e1a1d9cedc1b7c646c6e7ef395a4addf9e0f08184625f96d3d37a9f2,2017-05,Essex Police,Essex Police,0.857819,51.883252,On or near CHRISTINE CHASE,E01021691,Colchester 014C,Investigation complete; no suspect identified
c2a89743ad4037146754ece2c543da448f53e1df904285d097380c3ab274c4d4,2017-05,Essex Police,Essex Police,0.581322,51.524204,On or near SURIG ROAD,E01021488,Castle Point 010C,Investigation complete; no suspect identified
1461c610dbb76cbf448304a2d45a3ebf0342fdb352691c0b7dcdd9697597d53a,2017-05,Essex Police,Essex Police,0.454715,51.740996,On or near TOWER AVENUE,E01021573,Chelmsford 009A,Investigation complete; no suspect identified
f8e6ad41d2888d616faf82a935e3a6946e356a6884f8ecf2afcea6db3feee86a,2017-05,Essex Police,Essex Police,0.715320,51.534677,On or near Shopping Area,E01015852,Southend-on-Sea 015B,Investigation complete; no suspect identified
1542efc5ccf98260909ef682b7d0d6140705f337c44b9ddb463f68fcd42ed43b,2017-05,Essex Police,Essex Police,0.300141,51.607441,On or near CONSORT CLOSE,E01021472,Brentwood 008C,Investigation complete; no suspect identified
7526ec30bc905de259af86fb15a002bed63e75d401b2d6a3d8e79c8638bc7c81,2017-05,Essex Police,Essex Police,0.424112,51.566635,On or near MILTON GREEN,E01021282,Basildon 021C,Investigation complete; no suspect identified
fe72465907bd5a6d9a676f3d684d73ae0c3c2a5095bc7b628af3a8ada5bc949a,2017-05,Essex Police,Essex Police,0.090347,51.753772,On or near Pedestrian Subway,E01021859,Harlow 010C,Investigation complete; no suspect identified
41b1f8f917c688e4c0acdb8a96a8da705247ee9fb9e2ff9baba04797a7f545dd,2017-05,Essex Police,Essex Police,0.703470,51.547875,On or near WEST STREET,E01015861,Southend-on-Sea 004E,Investigation complete; no suspect identified
3dac2306cf08640466661237cad07a25f758574e51ed510d5f41c4ac1f8c5b15,2017-05,Essex Police,Essex Police,0.489565,51.716431,On or near TYDEMANS,E01021565,Chelmsford 014C,Investigation complete; no suspect identified
6457b538560d53d1c7214eb37f7fa9ff4e7f7646ddd786c30eaac2f27bb62bb0,2017-05,Essex Police,Essex Police,0.075931,51.643123,On or near LUSHES COURT,E01021771,Epping Forest 013A,Investigation complete; no suspect identified
adb1e1dab76fac235f02a0713e614869e28708429693bfc9cd92a569984a2be7,2017-05,Essex Police,Essex Police,0.107473,51.770255,On or near WHITEWAITS,E01021852,Harlow 003D,Investigation complete; no suspect identified
4afcd37b7cdf636b6358683b991475e7fa1cc0d3990242afbbb4e2e10f177b38,2017-05,Essex Police,Essex Police,1.087300,51.775566,On or near Seawick Holiday Park,E01022045,Tendring 018D,Investigation complete; no suspect identified
c8626a2c65cf83340dc9bb21c0360416420128bfa7f7335d6e0dba1db38e2fc4,2017-05,Essex Police,Essex Police,0.114046,51.702135,On or near HOMEFIELD CLOSE,E01021762,Epping Forest 005C,Investigation complete; no suspect identified
a64e322cad7a529ed4c06166ededb6615b1aefe667399124edc1ad7b58522b70,2017-05,Essex Police,Essex Police,1.238111,51.841220,On or near THE WARRENS,E01021995,Tendring 008C,Investigation complete; no suspect identified
2f28051bf94b618c3ae58d165e83a8b2d90fad8fd72096e9afd540dd3f15dd3a,2017-05,Essex Police,Essex Police,0.710096,51.557192,On or near STOCK CLOSE,E01015874,Southend-on-Sea 006F,Investigation complete; no suspect identified
694e74420d77bb83b8cbd49ae701a24af03b01ac108e4eae920eeb88e828fa88,2017-05,Essex Police,Essex Police,0.581882,51.690084,On or near DEERHURST CHASE,E01021533,Chelmsford 016A,Investigation complete; no suspect identified
036b847e312abe405509aa36c986bbaf21cbb498e97b8655628bbbc1919711b0,2017-05,Essex Police,Essex Police,0.520002,51.590650,On or near Petrol Station,E01021344,Basildon 008D,Investigation complete; no suspect identified
43ad34ff422705d49c0684cfbeaf319bb4d3a565c0e6309d9894b9afd61f9549,2017-05,Essex Police,Essex Police,0.300141,51.607441,On or near CONSORT CLOSE,E01021472,Brentwood 008C,Investigation complete; no suspect identified
1f27d280f027f071d9be4f4cf917e4fa08bebf8822de728b28ad3aca2858adce,2017-05,Essex Police,Essex Police,0.908856,51.871972,On or near Petrol Station,E01021637,Colchester 018A,Investigation complete; no suspect identified
770ac6b322750f9889880fdbc9d5608ca898b2086cb6b6d58942c14a0b223a21,2017-05,Essex Police,Essex Police,0.487436,51.721692,On or near GERARD GARDENS,E01033137,Chelmsford 014F,Investigation complete; no suspect identified
507802e98d7dea99f7a9084f5bac787fcdf63e0616fcb39d145d002026c1eeef,2017-05,Essex Police,Essex Police,0.420710,51.572956,On or near FERNDALE CLOSE,E01021275,Basildon 014B,Investigation complete; no suspect identified
3cde32145807c03ecc43eb9581a19db368f35093124da4e41cfd5abfa2e51c6d,2017-05,Essex Police,Essex Police,0.519982,51.611929,On or near Supermarket,E01021331,Basildon 008A,Investigation complete; no suspect identified
d69c5ff39553f4f3dffa36a7c40652432215ad2f6f8bb2b83d3b44f0ee436c27,2017-05,Essex Police,Essex Police,1.157180,51.798550,On or near OXFORD ROAD,E01022043,Tendring 014B,Investigation complete; no suspect identified
36559a4f0e1395f97571c9234256d44fae904eb85640999f2ac5ff5237982a96,2017-05,Essex Police,Essex Police,0.687405,51.550646,On or near FAIRFAX DRIVE,E01015904,Southend-on-Sea 007D,Investigation complete; no suspect identified
741f19ba4ed46c04e1f4dcc4966a47528e16e3c1cb066e112bfdd8dd42e033b3,2017-05,Essex Police,Essex Police,0.714143,51.536234,On or near Shopping Area,E01015852,Southend-on-Sea 015B,Investigation complete; no suspect identified
7f89e9748d8bb942cacc7037ac10355c005554ada58c3cd75562db059e726a23,2017-05,Essex Police,Essex Police,0.458240,51.569324,On or near Supermarket,E01021318,Basildon 015C,Investigation complete; no suspect identified
cb768cf0a79e3b93558910d2c8df664d52cdb35867d268907c2caf3f8b541050,2017-05,Essex Police,Essex Police,0.301232,51.477830,On or near LONDON ROAD,E01016015,Thurrock 015F,Investigation complete; no suspect identified
cd1a5547abc766e70bb64d85528ab7a416010756e2641ccd9b2c63c9ec79a1ce,2017-05,Essex Police,Essex Police,0.208963,51.673123,On or near Parking Area,E01021800,Epping Forest 003C,Investigation complete; no suspect identified
c17636823f67511a3a41aba4952dc53615db20af7f991c09ab1875a9af35bfcf,2017-05,Essex Police,Essex Police,0.241925,51.487226,On or near LONDON ROAD,E01015921,Thurrock 015A,Investigation complete; no suspect identified
ddbe53867615cf02121a8bf99c16802aed441d8d0e0041f759301735eff4c7f8,2017-05,Essex Police,Essex Police,0.309379,51.619293,On or near Sports/Recreation Area,E01021436,Brentwood 007B,Investigation complete; no suspect identified
b56d008df7c26b12ba6d74707eceb1b4ca9cac5678356bef3f26100e8b461280,2017-05,Essex Police,Essex Police,0.467243,51.731120,On or near Parking Area,E01021582,Chelmsford 010D,Investigation complete; no suspect identified
9440c828f2952142d35de301d01f61dee530f5771aab8ed138521aebbaf0df66,2017-05,Essex Police,Essex Police,-0.000675,51.683479,On or near HARVEYFIELDS,E01021817,Epping Forest 008E,Investigation complete; no suspect identified
8e057f7b9b75ce9b8209491cab31daa8a6cb5f24d44b8fba8fb5e117e5c16e5f,2017-05,Essex Police,Essex Police,0.741996,51.549265,On or near SHERWOOD WAY,E01015886,Southend-on-Sea 009D,Investigation complete; no suspect identified
fb4fa9dc1278ccd32c1e8b6dac497060310cc2d87afab6c86861b39df2cab3c3,2017-05,Essex Police,Essex Police,0.556315,51.878824,On or near WOODFIELD ROAD,E01033459,Braintree 009F,Investigation complete; no suspect identified
6ec585b7e123f9871a05cf87fc908a4faa5de79c5f7c4000badc6bbd7a1ef5a0,2017-05,Essex Police,Essex Police,0.458240,51.569324,On or near Supermarket,E01021318,Basildon 015C,Investigation complete; no suspect identified
c73b3e94a233e7617a8d24b4b1342170df1cc8b37fd43b976c23335db4e54753,2017-05,Essex Police,Essex Police,1.261822,51.848246,On or near GROVE AVENUE,E01022055,Tendring 006D,Investigation complete; no suspect identified
7ea790294aca1ba5a6383eb69fbc17e795b34ac12231730b11448f04c3976a0b,2017-05,Essex Police,Essex Police,0.510671,51.566487,On or near HOWARD CRESCENT,E01021316,Basildon 018D,Investigation complete; no suspect identified
69a3b2482d6e238e1f439d7d1e45ae3c5ef471c662d8e85a57952fac7b67dd7b,2017-05,Essex Police,Essex Police,0.591666,51.947207,On or near HEDINGHAM ROAD,E01021381,Braintree 007F,Investigation complete; no suspect identified
e9bb2f45403a4859561d5c22005d11482599cf2208e021c41b0f08f3a30730d0,2017-05,Essex Police,Essex Police,0.487915,51.717500,On or near THE RIDINGS,E01033145,Chelmsford 014G,Investigation complete; no suspect identified
361d05452524d6b12dc8ef621af41ceed9e0b9329c0b810568e32dc40b6371cf,2017-05,Essex Police,Essex Police,0.249347,51.500753,On or near MANOR CLOSE,E01015926,Thurrock 008E,Investigation complete; no suspect identified
4274a0956fb84b88051df4dc77fc9abfef717029e28f0160ab609e77a24dc1c6,2017-05,Essex Police,Essex Police,0.114663,51.750432,On or near RUNDELLS,E01021838,Harlow 010A,Investigation complete; no suspect identified
34cb7f2145a260a42a86d047447a411ac436205622cc66abfc1f5f3c9e3d84cb,2017-05,Essex Police,Essex Police,0.316734,51.476815,On or near Supermarket,E01015953,Thurrock 017C,Investigation complete; no suspect identified
81b553969eaf2c06f85eab55ec97b124f269cd83f5de80a35e260eaf284f9290,2017-05,Essex Police,Essex Police,0.458240,51.569324,On or near Supermarket,E01021318,Basildon 015C,Investigation complete; no suspect identified
9c9eb0a0b0c29538f167fe90c8475cdbdaef5dbad2bfd5adca23f8732287b8ee,2017-05,Essex Police,Essex Police,1.168961,51.797136,On or near HOLLAND ROAD,E01022048,Tendring 014C,Investigation complete; no suspect identified
2c8f5c370f79cc4982a553e3bfde011d359ef7f507c5f01492e00e34ed0f98c7,2017-05,Essex Police,Essex Police,0.458240,51.569324,On or near Supermarket,E01021318,Basildon 015C,Investigation complete; no suspect identified
1a7aed6dbda2533bec43dfa6a39f217b596e466931eeb40bfe84556e7473be7d,2017-05,Essex Police,Essex Police,1.261155,51.846240,On or near CHAMBERLAIN AVENUE,E01022055,Tendring 006D,Investigation complete; no suspect identified
736646746cbcef1d48f9d4d4e698836bffd3f6060bbd2f60da9f3cf4719078b5,2017-05,Essex Police,Essex Police,1.062805,51.945815,On or near NORTH STREET,E01022020,Tendring 003F,Investigation complete; no suspect identified
e02ce755b2f988c3546b222e4fb7bd9a3e46317547fada32eed608d53b24f174,2017-05,Essex Police,Essex Police,0.455025,51.557871,On or near FOBBING FARM CLOSE,E01021297,Basildon 020D,Investigation complete; no suspect identified
8e7398b3a7a1af2f9b033a80133fc54323da175c67d16ba4d5d8d6f5e8c8967f,2017-05,Essex Police,Essex Police,0.680284,51.552463,On or near WESTBOURNE GROVE,E01015822,Southend-on-Sea 005C,Investigation complete; no suspect identified
ca659e1ca800fc257a6f07838d7eb0c8cf287268971d0348048c0910d0800102,2017-05,Essex Police,Essex Police,0.271332,51.491121,On or near Petrol Station,E01016012,Thurrock 015C,Investigation complete; no suspect identified
ae718c8f54704b221de26b6b83717a9ec0f15d5eabfc9c00d462e3d8cf6bf9fe,2017-05,Essex Police,Essex Police,0.699078,51.588448,On or near Petrol Station,E01021930,Rochford 007A,Investigation complete; no suspect identified
086f7fe6010033c69698a19faa1b40cc96559b594037a42ac12f689acf041598,2017-05,Essex Police,Essex Police,0.445960,51.579555,On or near MILES GRAY ROAD,E01021319,Basildon 017E,Investigation complete; no suspect identified
085a1b7b1033d6b92ba0ae1d64bc222f73b42dd21ca7a8f0e47ab3370b85d1e2,2017-05,Essex Police,Essex Police,0.366505,51.594656,On or near BILLERICAY ROAD,E01021445,Brentwood 009A,Investigation complete; no suspect identified
0ab4acfdba63554bd5651f30152f392f1c768585cb15f3c2fb4a9887b74e216e,2017-05,Essex Police,Essex Police,0.699078,51.588448,On or near Petrol Station,E01021930,Rochford 007A,Investigation complete; no suspect identified
9f48facc6ed56aee3e2a0bf6a27524e8f19066b78f6c76ab6d4c93e859fe616c,2017-05,Essex Police,Essex Police,0.500271,51.585496,On or near REPTON CLOSE,E01021307,Basildon 011C,Investigation complete; no suspect identified
c2f60b024e18e6d3440c94f359a152c45eb8a04527aa4672312e1a6a146fbd05,2017-05,Essex Police,Essex Police,0.742911,51.545781,On or near POYNINGS AVENUE,E01015887,Southend-on-Sea 009E,Investigation complete; no suspect identified
d0c55eb67805fc2740e6035cdf01f357786e693fdd86a354d1c42d7b7bfc378e,2017-05,Essex Police,Essex Police,0.264705,51.709642,On or near MILL GROVE,E01021769,Epping Forest 003A,Investigation complete; no suspect identified
ea89c36aea0a13cedc716ab46e1c02561280c8020f9088fdf29becbee70121a4,2017-05,Essex Police,Essex Police,0.885120,51.867053,On or near HORNBEAM CLOSE,E01033723,Colchester 015G,Investigation complete; no suspect identified
ac258924ea56dbee5d8f82c563e2dc7d5c9334bffc4d57e4a75873324f7b5ea1,2017-05,Essex Police,Essex Police,0.653138,51.774499,On or near STATION ROAD,E01021912,Maldon 002C,Investigation complete; no suspect identified
7d1777f125712896ff4ea5892161ec52a49381831da5d6bdd98434cefb4d00c4,2017-05,Essex Police,Essex Police,0.460282,51.576674,On or near LANDERMERE,E01021319,Basildon 017E,Investigation complete; no suspect identified
759569a292b650c332b9941605e0a266a3a4ac76e48f6defdec68a89fe4b6489,2017-05,Essex Police,Essex Police,0.372710,51.483690,On or near CAMDEN CLOSE,E01015934,Thurrock 012B,Investigation complete; no suspect identified
b8d9c23200d37d321263ff98cd6b42a0747c41d06d98fa9014dacfeac3fd7b35,2017-05,Essex Police,Essex Police,0.528208,51.624010,On or near TIDWORTH AVENUE,E01021593,Chelmsford 021A,Investigation complete; no suspect identified
8189bc88d2a8493e070fd9d52da8f12365dfa4832e4ac691412a250571d4fadf,2017-05,Essex Police,Essex Police,0.131907,51.755111,On or near CHURCH ROAD,E01021835,Harlow 008C,Investigation complete; no suspect identified
