Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
8024fe14f48dc6eef9c5b59278fca746ed3f0945cfec77422da42a24e232bf20,2019-04,Humberside Police,Humberside Police,-0.312387,53.770427,On or near MOFFAT CLOSE,E01012814,Kingston upon Hull 013C,Suspect charged
8024fe14f48dc6eef9c5b59278fca746ed3f0945cfec77422da42a24e232bf20,2019-04,Humberside Police,Humberside Police,-0.312387,53.770427,On or near MOFFAT CLOSE,E01012814,Kingston upon Hull 013C,Suspect charged
dadb0e3de28ab02a733f7d825574be7beed25c2076925250d45917e8a1107514,2019-04,Humberside Police,Humberside Police,-0.431682,53.844085,On or near Bus/Coach Station,E01013062,East Riding of Yorkshire 019E,Suspect charged
4e1637e659462091d62f05c5a5852409ba43ab5f581782174b9efd45300b3f14,2019-04,Humberside Police,Humberside Police,-0.068806,53.557408,On or near Parking Area,E01013164,North East Lincolnshire 012D,Suspect charged
5b8273e950ecaff7d6b8f5e2abbb2fa8343cd150d27b43b196f68e0d9491abea,2019-04,Humberside Police,Humberside Police,-0.188117,54.084672,On or near WESTMORELAND AVENUE,E01012944,East Riding of Yorkshire 005A,Suspect charged
d0153b9cdf95d11ca33a4a33f3de365b108774231abf3474c8eabdf9fe3fd139,2019-04,Humberside Police,Humberside Police,-0.407114,53.573863,On or near SILVER STREET,E01013270,North Lincolnshire 004A,Suspect charged
9cce9625653a67a729d0072ff98b1775c02508bd4df2356c28e709dc524c5421,2019-04,Humberside Police,Humberside Police,-0.388092,53.767586,On or near Supermarket,E01012794,Kingston upon Hull 014D,Suspect charged
3ae9b20a6624ef60e09c82571287b2e075b34e96cc29d7b6b21dbb642a8dd412,2019-04,Humberside Police,Humberside Police,-0.442767,53.682850,On or near BERETUN GREEN,E01013258,North Lincolnshire 001E,Suspect charged
3ae9b20a6624ef60e09c82571287b2e075b34e96cc29d7b6b21dbb642a8dd412,2019-04,Humberside Police,Humberside Police,-0.442767,53.682850,On or near BERETUN GREEN,E01013258,North Lincolnshire 001E,Suspect charged
3ae9b20a6624ef60e09c82571287b2e075b34e96cc29d7b6b21dbb642a8dd412,2019-04,Humberside Police,Humberside Police,-0.442767,53.682850,On or near BERETUN GREEN,E01013258,North Lincolnshire 001E,Suspect charged
5acd31a93f989fc7bd1ba7d78e0afa06ce2032b0d62759247ad1baf3d6638b5e,2019-04,Humberside Police,Humberside Police,-0.211617,54.080376,On or near BESSINGBY WAY,E01012947,East Riding of Yorkshire 005B,Suspect charged
5acd31a93f989fc7bd1ba7d78e0afa06ce2032b0d62759247ad1baf3d6638b5e,2019-04,Humberside Police,Humberside Police,-0.211617,54.080376,On or near BESSINGBY WAY,E01012947,East Riding of Yorkshire 005B,Suspect charged
391f18bf22360f642abfb6d16a96825b31db19dcc651716385422e11d05e0403,2019-04,Humberside Police,Humberside Police,-0.643735,53.573705,On or near CHESTNUT WAY,E01013315,North Lincolnshire 014A,Suspect charged
ec47a1c96116d885d62cf57ffc11bdbf2f4cd08c36098b09d0ee7b8ee2161e15,2019-04,Humberside Police,Humberside Police,-0.633800,53.767833,On or near Prison,E01012969,East Riding of Yorkshire 024E,Suspect charged
ec47a1c96116d885d62cf57ffc11bdbf2f4cd08c36098b09d0ee7b8ee2161e15,2019-04,Humberside Police,Humberside Police,-0.633800,53.767833,On or near Prison,E01012969,East Riding of Yorkshire 024E,Suspect charged
bb9124d24da1a7e8671cd173f64993e74dbc35e496eb98a8fe1727eaabae191f,2019-04,Humberside Police,Humberside Police,-0.324443,53.788916,On or near AXMINSTER CLOSE,E01012788,Kingston upon Hull 002E,Suspect charged
bb9124d24da1a7e8671cd173f64993e74dbc35e496eb98a8fe1727eaabae191f,2019-04,Humberside Police,Humberside Police,-0.324443,53.788916,On or near AXMINSTER CLOSE,E01012788,Kingston upon Hull 002E,Suspect charged
bb9124d24da1a7e8671cd173f64993e74dbc35e496eb98a8fe1727eaabae191f,2019-04,Humberside Police,Humberside Police,-0.324443,53.788916,On or near AXMINSTER CLOSE,E01012788,Kingston upon Hull 002E,Suspect charged
bb9124d24da1a7e8671cd173f64993e74dbc35e496eb98a8fe1727eaabae191f,2019-04,Humberside Police,Humberside Police,-0.324443,53.788916,On or near AXMINSTER CLOSE,E01012788,Kingston upon Hull 002E,Suspect charged
bb9124d24da1a7e8671cd173f64993e74dbc35e496eb98a8fe1727eaabae191f,2019-04,Humberside Police,Humberside Police,-0.324443,53.788916,On or near AXMINSTER CLOSE,E01012788,Kingston upon Hull 002E,Suspect charged
2e6a41b588194e5ebe558f372511f82ea8d9c7b5f82b1738ee65b69bbf0e9e88,2019-04,Humberside Police,Humberside Police,-0.338991,53.744578,On or near SAVILE STREET,E01033104,Kingston upon Hull 029E,Suspect charged
6d06bd05adbc8405b23aa97e63028c3d420726b689db5adfd4188c672dc71193,2019-04,Humberside Police,Humberside Police,-0.337185,53.745389,On or near DOCK STREET,E01033104,Kingston upon Hull 029E,Suspect charged
c632967c8c7e7c26fae3b0f159187cb8951451298d310960dafbbc939ce083e4,2019-04,Humberside Police,Humberside Police,-0.107550,53.563439,On or near ETHELSTONE ROAD,E01013233,North East Lincolnshire 008D,Suspect charged
181c9aea90def1ad654c9a1c6cfd386efb838adec8a6c99b6f5f932c5af2de8c,2019-04,Humberside Police,Humberside Police,-0.098392,53.566629,On or near NEWBY ROAD,E01013219,North East Lincolnshire 003B,Suspect charged
181c9aea90def1ad654c9a1c6cfd386efb838adec8a6c99b6f5f932c5af2de8c,2019-04,Humberside Police,Humberside Police,-0.098392,53.566629,On or near NEWBY ROAD,E01013219,North East Lincolnshire 003B,Suspect charged
d8cf77cf9e71e1ea5eb4d501f700d17c6aa24c425281225dceef0811d6cfad47,2019-04,Humberside Police,Humberside Police,-0.188977,54.081422,On or near Shopping Area,E01012948,East Riding of Yorkshire 005C,Suspect charged
d8cf77cf9e71e1ea5eb4d501f700d17c6aa24c425281225dceef0811d6cfad47,2019-04,Humberside Police,Humberside Police,-0.188977,54.081422,On or near Shopping Area,E01012948,East Riding of Yorkshire 005C,Suspect charged
d8cf77cf9e71e1ea5eb4d501f700d17c6aa24c425281225dceef0811d6cfad47,2019-04,Humberside Police,Humberside Police,-0.188977,54.081422,On or near Shopping Area,E01012948,East Riding of Yorkshire 005C,Suspect charged
d8cf77cf9e71e1ea5eb4d501f700d17c6aa24c425281225dceef0811d6cfad47,2019-04,Humberside Police,Humberside Police,-0.188977,54.081422,On or near Shopping Area,E01012948,East Riding of Yorkshire 005C,Suspect charged
d8cf77cf9e71e1ea5eb4d501f700d17c6aa24c425281225dceef0811d6cfad47,2019-04,Humberside Police,Humberside Police,-0.188977,54.081422,On or near Shopping Area,E01012948,East Riding of Yorkshire 005C,Suspect charged
972b2f514ec680b7fa1fecf603d4c7b5f51b70528a448f3529f9bf4b6435b30b,2019-04,Humberside Police,Humberside Police,-0.188977,54.081422,On or near Shopping Area,E01012948,East Riding of Yorkshire 005C,Suspect charged
972b2f514ec680b7fa1fecf603d4c7b5f51b70528a448f3529f9bf4b6435b30b,2019-04,Humberside Police,Humberside Police,-0.188977,54.081422,On or near Shopping Area,E01012948,East Riding of Yorkshire 005C,Suspect charged
972b2f514ec680b7fa1fecf603d4c7b5f51b70528a448f3529f9bf4b6435b30b,2019-04,Humberside Police,Humberside Police,-0.188977,54.081422,On or near Shopping Area,E01012948,East Riding of Yorkshire 005C,Suspect charged
972b2f514ec680b7fa1fecf603d4c7b5f51b70528a448f3529f9bf4b6435b30b,2019-04,Humberside Police,Humberside Police,-0.188977,54.081422,On or near Shopping Area,E01012948,East Riding of Yorkshire 005C,Suspect charged
972b2f514ec680b7fa1fecf603d4c7b5f51b70528a448f3529f9bf4b6435b30b,2019-04,Humberside Police,Humberside Police,-0.188977,54.081422,On or near Shopping Area,E01012948,East Riding of Yorkshire 005C,Suspect charged
6a8dde68852ce5fbc988f6e5d5106243a622fa0a5606f9a7cd7b24a5c42a5655,2019-04,Humberside Police,Humberside Police,-0.188977,54.081422,On or near Shopping Area,E01012948,East Riding of Yorkshire 005C,Suspect charged
6a8dde68852ce5fbc988f6e5d5106243a622fa0a5606f9a7cd7b24a5c42a5655,2019-04,Humberside Police,Humberside Police,-0.188977,54.081422,On or near Shopping Area,E01012948,East Riding of Yorkshire 005C,Suspect charged
6a8dde68852ce5fbc988f6e5d5106243a622fa0a5606f9a7cd7b24a5c42a5655,2019-04,Humberside Police,Humberside Police,-0.188977,54.081422,On or near Shopping Area,E01012948,East Riding of Yorkshire 005C,Suspect charged
6a8dde68852ce5fbc988f6e5d5106243a622fa0a5606f9a7cd7b24a5c42a5655,2019-04,Humberside Police,Humberside Police,-0.188977,54.081422,On or near Shopping Area,E01012948,East Riding of Yorkshire 005C,Suspect charged
6a8dde68852ce5fbc988f6e5d5106243a622fa0a5606f9a7cd7b24a5c42a5655,2019-04,Humberside Police,Humberside Police,-0.188977,54.081422,On or near Shopping Area,E01012948,East Riding of Yorkshire 005C,Suspect charged
4c6a61eac51edeb8abd60f91120db2e8d07279f4dcf2fc17dc7027bfb9b6a767,2019-04,Humberside Police,Humberside Police,-0.188977,54.081422,On or near Shopping Area,E01012948,East Riding of Yorkshire 005C,Suspect charged
4c6a61eac51edeb8abd60f91120db2e8d07279f4dcf2fc17dc7027bfb9b6a767,2019-04,Humberside Police,Humberside Police,-0.188977,54.081422,On or near Shopping Area,E01012948,East Riding of Yorkshire 005C,Suspect charged
4c6a61eac51edeb8abd60f91120db2e8d07279f4dcf2fc17dc7027bfb9b6a767,2019-04,Humberside Police,Humberside Police,-0.188977,54.081422,On or near Shopping Area,E01012948,East Riding of Yorkshire 005C,Suspect charged
4c6a61eac51edeb8abd60f91120db2e8d07279f4dcf2fc17dc7027bfb9b6a767,2019-04,Humberside Police,Humberside Police,-0.188977,54.081422,On or near Shopping Area,E01012948,East Riding of Yorkshire 005C,Suspect charged
4c6a61eac51edeb8abd60f91120db2e8d07279f4dcf2fc17dc7027bfb9b6a767,2019-04,Humberside Police,Humberside Police,-0.188977,54.081422,On or near Shopping Area,E01012948,East Riding of Yorkshire 005C,Suspect charged
50390556bdf4152d2723e7d408ad9de309f7f1acfa7f38765b3d5d31f99048ef,2019-04,Humberside Police,Humberside Police,-0.613958,53.563404,On or near GADWALL WAY,E01013240,North Lincolnshire 015B,Suspect charged
b0d03394327b17a37aae22657f93a69682386b4c720d48db48e8f31026836b01,2019-04,Humberside Police,Humberside Police,-0.090493,53.564984,On or near Parking Area,E01013221,North East Lincolnshire 003D,Suspect charged
b0d03394327b17a37aae22657f93a69682386b4c720d48db48e8f31026836b01,2019-04,Humberside Police,Humberside Police,-0.090493,53.564984,On or near Parking Area,E01013221,North East Lincolnshire 003D,Suspect charged
143949c732ba5b4cacf02dbe126d3dcf1c73c6777d5e357179e27ceb50a3298a,2019-04,Humberside Police,Humberside Police,-0.823942,53.526155,On or near HIGH STREET,E01013244,North Lincolnshire 020D,Suspect charged
143949c732ba5b4cacf02dbe126d3dcf1c73c6777d5e357179e27ceb50a3298a,2019-04,Humberside Police,Humberside Police,-0.823942,53.526155,On or near HIGH STREET,E01013244,North Lincolnshire 020D,Suspect charged
c2dc04c64432e65b23fcdb4b370678c3877b406b6a506d761ce63604822649f8,2019-04,Humberside Police,Humberside Police,-0.613958,53.563404,On or near GADWALL WAY,E01013240,North Lincolnshire 015B,Suspect charged
71e5f09a0334c135e5743b9dd405385cafc98129122dadc5abedfdf8c0c038f9,2019-04,Humberside Police,Humberside Police,-0.332363,53.777521,On or near Parking Area,E01012817,Kingston upon Hull 016D,Suspect charged
11ae3e2631a6bcc552fee995efc8c2ec68f4065c37f0b757293c25197f2e96dc,2019-04,Humberside Police,Humberside Police,-0.653876,53.529243,On or near Supermarket,E01013327,North Lincolnshire 021C,Suspect charged
11ae3e2631a6bcc552fee995efc8c2ec68f4065c37f0b757293c25197f2e96dc,2019-04,Humberside Police,Humberside Police,-0.653876,53.529243,On or near Supermarket,E01013327,North Lincolnshire 021C,Suspect charged
11ae3e2631a6bcc552fee995efc8c2ec68f4065c37f0b757293c25197f2e96dc,2019-04,Humberside Police,Humberside Police,-0.653876,53.529243,On or near Supermarket,E01013327,North Lincolnshire 021C,Suspect charged
87dfd79ed99181b2468a8f65de372bf74fa20bde24aaeefbd2f5ea018591c544,2019-04,Humberside Police,Humberside Police,-0.682915,53.596921,On or near HEBDEN ROAD,E01013302,North Lincolnshire 007C,Suspect charged
b21a69b4df3342f750f481b59f4c909655d48f6cf904bd8366f776016b3375d5,2019-04,Humberside Police,Humberside Police,-0.098513,53.567305,On or near MACAULAY STREET,E01013219,North East Lincolnshire 003B,Suspect charged
477dd0094b4b4aeec8263ee8bd3577e4f39161c2798f404fff1f0180ae2d1c90,2019-04,Humberside Police,Humberside Police,-0.124305,53.551279,On or near Supermarket,E01013207,North East Lincolnshire 015B,Suspect charged
bc9c02b13f10516d28c0f96c89e4c4c8c452728cca293b961e1d9690546f7d05,2019-04,Humberside Police,Humberside Police,-0.447560,53.742303,On or near CROFT DRIVE,E01013108,East Riding of Yorkshire 028A,Suspect charged
bc9c02b13f10516d28c0f96c89e4c4c8c452728cca293b961e1d9690546f7d05,2019-04,Humberside Police,Humberside Police,-0.447560,53.742303,On or near CROFT DRIVE,E01013108,East Riding of Yorkshire 028A,Suspect charged
799271122445d16d6b583a523028df4792512b7d0d47a7b59b5d0a23f86d46a0,2019-04,Humberside Police,Humberside Police,-0.167667,53.903888,On or near THE GREENWAY,E01013051,East Riding of Yorkshire 012E,Suspect charged
98c8e02dc5efbffd7c43ca307fd54929585729c525f5c75027d412c88aa74d94,2019-04,Humberside Police,Humberside Police,-0.532648,53.716426,On or near GIBSON LANE,E01013090,East Riding of Yorkshire 035C,Suspect charged
d7355dc636f74cdeba5f97a391e6968d0e81c53d5404f432e6762ea79d65cf24,2019-04,Humberside Police,Humberside Police,-0.184052,54.100035,On or near Sports/Recreation Area,E01012940,East Riding of Yorkshire 001E,Suspect charged
9f9d9d64dca671c987d6233237d97774d4e01c3cf0284b79f478c62c3aee11a3,2019-04,Humberside Police,Humberside Police,-0.345378,53.748352,On or near PRYME STREET,E01012851,Kingston upon Hull 029A,Suspect charged
9f9d9d64dca671c987d6233237d97774d4e01c3cf0284b79f478c62c3aee11a3,2019-04,Humberside Police,Humberside Police,-0.345378,53.748352,On or near PRYME STREET,E01012851,Kingston upon Hull 029A,Suspect charged
05db8c8ee2f0ef188ccedd13efdd8332cf7ea55814a58cfcd451a6ade17af254,2019-04,Humberside Police,Humberside Police,-0.360726,53.765498,On or near EXMOUTH STREET,E01012870,Kingston upon Hull 018E,Suspect charged
05db8c8ee2f0ef188ccedd13efdd8332cf7ea55814a58cfcd451a6ade17af254,2019-04,Humberside Police,Humberside Police,-0.360726,53.765498,On or near EXMOUTH STREET,E01012870,Kingston upon Hull 018E,Suspect charged
8c141da541941f71fca253ad155acc2a8ef04e4c9f7b422029a55712e19c462d,2019-04,Humberside Police,Humberside Police,-0.633460,53.578550,On or near WOODSTOCK ROAD,E01013310,North Lincolnshire 010A,Suspect charged
ab845b032731ef7e766529cb6c0371975f55489efcb6d0f0732183a5891ecc91,2019-04,Humberside Police,Humberside Police,-0.915632,53.984914,On or near NORSEWAY,E01013061,East Riding of Yorkshire 009D,Suspect charged
ab845b032731ef7e766529cb6c0371975f55489efcb6d0f0732183a5891ecc91,2019-04,Humberside Police,Humberside Police,-0.915632,53.984914,On or near NORSEWAY,E01013061,East Riding of Yorkshire 009D,Suspect charged
4509053f6a2dbe7f52b8b52f6e92e0df5723656cb072fcd32491e884bf264334,2019-04,Humberside Police,Humberside Police,-0.636455,53.579366,On or near LEAMINGTON CLOSE,E01013310,North Lincolnshire 010A,Suspect charged
4509053f6a2dbe7f52b8b52f6e92e0df5723656cb072fcd32491e884bf264334,2019-04,Humberside Police,Humberside Police,-0.636455,53.579366,On or near LEAMINGTON CLOSE,E01013310,North Lincolnshire 010A,Suspect charged
adbde7696aa2e200d1d1194435c3d43ac25be96f26cb5a83149a587abf2d669f,2019-04,Humberside Police,Humberside Police,-0.266089,53.840422,On or near POPLAR CLOSE,E01013027,East Riding of Yorkshire 014C,Suspect charged
adbde7696aa2e200d1d1194435c3d43ac25be96f26cb5a83149a587abf2d669f,2019-04,Humberside Police,Humberside Police,-0.266089,53.840422,On or near POPLAR CLOSE,E01013027,East Riding of Yorkshire 014C,Suspect charged
0d2c92d8978724832a585425644b76435de697cea5d5f26a7342cfebdb4bcb33,2019-04,Humberside Police,Humberside Police,-0.085443,53.565784,On or near Shopping Area,E01013221,North East Lincolnshire 003D,Suspect charged
0d2c92d8978724832a585425644b76435de697cea5d5f26a7342cfebdb4bcb33,2019-04,Humberside Police,Humberside Police,-0.085443,53.565784,On or near Shopping Area,E01013221,North East Lincolnshire 003D,Suspect charged
4aa05c445b1606adcedaffcffa7a20ccecd11d7d40a56f7748a63a4e9656cb6b,2019-04,Humberside Police,Humberside Police,-0.348587,53.796443,On or near BROADWATERS,E01033105,Kingston upon Hull 001F,Suspect charged
4aa05c445b1606adcedaffcffa7a20ccecd11d7d40a56f7748a63a4e9656cb6b,2019-04,Humberside Police,Humberside Police,-0.348587,53.796443,On or near BROADWATERS,E01033105,Kingston upon Hull 001F,Suspect charged
1d0ab3dabfd1ee7f4a3ae54e6c21f5877eaa6c85af75ad6f497f2763bd1cfec9,2019-04,Humberside Police,Humberside Police,-0.348587,53.796443,On or near BROADWATERS,E01033105,Kingston upon Hull 001F,Suspect charged
a37b442c9dac1d1156f33ec56e7762e4f118f0709bced1baafc1498e3ee484c1,2019-04,Humberside Police,Humberside Police,-0.652187,53.597172,On or near GROSVENOR STREET NORTH,E01013300,North Lincolnshire 007B,Suspect charged
d106be9b49a35c3fa026ae4b340d3b680bae42c33d2ad34db89df27d5a79b78b,2019-04,Humberside Police,Humberside Police,-0.085901,53.569675,On or near FISHERMAN'S WHARF,E01013221,North East Lincolnshire 003D,Suspect charged
d106be9b49a35c3fa026ae4b340d3b680bae42c33d2ad34db89df27d5a79b78b,2019-04,Humberside Police,Humberside Police,-0.085901,53.569675,On or near FISHERMAN'S WHARF,E01013221,North East Lincolnshire 003D,Suspect charged
1775a76e3655d19632e4c18e83da44c8a07980909f4770c19b7b7e8777654edc,2019-04,Humberside Police,Humberside Police,-0.361991,53.740391,On or near WESLEY COURT,E01012891,Kingston upon Hull 030C,Suspect charged
1775a76e3655d19632e4c18e83da44c8a07980909f4770c19b7b7e8777654edc,2019-04,Humberside Police,Humberside Police,-0.361991,53.740391,On or near WESLEY COURT,E01012891,Kingston upon Hull 030C,Suspect charged
7ef111043ed80e19f78a0b2c14b337d47398b5cb0df407d8e839dd50d3d11b8f,2019-04,Humberside Police,Humberside Police,-0.337185,53.745389,On or near DOCK STREET,E01033104,Kingston upon Hull 029E,Suspect charged
7ef111043ed80e19f78a0b2c14b337d47398b5cb0df407d8e839dd50d3d11b8f,2019-04,Humberside Police,Humberside Police,-0.337185,53.745389,On or near DOCK STREET,E01033104,Kingston upon Hull 029E,Suspect charged
15cc4a6a74f17ba95ee10aa80847d4563c6b7bd6ad97fe454a90436ebd8b2a6b,2019-04,Humberside Police,Humberside Police,-0.376994,53.781927,On or near Supermarket,E01012873,Kingston upon Hull 008A,Suspect charged
3186c919da71f582cbac9ae2ed4d1024b74f6e4c61c6ba30fd9854fe8b189517,2019-04,Humberside Police,Humberside Police,-0.633800,53.767833,On or near Prison,E01012969,East Riding of Yorkshire 024E,Suspect charged
52de749c14e76cb82cd276f26bb6055453e4306248bf892c22ed762df2d1f6c0,2019-04,Humberside Police,Humberside Police,-0.633800,53.767833,On or near Prison,E01012969,East Riding of Yorkshire 024E,Suspect charged
0d7b65d8265e92551373c0fd93cea6fb08c13382b8ce121495c4f522652b3fe6,2019-04,Humberside Police,Humberside Police,-0.633800,53.767833,On or near Prison,E01012969,East Riding of Yorkshire 024E,Suspect charged
15fbed2d3e999c38760d70d991529871977ed240cca6999113cd4c2b2a66c783,2019-04,Humberside Police,Humberside Police,-0.335413,53.677756,On or near GREENGATE LANE,E01013303,North Lincolnshire 002A,Suspect charged
15fbed2d3e999c38760d70d991529871977ed240cca6999113cd4c2b2a66c783,2019-04,Humberside Police,Humberside Police,-0.335413,53.677756,On or near GREENGATE LANE,E01013303,North Lincolnshire 002A,Suspect charged
4d2ea7c3f47af9674d2476ae9baf4d81881a658233ab83c25c387121d96e9f17,2019-04,Humberside Police,Humberside Police,-0.093148,53.552279,On or near A46,E01013205,North East Lincolnshire 019B,Suspect charged
4d2ea7c3f47af9674d2476ae9baf4d81881a658233ab83c25c387121d96e9f17,2019-04,Humberside Police,Humberside Police,-0.093148,53.552279,On or near A46,E01013205,North East Lincolnshire 019B,Suspect charged
4d2ea7c3f47af9674d2476ae9baf4d81881a658233ab83c25c387121d96e9f17,2019-04,Humberside Police,Humberside Police,-0.093148,53.552279,On or near A46,E01013205,North East Lincolnshire 019B,Suspect charged
4d2ea7c3f47af9674d2476ae9baf4d81881a658233ab83c25c387121d96e9f17,2019-04,Humberside Police,Humberside Police,-0.093148,53.552279,On or near A46,E01013205,North East Lincolnshire 019B,Suspect charged
4d2ea7c3f47af9674d2476ae9baf4d81881a658233ab83c25c387121d96e9f17,2019-04,Humberside Police,Humberside Police,-0.093148,53.552279,On or near A46,E01013205,North East Lincolnshire 019B,Suspect charged
4d2ea7c3f47af9674d2476ae9baf4d81881a658233ab83c25c387121d96e9f17,2019-04,Humberside Police,Humberside Police,-0.093148,53.552279,On or near A46,E01013205,North East Lincolnshire 019B,Suspect charged
4d2ea7c3f47af9674d2476ae9baf4d81881a658233ab83c25c387121d96e9f17,2019-04,Humberside Police,Humberside Police,-0.093148,53.552279,On or near A46,E01013205,North East Lincolnshire 019B,Suspect charged
4d2ea7c3f47af9674d2476ae9baf4d81881a658233ab83c25c387121d96e9f17,2019-04,Humberside Police,Humberside Police,-0.093148,53.552279,On or near A46,E01013205,North East Lincolnshire 019B,Suspect charged
5645bba9bc211b6e679196632d77552073bd9d16720d3727f690c5118751cc1c,2019-04,Humberside Police,Humberside Police,-0.389229,53.781876,On or near DIDSCOURT,E01012874,Kingston upon Hull 008B,Suspect charged
5645bba9bc211b6e679196632d77552073bd9d16720d3727f690c5118751cc1c,2019-04,Humberside Police,Humberside Police,-0.389229,53.781876,On or near DIDSCOURT,E01012874,Kingston upon Hull 008B,Suspect charged
61f67f8d2424bccdbc6300e28f67a98d848afabde3ebb7bff0ae0f631b372e5c,2019-04,Humberside Police,Humberside Police,-0.068806,53.557408,On or near Parking Area,E01013164,North East Lincolnshire 012D,Suspect charged
61f67f8d2424bccdbc6300e28f67a98d848afabde3ebb7bff0ae0f631b372e5c,2019-04,Humberside Police,Humberside Police,-0.068806,53.557408,On or near Parking Area,E01013164,North East Lincolnshire 012D,Suspect charged
61f67f8d2424bccdbc6300e28f67a98d848afabde3ebb7bff0ae0f631b372e5c,2019-04,Humberside Police,Humberside Police,-0.068806,53.557408,On or near Parking Area,E01013164,North East Lincolnshire 012D,Suspect charged
08a3905607d19ee9a2fd82344f37f03fb55b85726a864cf6ff4d1cdc77e289a6,2019-04,Humberside Police,Humberside Police,-0.413448,53.784419,On or near Petrol Station,E01012960,East Riding of Yorkshire 025B,Suspect charged
a43a5e3022380b5dae7171cf5fcdfbe4d29528d43664d1fe894c3420453ad99b,2019-04,Humberside Police,Humberside Police,-0.339833,53.766289,On or near Sports/Recreation Area,E01012871,Kingston upon Hull 015D,Suspect charged
550e5b8e69195eb9b05cd4935ff8a82d3be6439800c0481633fc18f87da9a984,2019-04,Humberside Police,Humberside Police,-0.268837,53.776728,On or near SHANNON ROAD,E01012840,Kingston upon Hull 009E,Suspect charged
e24e6c46df2def2428b0147dd78194b1ae78e79a947b216bc573d76b32139fcb,2019-04,Humberside Police,Humberside Police,-0.436089,54.007487,On or near FLETCHERS COURT,E01012980,East Riding of Yorkshire 045C,Suspect charged
e0f652be09f0ba58a5feb3037c2a69150c7ead42142b995e9c1d95660772884b,2019-04,Humberside Police,Humberside Police,-0.679063,53.565363,On or near WHITESTONE ROAD,E01013280,North Lincolnshire 016B,Suspect charged
07cdc1f7c7043cfeabadf79f425362e7d39815f551f7537265a323cf98ba8d5c,2019-04,Humberside Police,Humberside Police,-0.316043,53.753390,On or near BURLEIGH STREET,E01012809,Kingston upon Hull 026C,Suspect charged
b464b1037a3bab5366ae1462ad41734c2cfaf99d1e458d245fd25934d59e1035,2019-04,Humberside Police,Humberside Police,-0.331082,53.789153,On or near CADELEIGH CLOSE,E01012785,Kingston upon Hull 002B,Suspect charged
b464b1037a3bab5366ae1462ad41734c2cfaf99d1e458d245fd25934d59e1035,2019-04,Humberside Police,Humberside Police,-0.331082,53.789153,On or near CADELEIGH CLOSE,E01012785,Kingston upon Hull 002B,Suspect charged
d89be6b08629e791e18c5daf08abea8e865207a8b5fd7ecec8a68770bfbff9af,2019-04,Humberside Police,Humberside Police,-0.096156,53.564643,On or near CROMWELL AVENUE,E01013187,North East Lincolnshire 008A,Suspect charged
d89be6b08629e791e18c5daf08abea8e865207a8b5fd7ecec8a68770bfbff9af,2019-04,Humberside Police,Humberside Police,-0.096156,53.564643,On or near CROMWELL AVENUE,E01013187,North East Lincolnshire 008A,Suspect charged
d89be6b08629e791e18c5daf08abea8e865207a8b5fd7ecec8a68770bfbff9af,2019-04,Humberside Police,Humberside Police,-0.096156,53.564643,On or near CROMWELL AVENUE,E01013187,North East Lincolnshire 008A,Suspect charged
45c586384ae4a3c68005234c628079678bca6a079df8f8fafeede02d3a08eca2,2019-04,Humberside Police,Humberside Police,-0.655125,53.591227,On or near Supermarket,E01013330,North Lincolnshire 008D,Suspect charged
71544a588a8e912f5b6f28fbd2b9e8d84db7fbf351e03e092cab47c1a4e98c7a,2019-04,Humberside Police,Humberside Police,-0.339833,53.766289,On or near Sports/Recreation Area,E01012871,Kingston upon Hull 015D,Suspect charged
ca0a191a93eabc22c7430e70c2e427339ac22e0e74e8f1e2d83ff5153788fa21,2019-04,Humberside Police,Humberside Police,-0.413448,53.784419,On or near Petrol Station,E01012960,East Riding of Yorkshire 025B,Suspect charged
24da0be1491ce1c431e739bc834dcf1ade1bdf19bd90b6b07b72ca0e78829cae,2019-04,Humberside Police,Humberside Police,-0.295384,53.752667,On or near WESTERDALE GROVE,E01012894,Kingston upon Hull 020C,Suspect charged
24da0be1491ce1c431e739bc834dcf1ade1bdf19bd90b6b07b72ca0e78829cae,2019-04,Humberside Police,Humberside Police,-0.295384,53.752667,On or near WESTERDALE GROVE,E01012894,Kingston upon Hull 020C,Suspect charged
bf0381a3eb0d193e35a1f438753d0aaae255e4aa1d128f165d44eb9e106a1896,2019-04,Humberside Police,Humberside Police,-0.339833,53.766289,On or near Sports/Recreation Area,E01012871,Kingston upon Hull 015D,Suspect charged
94d0a641d3fda586c873c78a09f8655846906ad3f333548fb1c0335bfa4260e5,2019-04,Humberside Police,Humberside Police,-0.312946,53.753473,On or near Supermarket,E01012805,Kingston upon Hull 026A,Suspect charged
4d607f8ac19d818004d618c0c42dcf14bc1aee713ef8b63c9868762a565a8354,2019-04,Humberside Police,Humberside Police,-0.316043,53.753390,On or near BURLEIGH STREET,E01012809,Kingston upon Hull 026C,Suspect charged
deead1e2eebabdc769b68029685bab9f4e49fe748884c4e3e95ac936b1af827e,2019-04,Humberside Police,Humberside Police,-0.316043,53.753390,On or near BURLEIGH STREET,E01012809,Kingston upon Hull 026C,Suspect charged
82ef7b8c373989724e688076a57d5d00816b9a4cc3371e7b5a18318ff9f036cb,2019-04,Humberside Police,Humberside Police,-0.077264,53.559010,On or near WELHOLME ROAD,E01013162,North East Lincolnshire 011C,Suspect charged
