Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
1c26e2f0a00e59c298e62c2c50dcc95744033e001042c8fb03800182a0477477,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.148635,52.050289,On or near WILLOUGHBY ROAD,E01029985,Ipswich 010B,Investigation complete; no suspect identified
147a4e0cce725fd00519f240174b64d86fb83658b3d1919c354ade6f4af664ef,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.740725,52.494941,On or near GUNTON CHURCH LANE,E01030242,Waveney 001C,Investigation complete; no suspect identified
dd9b7aadaaeccd0cecdfa44dc49df11bef29219ce2f60ada517ff5b69d8776e2,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.511422,52.343731,On or near Supermarket,E01029947,Forest Heath 004E,Investigation complete; no suspect identified
734f55811a483ee6960f025ead910df804e4f935cacec5171d96675e73792fb1,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.501853,52.306625,On or near PARSLEY CLOSE,E01033451,Forest Heath 005D,Investigation complete; no suspect identified
297ae69e266315dbe4742440238f404539f21e6a61ae43f0808fc10995c05dd7,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.698783,52.261199,On or near BEDFORD ROAD,E01030139,St Edmundsbury 003C,Investigation complete; no suspect identified
ae045ea9fa652de14bf1bd744614e7cd1d6ca96068873287d6d2a1dcb9cc1e57,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.704419,52.238453,On or near Supermarket,E01030147,St Edmundsbury 009E,Investigation complete; no suspect identified
f516ddd5513eedf5fd2a9523f32255ff2049efd36483c2695715a8d34f6c7c09,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.750285,52.485023,On or near OXFORD ROAD,E01030248,Waveney 004B,Investigation complete; no suspect identified
589549ac7fc45b888bc299ae1fc480a94281600176267ce8e2d63f8bc83f650e,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.741493,52.477269,On or near NORWICH ROAD,E01030265,Waveney 004F,Investigation complete; no suspect identified
f0c8757ef1a90e6dae9f06632a223f07c0e7b67ad4a769dae8850087e5709a36,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.517082,52.333008,On or near MANOR VIEW,E01029945,Forest Heath 003E,Investigation complete; no suspect identified
667a0985cf2f667b32d3b70f5fbdc3ea9dee9edef2feaca62684f7ebe07166c7,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.132843,52.081011,On or near ARNOLD CLOSE,E01030032,Ipswich 001A,Investigation complete; no suspect identified
42aebe6e707be4df622623e1255b844026cc2266f91f1c66baec7d7d917320f3,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.824070,52.250506,On or near CHURCH ROAD,E01030085,Mid Suffolk 004E,Investigation complete; no suspect identified
33b561a8ebe3f83ed27cf1f4854d0816165743f0e3e033d1c3dba09845fa277e,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.012919,52.186360,On or near PLOVER CLOSE,E01033317,Mid Suffolk 010G,Investigation complete; no suspect identified
9332711b8878b284c4ae5d330a89d76201e2000ce39d8a78dea20b4a770f9952,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.159701,52.056190,On or near UPPER ORWELL STREET,E01033129,Ipswich 007H,Investigation complete; no suspect identified
982639ea9cb161a4479edbffad8c2ed1d55c0535b38f764136be01de815c19d1,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.259013,52.264195,On or near SWAN ROAD,E01030090,Mid Suffolk 003C,Investigation complete; no suspect identified
473ef9b26e33e3280cebc4015da77a5151f744734d2844224edf33853b9994c6,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.417378,52.449950,On or near THE GREEN,E01026894,South Norfolk 012C,Investigation complete; no suspect identified
5c3d3d454bbdf61c9b3aee9a3b24c70d1e1b3948803624db67847b76c602abeb,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.998819,52.338411,On or near WHEATFIELDS,E01030067,Mid Suffolk 002E,Investigation complete; no suspect identified
17a0a82918d02941d8be0a0f18b8a992136245eaa460e2d6d92e5a32adc5fc45,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.483988,52.219601,On or near KINGFISHER RISE,E01030210,Suffolk Coastal 003D,Investigation complete; no suspect identified
60040d7c78b679aa8fb4001f6ec584c28d0e15ef79e6552666a5d9bc2b2c725f,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.127704,52.078710,On or near Supermarket,E01029976,Ipswich 002D,Investigation complete; no suspect identified
0461a2731dd762e674d74f695d0331aa2e62cf01491df7ce99da5b719973293f,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.129866,52.085830,On or near WHITTON CHURCH LANE,E01030035,Ipswich 001D,Investigation complete; no suspect identified
0a39dfc8af9100426ac9d7ace5c07bccd106169daeb3b4b5d66b9bc61d2eb2db,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.170199,52.056303,On or near GRANGE ROAD,E01029960,Ipswich 007C,Investigation complete; no suspect identified
f1035f84653d106b09d0c87047b4c1730608830d00145f93946404825d540961,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.001749,52.338966,On or near RYDERS WAY,E01030067,Mid Suffolk 002E,Investigation complete; no suspect identified
7178ef792b46948d09b68231a20f8f6c0975c40ca59e770ec8140943386fc79d,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.486868,52.304396,On or near Parking Area,E01033454,Forest Heath 005F,Investigation complete; no suspect identified
6e8cc7909055e6c12acd9bb8e3580460d34eda05e65d7c01bee6247b4c8e226a,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.654580,52.393503,On or near Park/Open Space,E01029928,Forest Heath 001C,Investigation complete; no suspect identified
97e9cf7b81b8bfe42f7a54193c4d4991becc58d3557334842499c7bd7313dcc3,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.408410,52.244525,On or near Shopping Area,E01029925,Forest Heath 008A,Investigation complete; no suspect identified
d382aae69aa502af6250013c79129959f7de80ffd3eeed81c435954734437e54,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.996459,52.188551,On or near STATION ROAD WEST,E01030071,Mid Suffolk 010B,Investigation complete; no suspect identified
00b7d304b7a415f72f54fbca2276e606ff0f261b9e68bde36b156039354cdb93,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.620659,52.444906,On or near THE ORCHARD,E01029927,Forest Heath 001B,Investigation complete; no suspect identified
3fc65d9be863ccb7e20b713c2567d350c34901b8f5e4b897fad94f6c7c1bc64b,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.507931,52.366106,On or near THE STREET,E01032525,Forest Heath 003H,Investigation complete; no suspect identified
3ceaa4b9b09e6d7d3d8c82ef09a2d5b768a9894c0ed317609981d0f3c9791b2b,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.620433,52.442843,On or near SPINNEY CLOSE,E01029930,Forest Heath 001E,Investigation complete; no suspect identified
b84b1896643eca53a225b29cf59e9c181c45878655c31f6565be401555ed13d3,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.620433,52.442843,On or near SPINNEY CLOSE,E01029930,Forest Heath 001E,Investigation complete; no suspect identified
cab00b3dbcbe43315d09bc5cbc1441543ae96f8a9ba1d7b82bab6e13c66563fd,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.665472,52.386432,On or near B1106,E01029928,Forest Heath 001C,Investigation complete; no suspect identified
0d62fa810c7f24ce8b671de62af0e2a8e47a2b314866e563361d4dab93832128,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.748828,52.479852,On or near LOVE ROAD,E01030249,Waveney 004C,Investigation complete; no suspect identified
935f2d51017cfae5c66a34606abd45c07232ef7ac7472e8617466d09e7e59c2e,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.536312,52.110832,On or near NORTH STREET,E01030120,St Edmundsbury 011A,Investigation complete; no suspect identified
f0b863c20d58c4b74306fcbb21e36d8ffad4311938026b98fbe0f82120ad226b,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.755224,52.030222,On or near THE DRIFT,E01029889,Babergh 008D,Investigation complete; no suspect identified
266b556be45a042cff9156b5cc1ffb8e24ee6b0a0045a3e92eabaa01dd4683d8,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.622900,52.443004,On or near RATTLER'S ROAD,E01029927,Forest Heath 001B,Investigation complete; no suspect identified
aaa42c2abaa87fc775302a9260120f3446ff274a2cb45971e69416b1da1d2c9c,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.755224,52.030222,On or near THE DRIFT,E01029889,Babergh 008D,Investigation complete; no suspect identified
82fde8632ac0d7f44544860e7a9bb0f3f4d10b823dcb864855b9a7fdb9db7b6d,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.207181,52.067866,On or near Sports/Recreation Area,E01030207,Suffolk Coastal 009E,Investigation complete; no suspect identified
fabe48803b64ab7bb4093bd151e38ef732476da3be51e9b030464301b5e3187e,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.037649,52.163215,On or near STOWMARKET ROAD,E01030060,Mid Suffolk 010A,Investigation complete; no suspect identified
f0a18082918fbc3a16be211c18f06c7cab33d923dd467eeb4ce23d49fa1fa1fb,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.179191,52.035429,On or near REYNOLDS CLOSE,E01029979,Ipswich 016B,Investigation complete; no suspect identified
6d9fc5c64612572c5fc9917e489a7e0c22478173b5196c32f8d6b70d489ca011,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.444248,52.085089,On or near Pedestrian Subway,E01030108,St Edmundsbury 014D,Investigation complete; no suspect identified
f65b465875dc8b3f6efed6883ab2d39606219d9209de32d197e7ed6801919225,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.575752,52.208668,On or near DINSDALE ROAD,E01030189,Suffolk Coastal 004E,Investigation complete; no suspect identified
637b2728f4e2aa71a7954e2665d7cc6ba2cf1f5bddd9ca3a47bfa1088c4c9b81,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.130355,52.085097,On or near BYRON ROAD,E01030035,Ipswich 001D,Investigation complete; no suspect identified
ebb9ac5481346c50c42bb08d9c3430851e47d8670d610c9bc1ca95a1502959c6,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.363368,51.968662,On or near OLD HALL CLOSE,E01033450,Suffolk Coastal 013G,Investigation complete; no suspect identified
b0935376ee4431947e465b7c28de20600ba89426e62ddb1692e2f0e0e3507a31,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.808831,52.250735,On or near LAUREL CLOSE,E01030085,Mid Suffolk 004E,Investigation complete; no suspect identified
80c55f688490ebb477119602fb02e1a8b097496e7c3a36f64f2280df6294824b,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.129378,52.080312,On or near BURNS ROAD,E01030032,Ipswich 001A,Investigation complete; no suspect identified
55b3fd9b18de57fdb1b873d0788fc09584340f0d5f23e0186f9689f44697905e,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.021301,52.191506,On or near MILL STREET,E01030081,Mid Suffolk 005D,Investigation complete; no suspect identified
7fae07b821fea54be9a681148a757941d850d0d9c71a1e5908f4ef164aacb3fe,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.340835,51.956065,On or near BEACH ROAD WEST,E01030162,Suffolk Coastal 015A,Investigation complete; no suspect identified
d0499742781efbe4493a3734ca40e1df044494b4c5d6efbdd1eb48b5812dd17b,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.151602,52.050165,On or near STOKE HALL ROAD,E01033130,Ipswich 012G,Investigation complete; no suspect identified
1599385409180afaa36b251458e989627e773f3e894944720bebb3f393fb7cbb,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.732230,52.447735,On or near CLIFTONVILLE,E01030272,Waveney 012E,Investigation complete; no suspect identified
230163070462b811c60b9499ee9bf10c6883ffeb8cf417249f884c11ab04462a,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.418883,52.481889,On or near Park/Open Space,E01026892,South Norfolk 012A,Investigation complete; no suspect identified
fcd033c33af614c3da5e9ef34f76416ae66ed3332aebd46a26c3fc7d598a9469,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.134140,52.085141,On or near Supermarket,E01030035,Ipswich 001D,Investigation complete; no suspect identified
1fe1f9db895355989e20f48a9ef66ad97d9e9a3a6172d9f12af7026454a77bb8,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.732230,52.447735,On or near CLIFTONVILLE,E01030272,Waveney 012E,Investigation complete; no suspect identified
1a5ca821284c86ed464a16f2379b59a6ce57bba0d2e847725947d7a9fa11052c,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.732230,52.447735,On or near CLIFTONVILLE,E01030272,Waveney 012E,Investigation complete; no suspect identified
c0745b401fc3bee59bfa03991cb04b1a225c733aa70db3472b2c21c1342981ec,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.182859,52.048047,On or near Supermarket,E01029995,Ipswich 014C,Investigation complete; no suspect identified
6c4c5ac32dee05412827cbedb7dc5cd0406aad382c1fb15147f9b59381dcb2e7,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.496090,52.340290,On or near ALLINGTON ROAD,E01030244,Waveney 015C,Investigation complete; no suspect identified
3ffe2c8e71e86014f0c554f73e3e4243dda1a65c0f25a2430cb4cfd30be812d7,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.701035,52.484201,On or near CHURCH LANE,E01030259,Waveney 001D,Investigation complete; no suspect identified
473c6946e34d086834a6cfc77efdf151f51abb33668ea71bf194067503903fa2,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.053481,52.157356,On or near HAWKS MILL STREET,E01030083,Mid Suffolk 007C,Investigation complete; no suspect identified
924fb8086da2ec7a8e077a3d50d0617df32632f00473a49089cc9035c07a7e52,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.371641,52.264576,On or near NEW RIVER GREEN,E01029937,Forest Heath 006A,Investigation complete; no suspect identified
a8e32caec317354aeb4822d762198d28a378122bcff919926f5adf197cdf3ced,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.356927,51.964511,On or near CONSTABLE ROAD,E01030167,Suffolk Coastal 015D,Investigation complete; no suspect identified
b26e0a2598f6df4d6705778e6dcefcee933b1ff8b125485417fc9bedfa9f1578,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.366996,52.265425,On or near PRINCE CLOSE,E01029937,Forest Heath 006A,Investigation complete; no suspect identified
6d6db40d321e3aa1a86ab8cf282b6c7bd233c96b921d150d99f986bf1f59f7e1,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.155080,52.052527,On or near FOUNDRY LANE,E01033124,Ipswich 007F,Investigation complete; no suspect identified
f06c43512ebb161ed5c3a5a78020959bc45f11d938a5473cd05d63fef6117a60,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.515070,52.350056,On or near PEMBROKE CLOSE,E01029940,Forest Heath 004C,Investigation complete; no suspect identified
b12c1c462967a13086c68663811673c6938d26f41e537f309a4b62e3bdb59796,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.737343,52.457863,On or near KENDAL ROAD,E01030276,Waveney 007E,Investigation complete; no suspect identified
4ef20f375a50eba7dca3368972fefcf8c3e6e67d6531b11f79c118a04d93241e,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.132508,52.033505,On or near STAMFORD CLOSE,E01030021,Ipswich 015E,Investigation complete; no suspect identified
1198ecfb11a5146b2e45b6258561e81dbff183732f14c686d8dc2da93b7cfd6b,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.207466,52.035399,On or near RANSOMES WAY,E01030196,Suffolk Coastal 011A,Investigation complete; no suspect identified
4ba7b71ab0f111bc26b8f65ea0cbfa1c0f199a5fe9685fa1c56e016ac3a6223e,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.575569,52.450467,On or near CASTLE HILL,E01030227,Waveney 010D,Investigation complete; no suspect identified
42f1abd8df8fb56266a0bec0eff9156d6a3399403db00e83515c37c81c5ca58d,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.573078,52.446612,On or near COX'S CLOSE,E01030226,Waveney 011A,Investigation complete; no suspect identified
8d1d567ad06e9d610d12246307f6da929c31672e8506955b29e2d6509d14deb9,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.441942,52.080820,On or near EDEN ROAD,E01030105,St Edmundsbury 014A,Investigation complete; no suspect identified
f3a1eb0fce03ab0298365138958ae8d62671bf66c92e08d8558897874ecb1a68,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.144846,52.325114,On or near BELLANDS WAY,E01030052,Mid Suffolk 001A,Investigation complete; no suspect identified
d4ee268ffa9133b9c1e94cc27651e4582135abcc7fd5db4f2f809b08b767a683,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.122438,52.046571,On or near Parking Area,E01029987,Ipswich 010D,Investigation complete; no suspect identified
9e51f81373f01b13817bd6880181e4f9891b8688296b762e6edf34c9e20680e3,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.277346,52.066033,On or near Petrol Station,E01030190,Suffolk Coastal 010C,Investigation complete; no suspect identified
476cbeeeefbaecad534092869a29de3a2e6624251ca3916b5be4d5e73d47edec,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.271674,52.322818,On or near WESTHALL,E01030082,Mid Suffolk 003B,Investigation complete; no suspect identified
493d22015738b7bf710c4e03d9b9325acf38ebc000a779eb520fa2a0ddd37297,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.076702,52.174730,On or near ALL SAINTS ROAD,E01030083,Mid Suffolk 007C,Investigation complete; no suspect identified
2f04b322220b6f4f0ee48b4cb77860eb0cdf1940e824b0b922bf7e83d43dabe9,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.269397,52.067091,On or near Police Station,E01030191,Suffolk Coastal 010D,Investigation complete; no suspect identified
e17d6cddbc16217d7e37ac2cbc8e7d0c52a9b2472b09caef4932e6f0f1823f5d,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.861901,52.240934,On or near PERKINS WAY,E01030049,Mid Suffolk 004B,Investigation complete; no suspect identified
1327bbb5d5f772fc8bbda0ea1a10d49befb82b0eade385d3b9676c9ae0807515,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.179191,52.035429,On or near REYNOLDS CLOSE,E01029979,Ipswich 016B,Investigation complete; no suspect identified
2abd95180fdcacdc5db393aff5a36ef5ca82e36de082b4415fa99cd8ebddcd55,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.145871,52.062226,On or near ORFORD STREET,E01030025,Ipswich 006D,Investigation complete; no suspect identified
77ab3df59d7072dd9a8d97db3a0062beb81bf217fda279088c1fef62ef5f4796,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.878720,52.323936,On or near Sports/Recreation Area,E01030145,St Edmundsbury 001D,Investigation complete; no suspect identified
6f92c343da889f92c364e9e71b7234d637918607621d35108d6e10e5e7a1eb09,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.441005,52.455227,On or near TRINITY GARDENS,E01030230,Waveney 013A,Investigation complete; no suspect identified
a5ffe8d091f6f046fb814962c9acb0ba2c49080a0bde9c88f3a4ef51ebd3a673,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.224909,52.064774,On or near MAIN ROAD,E01030183,Suffolk Coastal 009C,Investigation complete; no suspect identified
aac3e54d8732e475c2fedb8c2b9f89838132d79be52ab077434bc4c49b958abd,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.192841,52.026632,On or near FEN BIGHT CIRCLE,E01033127,Ipswich 014E,Investigation complete; no suspect identified
43e7bf41dba4338213639c6dd02a393788a7b52b3e2f7157d9276bd13b3550b6,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.712139,52.245425,On or near Shopping Area,E01030091,St Edmundsbury 006A,Investigation complete; no suspect identified
0b5da5982b462c1a5a2c438ecc70567969146ca667ee1655633870d1648d4d04,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.734368,52.495052,On or near STOVEN CLOSE,E01030281,Waveney 002E,Investigation complete; no suspect identified
3a23ffad5ea84afa21a14cc787ab6ab3b81b3a8854091a74c96074d78c9ccba6,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.223792,52.062637,On or near CAMBRIDGE ROAD,E01030183,Suffolk Coastal 009C,Investigation complete; no suspect identified
46d4d6baf336b181041cadbb4b72945fba66b15431386886e4e6ccf92827168c,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.148092,52.058749,On or near Theatre/Concert Hall,E01033125,Ipswich 007G,Investigation complete; no suspect identified
8484980c829ed4b7834f6bfdee8602eefdd6cc2670215d382b73df4d04092501,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.145714,52.060620,On or near Supermarket,E01030024,Ipswich 006C,Investigation complete; no suspect identified
73571dbd60e37cdf3a306bcb277dd3f0e69157353f449844860a08119903fddc,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.727882,52.035885,On or near CHEYNE COURT,E01029920,Babergh 007H,Investigation complete; no suspect identified
7ceb85eab7c73ed10439aab20aace087f560bb69f902a3164ae731fd4d20113a,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.336279,51.968606,On or near HAMILTON STREET,E01030161,Suffolk Coastal 014B,Investigation complete; no suspect identified
f9fb4403e715f59ea866fa0237e9633cf49313c63be245069e0df37736c0f86b,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.404795,52.244850,On or near Shopping Area,E01029954,Forest Heath 006C,Investigation complete; no suspect identified
8fd0c91d302c0f89ae7168815fe00bb0e6d5c75fdda2ff5440a90b8cee2092ff,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.404795,52.244850,On or near Shopping Area,E01029954,Forest Heath 006C,Investigation complete; no suspect identified
439fcdd8c94dacd22644107a3805682123a0a357befbeeb27e2f9cf14a219471,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.700195,52.249233,On or near Further/Higher Educational Building,E01033047,St Edmundsbury 006G,Investigation complete; no suspect identified
d89b78bf1c55366bd58738c2daa0c588d14740a91ee34167ce0bab52740114e3,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.739758,52.485284,On or near LARCH ROAD,E01030262,Waveney 002B,Investigation complete; no suspect identified
366436befffa51b7533c9ec5de64db307de5e92df8e903a8e76b5992b1cbfc89,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.218425,52.034686,On or near MEADOW CRESCENT,E01030197,Suffolk Coastal 011B,Investigation complete; no suspect identified
3953bc90a1e14415bfa7d3337472d5f2666bc78428f45dcd2d9ffe72d0d4d69f,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.745764,52.476738,On or near NORWICH ROAD,E01030250,Waveney 004D,Investigation complete; no suspect identified
918ff1f3fcdefe75bccb714add7810b0f3be00868d7983a765d7622c52ab5144,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.717589,52.432968,On or near ROMANY LANE,E01030251,Waveney 012B,Investigation complete; no suspect identified
dc204b994cf1386ce748c47eaf6c6e7266f393279e293596bf56380645c75f18,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.997440,52.191386,On or near REGENT STREET,E01030076,Mid Suffolk 010D,Investigation complete; no suspect identified
a05629f6cf775a3658717f97caab1fea8afa73c1f417a663ddde377ff16d7377,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.394471,52.242480,On or near THE ROWS,E01029949,Forest Heath 008B,Investigation complete; no suspect identified
8896fa3a3ff1861a54f623e7dc19d7e230de4259c735ebcca795ef432114c7ac,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.695084,52.241050,On or near BOYNE ROAD,E01030123,St Edmundsbury 007B,Investigation complete; no suspect identified
2a4161ca25bef3ac0b612c42e4ca7995b56be0be4bdd88d0337d119d3ab6cc82,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.007690,52.194075,On or near EIDER CLOSE,E01033316,Mid Suffolk 010F,Investigation complete; no suspect identified
65c4e9eabe4907e2984c6551b443b8da29d8f4faf0a61d58199b33bb4e2826e3,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.167852,52.192633,On or near THE LENTINS,E01030057,Mid Suffolk 007B,Investigation complete; no suspect identified
e1fb56d3b8a614f11ab14f1f30617b0205cbf1606091f0f05745c24ae4bae574,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.360161,51.972496,On or near COLNEIS ROAD,E01033450,Suffolk Coastal 013G,Investigation complete; no suspect identified
4517058c5da623f55445bc56fd9133584c352f6bd93d59fc6724d9acbe172d43,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.126916,52.052829,On or near COWSLIP CLOSE,E01029984,Ipswich 010A,Investigation complete; no suspect identified
2c2b4baef30dc58eacc2c2ce6e395d776a77d902b648d89142990ecd13ca771e,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.572778,52.454896,On or near MULBERRY CLOSE,E01030223,Waveney 010A,Investigation complete; no suspect identified
e182d223d980c730d615d0d85ed21b6d68a16c8dc39441df5669e0be30595ca8,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.094643,51.979329,On or near Parking Area,E01029871,Babergh 011A,Investigation complete; no suspect identified
2694954aec4cd6f32e604340aef0e26fb9ed29c46a2183ccee6f9398a32ffab7,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.156758,52.049433,On or near BULSTRODE ROAD,E01033122,Ipswich 012F,Investigation complete; no suspect identified
cbe0a8b93c8966eca83da06c6be4d02571b43b82ab623e5a7fa64151f4e416b6,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.748249,52.242296,On or near BEDINGFELD ROAD,E01033050,St Edmundsbury 005G,Investigation complete; no suspect identified
8406004b7348cfd87c6b630c0ff1986623b9907d4de8860043361cd89d39df98,2017-01,Suffolk Constabulary,Suffolk Constabulary,,,No location,,,Investigation complete; no suspect identified
cb0f00a2f9644ef19d48060c821a68ba38c2b9b57143966d51197479b5d589b0,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.346017,51.968555,On or near CANDLET GROVE,E01030159,Suffolk Coastal 013D,Investigation complete; no suspect identified
6088a59d3207a47e4cf65932bb5c437c589752819e86da32401966b803644db6,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.711218,52.246903,On or near ST ANDREW'S STREET NORTH,E01033046,St Edmundsbury 006F,Investigation complete; no suspect identified
d60ceee86ce6d74865ef5e252be23d1b02d1eff6bff50d7020444398f104e258,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.748940,52.032590,On or near CORNERTH CRESCENT,E01029886,Babergh 008A,Investigation complete; no suspect identified
3f79ba98f0cba2450299ab4d36337ab5bf2ecc4e770e97c0d4e256f851030612,2017-01,Suffolk Constabulary,Suffolk Constabulary,0.708992,52.263510,On or near Supermarket,E01030130,St Edmundsbury 003A,Investigation complete; no suspect identified
324bbecba133f9aea9705d0217cd2dcd65998a81abc96bacc1c76d2241b50773,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.750315,52.492470,On or near BEECHING DRIVE,E01030240,Waveney 001A,Investigation complete; no suspect identified
52a792503f3063c82a18851ed9066ddeb28d67200a710720f4660fae0a51fe2e,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.752072,52.476592,On or near Shopping Area,E01030249,Waveney 004C,Investigation complete; no suspect identified
4f57427f5cbecbf7f548429fc1d7328da1c0e87f2b36aee86aa387283a7d8b32,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.149999,52.048949,On or near PHILIP ROAD,E01029968,Ipswich 012A,Investigation complete; no suspect identified
b30f9d9d79c24691bcad99e6c96b932f291f519fd2255488c27cd4534177e674,2017-01,Suffolk Constabulary,Suffolk Constabulary,1.192330,52.056083,On or near Sports/Recreation Area,E01030004,Ipswich 008C,Investigation complete; no suspect identified
