Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
609310d589f7f3fc4b81c55fabf36cf237a10871fcc206ffc55adb41c0637262,2016-12,Cleveland Police,Cleveland Police,-1.326687,54.560670,On or near BUCKINGHAM ROAD,E01012217,Stockton-on-Tees 016B,Suspect charged
d14ab5f6bb32c83be2614b4bc7ff3bd90b2e456a9ffc71665295d43891f208ad,2016-12,Cleveland Police,Cleveland Police,-1.212098,54.679335,On or near Parking Area,E01012001,Hartlepool 008D,Suspect charged
737546c16ab5eb9982f00d4404774277f3603f9e6c2ac40235aa889d3ec0337b,2016-12,Cleveland Police,Cleveland Police,-1.323904,54.589665,On or near HANOVER PARADE,E01012213,Stockton-on-Tees 006D,Suspect charged
aa0b5ff1214fee741cf1ca915af9ad966ee88a5cb20fc22e36b2dec3f65c47d3,2016-12,Cleveland Police,Cleveland Police,-1.272533,54.619680,On or near SEDGEMOOR WAY,E01012245,Stockton-on-Tees 003F,Suspect charged
11732d85111cb7da59304cdbeb02e52805c87678de9f1b3090780270c352119b,2016-12,Cleveland Police,Cleveland Police,-1.067291,54.594512,On or near LANGLEY CLOSE,E01012127,Redcar and Cleveland 005A,Suspect charged
6774b6fac665b00277f72dd3e15a6664e6dd82581bf9825a5c25595fcc5b22ac,2016-12,Cleveland Police,Cleveland Police,-1.183881,54.572050,On or near RENNIE ROAD,E01012167,Redcar and Cleveland 022B,Suspect charged
0d06cf3573e6f16c1cec716bfa80fa67547f38048cad655ff3e2ab50f27998d9,2016-12,Cleveland Police,Cleveland Police,-1.238461,54.567508,On or near ALBERT TERRACE,E01012092,Middlesbrough 001D,Suspect charged
36aada3d24f3efd960fd967af616ff961913b3de3646889aa1a01c7eb00e9728,2016-12,Cleveland Police,Cleveland Police,-1.205292,54.687127,On or near Parking Area,E01012000,Hartlepool 007E,Suspect charged
6fec0929d21d3a4270bbd0327e61dd31ef08f317325171139d949e684f031e87,2016-12,Cleveland Police,Cleveland Police,-1.208954,54.690296,On or near MARINA WAY,E01011974,Hartlepool 005B,Suspect charged
0e12998388532cf69d937704f84d262f9438d0b9544eeee9904ddb9ed05fbb7d,2016-12,Cleveland Police,Cleveland Police,-1.313150,54.506708,On or near DULVERTON CLOSE,E01012234,Stockton-on-Tees 023E,Unable to prosecute suspect
dbb1c09dca0598d5465b32011f07352548d91bf91da9a55af79e60076162f0f5,2016-12,Cleveland Police,Cleveland Police,-1.321559,54.561253,On or near LEYBOURNE TERRACE,E01033477,Stockton-on-Tees 014G,Suspect charged
b4de75d018ea78586d78168dd2cbac9987add4ed1672eab14f2fec693d736814,2016-12,Cleveland Police,Cleveland Police,-1.231537,54.559834,On or near VALLEY ROAD,E01033469,Middlesbrough 006E,Suspect charged
0cd55bc5f2104befc32f2e25c91ae45874778b25da16c8e568add10f70d64649,2016-12,Cleveland Police,Cleveland Police,-1.179274,54.558790,On or near GREENHAM CLOSE,E01012091,Middlesbrough 007F,Unable to prosecute suspect
4d043c375252b5722ef09718bd3600c9da944878272bceaf0b82829b37822b3c,2016-12,Cleveland Police,Cleveland Police,-1.181051,54.556573,On or near KENMORE ROAD,E01012016,Middlesbrough 007B,Suspect charged
2d11b5d429a2c3833168987287727388b0e9e36de1a7fd4e385a2d1fbda435be,2016-12,Cleveland Police,Cleveland Police,-1.179274,54.558790,On or near GREENHAM CLOSE,E01012091,Middlesbrough 007F,Suspect charged
651a7cd38d0a116646737dcf2f0fdf98942a81b4f0ee05ece6e1ee184a53348a,2016-12,Cleveland Police,Cleveland Police,-1.311938,54.563194,On or near Parking Area,E01033477,Stockton-on-Tees 014G,Suspect charged
5da37dc7d27768cf6ad3594ae48703377f1a8c98da193744ff32496c7d499b2b,2016-12,Cleveland Police,Cleveland Police,-1.321965,54.589906,On or near CLEMENTS RISE,E01012192,Stockton-on-Tees 007A,Suspect charged
69cc579ced320eab221f8345ad433aef9f31bf85d64ee13382cfb69c2cb5b2a9,2016-12,Cleveland Police,Cleveland Police,-1.198573,54.530376,On or near Marton Shops,E01012063,Middlesbrough 020B,Suspect charged
7b37da032591a55faeeb7097f5434c9af308a7ca6ff923f775fe88ebeefb0154,2016-12,Cleveland Police,Cleveland Police,-1.204427,54.561492,On or near Norfolk Place Shops,E01012075,Middlesbrough 004B,Suspect charged
7bf82241c52270e23c6d45d49b0a854a7af6d05921526d80af70d1b2b8310739,2016-12,Cleveland Police,Cleveland Police,-1.204427,54.561492,On or near Norfolk Place Shops,E01012075,Middlesbrough 004B,Suspect charged
712661de5299aecb0954031e116a1c61a884bdd814fa598c76e18dcd29fbe4e0,2016-12,Cleveland Police,Cleveland Police,-1.216392,54.523842,On or near Shopping Area,E01012030,Middlesbrough 019A,Suspect charged
b573c9383f2c56c922dfb7cd2fbc21daf7aba6885dbe53e36c112a03a8321bee,2016-12,Cleveland Police,Cleveland Police,-1.143674,54.572977,On or near BIRCHINGTON AVENUE,E01033471,Redcar and Cleveland 009F,Unable to prosecute suspect
5a0f95029368ff7e631ea00b87260bcb51b09369f0d15f5651ab96421bb5a8e9,2016-12,Cleveland Police,Cleveland Police,-1.207767,54.685094,On or near EXETER STREET,E01012000,Hartlepool 007E,Unable to prosecute suspect
2452b07b463f5e6bc4b2ade43abb0c27e6790a63bce9aab70fb203439c20bd7c,2016-12,Cleveland Police,Cleveland Police,-1.206323,54.557847,On or near ROUNTON GREEN,E01012083,Middlesbrough 010B,Unable to prosecute suspect
e3b686b9298709d96d6776114b44809df12d6075f5af55208200a2f1b433d707,2016-12,Cleveland Police,Cleveland Police,-1.311938,54.563194,On or near Parking Area,E01033477,Stockton-on-Tees 014G,Suspect charged
b415a249a94da29419c78804a22872ed9e4ba6b05f1fbbbd2c9cf6637dc151b9,2016-12,Cleveland Police,Cleveland Police,-1.275092,54.556715,On or near Parking Area,E01012289,Stockton-on-Tees 017D,Investigation complete; no suspect identified
086070d6e6775891cae31b14fbcc44b3d0e2b5409d12c31a381b1d40469dd50e,2016-12,Cleveland Police,Cleveland Police,-0.973922,54.583205,On or near STATION SQUARE,E01012161,Redcar and Cleveland 007D,Suspect charged
4ef9d7c405b1033ba946caf414c43fa4208290963785981744abf70f8b60f8e5,2016-12,Cleveland Police,Cleveland Police,-1.231537,54.559834,On or near VALLEY ROAD,E01033469,Middlesbrough 006E,Suspect charged
be6f0f41d5e13524780e72b46902f17c3c7d178ef5b7dd0c56af4d933a9479cb,2016-12,Cleveland Police,Cleveland Police,-1.239707,54.572018,On or near GARNET STREET,E01012068,Middlesbrough 001A,Suspect charged
8ac4530f8d14b19a3c69045c7573b8fbd1bafb7bde620ef16e0c6d73dbab8e6f,2016-12,Cleveland Police,Cleveland Police,-1.286976,54.531361,On or near HOLBECK WALK,E01012283,Stockton-on-Tees 020B,Offender given a caution
733e17bbf1144c7c92e1c51efecfaddd7d4577e9304c5d080b90209ef7c5d168,2016-12,Cleveland Police,Cleveland Police,-1.242253,54.669884,On or near DRAYTON ROAD,E01011980,Hartlepool 009B,Suspect charged
c852a9f9d8456e91801d1fdeeb5e30c3034b7668c98eaaefd1a6c1fa249d4c68,2016-12,Cleveland Police,Cleveland Police,-1.307929,54.567970,On or near Supermarket,E01012266,Stockton-on-Tees 014E,Investigation complete; no suspect identified
47610ade4887b841314812f653b62cf2385093d54d51457676021e83b4d65cf0,2016-12,Cleveland Police,Cleveland Police,-1.307929,54.567970,On or near Supermarket,E01012266,Stockton-on-Tees 014E,Unable to prosecute suspect
3d7d026aec781d7391d7359cc22cdf6195006ae79b6012eb6ae477725dcf7fc8,2016-12,Cleveland Police,Cleveland Police,-1.314486,54.566219,On or near Wellington Square,E01012267,Stockton-on-Tees 014F,Suspect charged
b5daa6dd09f77bf916128e7d29a73fa8286e2ebeea130ba60c7b0aefd5622820,2016-12,Cleveland Police,Cleveland Police,-1.297168,54.571395,On or near BRIDPORT CLOSE,E01012266,Stockton-on-Tees 014E,Suspect charged
960de6d6c8646b1d6f6910fce31ec81be54d95af34aa4b518f7e33b04602bab9,2016-12,Cleveland Police,Cleveland Police,-1.300523,54.553359,On or near HAVELOCK STREET,E01012286,Stockton-on-Tees 017A,Unable to prosecute suspect
d58f25b1ed8c48c72c9d324ceb4fc8350b9b90e3602882c2e6805673faf71a88,2016-12,Cleveland Police,Cleveland Police,-1.048646,54.596317,On or near STUDLAND ROAD,E01012180,Redcar and Cleveland 004E,Unable to prosecute suspect
54b627651d1ed653de6c043349f76e9963a0df779c02d40b0bcf3af1a71e10ac,2016-12,Cleveland Police,Cleveland Police,-1.143674,54.572977,On or near BIRCHINGTON AVENUE,E01033471,Redcar and Cleveland 009F,Suspect charged
a16edf15be92c76482f0d2033e34b1651da10b69a4894bafb80023c5971a1fec,2016-12,Cleveland Police,Cleveland Police,-1.261708,54.552940,On or near BALFOUR TERRACE,E01012054,Middlesbrough 009B,Suspect charged
70e4aff2ca44782674d33783e15c8a19be022ca19e4859231ede4b00654cdf6d,2016-12,Cleveland Police,Cleveland Police,-1.229842,54.571830,On or near TEAK STREET,E01012068,Middlesbrough 001A,Unable to prosecute suspect
95ea7d92dc5959a760433ce2d4740116fabfba16f99082662d0a3848ecf4a181,2016-12,Cleveland Police,Cleveland Police,-1.411792,54.564520,On or near DARLINGTON BACK LANE,E01012269,Stockton-on-Tees 005B,Suspect charged
e000267aa3797f2514bb086fc0d6f6c991daf72232719f6fc9b5a8e45d98d126,2016-12,Cleveland Police,Cleveland Police,-1.311938,54.563194,On or near Parking Area,E01033477,Stockton-on-Tees 014G,Suspect charged
729079c5505505f999e8e0cb4a8d4a23eaaa2822c96f6d5acdf6b186ffddac5f,2016-12,Cleveland Police,Cleveland Police,-1.312793,54.565733,On or near HIGH STREET,E01012266,Stockton-on-Tees 014E,Unable to prosecute suspect
d23dceba612ea72b6ad7094a78aced614c205d1ca1fa1ba0d38857ed62c89ce8,2016-12,Cleveland Police,Cleveland Police,-1.236569,54.575234,On or near Parking Area,E01012068,Middlesbrough 001A,Suspect charged
d13162b08603bb61099b552d9475a3727c1030a74a040f5f1b90e67a5bf07104,2016-12,Cleveland Police,Cleveland Police,-1.314650,54.558284,On or near CHALK CLOSE,E01012262,Stockton-on-Tees 014A,Suspect charged
be54363a4f9e0d5b879daa0728dd7e7f0452263dda1b59ea83921c3968d3afd8,2016-12,Cleveland Police,Cleveland Police,-1.314966,54.565251,On or near NELSON TERRACE,E01012267,Stockton-on-Tees 014F,Suspect charged
81e8268c435bd7cbc5912bac4ab6cb8d4553c7492178bd356d443a927221a409,2016-12,Cleveland Police,Cleveland Police,-1.311126,54.561868,On or near RIVERSIDE,E01033477,Stockton-on-Tees 014G,Suspect charged
baacc6993f29d21d2ec37443ac9d44ed430f936abc5ff0628128d50d8978fc58,2016-12,Cleveland Police,Cleveland Police,-1.314966,54.565251,On or near NELSON TERRACE,E01012267,Stockton-on-Tees 014F,Suspect charged
51515a2d121664c909a521af0ba3b38773f3bb803960847952c548d168f54000,2016-12,Cleveland Police,Cleveland Police,-1.314486,54.566219,On or near Wellington Square,E01012267,Stockton-on-Tees 014F,Suspect charged
4c13ff9e66d5e98898b19834a11ee5f24e629b211a8d8ae16ebe9f652b4930e8,2016-12,Cleveland Police,Cleveland Police,-1.314486,54.566219,On or near Wellington Square,E01012267,Stockton-on-Tees 014F,Suspect charged
ca6c34f2d01777d398f94debd98e1925d937c96c9a52df64bae73f70111973b9,2016-12,Cleveland Police,Cleveland Police,-1.313256,54.566706,On or near Shopping Area,E01012266,Stockton-on-Tees 014E,Suspect charged
94e2a989309006e4c633b057bb8dd5b2164e6b88c13d7f034f0567d30e9cc67e,2016-12,Cleveland Police,Cleveland Police,-1.214364,54.678460,On or near WESTMORELAND STREET,E01012001,Hartlepool 008D,Suspect charged
23017428b6473613a72751c18e30fd547ccf6bc129d30c2c88fdee035b015fdc,2016-12,Cleveland Police,Cleveland Police,-1.219524,54.667350,On or near YARM CLOSE,E01011985,Hartlepool 010A,Unable to prosecute suspect
7d7e0def1fbf2a055cce56c5df712643034cee519b16b4dc61d388ebd401f5e3,2016-12,Cleveland Police,Cleveland Police,-1.188216,54.659011,On or near ASHBURN STREET,E01011998,Hartlepool 011D,Suspect charged
496f6783246457c6fc740dd0e1f267e5095080d05c32ee41fe0381bc91858932,2016-12,Cleveland Police,Cleveland Police,-1.214741,54.686254,On or near Police Station,E01011974,Hartlepool 005B,Suspect charged
bdee56a38f76541d94e4bb2f42882e2bc3fd66b46e7dfe6d78801f6d2d0fbb25,2016-12,Cleveland Police,Cleveland Police,-1.194787,54.657509,On or near CASTLETON ROAD,E01011995,Hartlepool 011A,Investigation complete; no suspect identified
abb84fc40e89d25f6969243da2df10254a6fcf7ea65e887fe715c079160d307d,2016-12,Cleveland Police,Cleveland Police,-1.193123,54.656994,On or near SWAINBY ROAD,E01011998,Hartlepool 011D,Investigation complete; no suspect identified
121689a049afa47e34f856cf2d78a518a96afdca680c0b21bf1600ae668f18cb,2016-12,Cleveland Police,Cleveland Police,-1.060233,54.613384,On or near OLLIVER STREET,E01012102,Redcar and Cleveland 001C,Suspect charged
7ef72350ddfc27bfc82e38a13a2043600f061e17454474ce6d7fcc172ebeb6f6,2016-12,Cleveland Police,Cleveland Police,-1.177688,54.570768,On or near SKIPPER'S LANE,E01033470,Redcar and Cleveland 022G,Investigation complete; no suspect identified
5ae715d290a4d1e3ee5f7db924796b992e5de5754db358d53ddd64c9a897ca2b,2016-12,Cleveland Police,Cleveland Police,-1.238265,54.566410,On or near PARK ROAD NORTH,E01012080,Middlesbrough 005C,Suspect charged
3c41c39b1292ed717ddd61d8daef9e081f04af010042d3a2ebeaab4d1a3bc388,2016-12,Cleveland Police,Cleveland Police,-1.247333,54.566970,On or near Supermarket,E01012040,Middlesbrough 003E,Suspect charged
482253f9cec6f995196cf436409814950301249754696dda1f13313d3edb33cb,2016-12,Cleveland Police,Cleveland Police,-1.236892,54.580304,On or near Middlesbrough Police HQ,E01033468,Middlesbrough 001G,Formal action is not in the public interest
13845a69b3f5e0fc2139b6a5b67c75eb372b8e871a9aebdc0e741d18f3ccb5de,2016-12,Cleveland Police,Cleveland Police,-1.242233,54.570947,On or near PRINCES ROAD,E01012039,Middlesbrough 003D,Unable to prosecute suspect
a2dc97ceaf1b9a071750ee38c97fe095eb04ace5c4caae30cf3ec0ec9118f6a5,2016-12,Cleveland Police,Cleveland Police,-1.275092,54.556715,On or near Parking Area,E01012289,Stockton-on-Tees 017D,Suspect charged
ce2b944d8a63db46d50a99daf61e9d606bc8030222a47332b4e659bb252d895f,2016-12,Cleveland Police,Cleveland Police,-1.060767,54.600932,On or near Sports/Recreation Area,E01012179,Redcar and Cleveland 004D,Suspect charged
80a6230ed8faefc4c7943b8a0f591c2bc825bcaf526777aeab4f2a5766ff9ef2,2016-12,Cleveland Police,Cleveland Police,-1.218516,54.675449,On or near ETON STREET,E01011950,Hartlepool 008A,Suspect charged
d77062127c52c526337d023ad24037935d34d80b42e23678411b94673e4c3cac,2016-12,Cleveland Police,Cleveland Police,-1.323802,54.581792,On or near DUNOON CLOSE,E01012271,Stockton-on-Tees 008C,Suspect charged
50b84282773db4a932918f3eff624495cbf23e3d49830495a05c221e0a5e81f4,2016-12,Cleveland Police,Cleveland Police,-1.223715,54.694760,On or near CHATHAM ROAD,E01011957,Hartlepool 003C,Formal action is not in the public interest
843ff387b3ade4b1c7e50143db37d17b233478229f135c7a17b09724a67eb494,2016-12,Cleveland Police,Cleveland Police,-1.213290,54.684241,On or near Middleton Grange Shopping Centre,E01011999,Hartlepool 007D,Unable to prosecute suspect
32ff51d0546cd6030d47b75154e47d13f6ce1601cb934113485f0f2fb4a5c749,2016-12,Cleveland Police,Cleveland Police,-1.177688,54.570768,On or near SKIPPER'S LANE,E01033470,Redcar and Cleveland 022G,Suspect charged
800de70abf953b0385292c144518f051df7c87f63ae52b25b07460df4abec625,2016-12,Cleveland Police,Cleveland Police,-1.239948,54.569054,On or near ST AIDAN'S STREET,E01012039,Middlesbrough 003D,Suspect charged
0dd9e015db93bbdea08b187e8f661d7e4c24e13f4aea3acf0a53d25821885c06,2016-12,Cleveland Police,Cleveland Police,-1.169601,54.550096,On or near ELLERBECK WAY,E01012148,Redcar and Cleveland 021A,Unable to prosecute suspect
11b23a602a9c4bf8c49ec4fcc3ade3477fb2fe8affd961ae0fe33598e934455a,2016-12,Cleveland Police,Cleveland Police,-1.208954,54.690296,On or near MARINA WAY,E01011974,Hartlepool 005B,Suspect charged
7c4f062a97ed391e80064519b8af94a27e2273eb4fa76b3cc4229374e9dd88a9,2016-12,Cleveland Police,Cleveland Police,-1.361586,54.568795,On or near HURWORTH CLOSE,E01012191,Stockton-on-Tees 015B,Suspect charged
4866e35437a719ec71342031f1889a16bb40705121c06b47164c397e7291ae85,2016-12,Cleveland Police,Cleveland Police,-1.179773,54.556304,On or near GRASBY CLOSE,E01012016,Middlesbrough 007B,Suspect charged
2b438f65799afff0790cfd199f152dff91f8e7e9802762740e5b345f87520d04,2016-12,Cleveland Police,Cleveland Police,-1.179773,54.556304,On or near GRASBY CLOSE,E01012016,Middlesbrough 007B,Suspect charged
dea5eaaf89f83f319710f900c988b22b624a789d8e615d1423607ff5eef1087f,2016-12,Cleveland Police,Cleveland Police,-1.219371,54.707691,On or near SEDGEWICK CLOSE,E01011992,Hartlepool 002D,Unable to prosecute suspect
23a6b02ff26b2573b0c67fd7703b20ccfe944560722160775766ec4b3b2512bd,2016-12,Cleveland Police,Cleveland Police,-1.240841,54.571774,On or near PEEL STREET,E01012068,Middlesbrough 001A,Suspect charged
daf3ebe9422e31b4f6404e2e4fc1871a16d1c08356a5b343754e2dd018141214,2016-12,Cleveland Police,Cleveland Police,-1.238878,54.576668,On or near HILL STREET,E01033468,Middlesbrough 001G,Suspect charged
ce15804a008362c4eb51ae01c504047e26db1ce3de84301dfda1ca674aba3fb9,2016-12,Cleveland Police,Cleveland Police,-1.224519,54.552357,On or near EMBSAY CLOSE,E01012020,Middlesbrough 011C,Suspect charged
06e81451c38b1f9b756c23e1a88aadbf37d42941f795d30de2ee98c772a0d56a,2016-12,Cleveland Police,Cleveland Police,-1.241640,54.572911,On or near UNION STREET,E01012041,Middlesbrough 003F,Suspect charged
a76c827e22653ce2a54de83c731a8bfa4f35930581393e373cdeedb3fe30b0f1,2016-12,Cleveland Police,Cleveland Police,-1.064163,54.618231,On or near Shopping Area,E01012102,Redcar and Cleveland 001C,Suspect charged
cada14856df0e1092117d9013578ca10d80b85230e186403396a34d3116082bf,2016-12,Cleveland Police,Cleveland Police,-1.079965,54.610408,On or near THAMES ROAD,E01012105,Redcar and Cleveland 002A,Unable to prosecute suspect
bfeaf5163c7693f26adc544ef48fb009c252f6ec86a09d5c829c5b5a13244859,2016-12,Cleveland Police,Cleveland Police,-1.328542,54.561687,On or near Petrol Station,E01012217,Stockton-on-Tees 016B,Suspect charged
30532132229b061a8afa4e31081b7845b0463c808c6a527092c486a1393bb79f,2016-12,Cleveland Police,Cleveland Police,-1.213290,54.684241,On or near Middleton Grange Shopping Centre,E01011999,Hartlepool 007D,Unable to prosecute suspect
9fb993974b282ea42227d47426aa12d196caac1f4b4ed5491d3fa641b661b3fb,2016-12,Cleveland Police,Cleveland Police,-1.019118,54.592936,On or near THE MEWS,E01012157,Redcar and Cleveland 006H,Suspect charged
4f2f4a3219046f78fb278dc8bc7f5ae6a17a27840fe44e1bd68a36ea61dc7fbc,2016-12,Cleveland Police,Cleveland Police,-1.212729,54.690815,On or near MILNER GROVE,E01011974,Hartlepool 005B,Suspect charged
6878709a7142b03ed566ee26bad94c80203d0e338fcf8622ef0e41292b2dd7df,2016-12,Cleveland Police,Cleveland Police,-1.281832,54.611369,On or near COLESHILL CLOSE,E01012215,Stockton-on-Tees 003D,Unable to prosecute suspect
dafc9753dc3e72d782d919a63137fc0d1ae06ab973f75307f4ff0b00a0f1b051,2016-12,Cleveland Police,Cleveland Police,-1.212799,54.571630,On or near CALVERT CLOSE,E01012059,Middlesbrough 002B,Suspect charged
8d58c67f218d82ed2393bb805793b135229643a76b3a507f253e29667193f128,2016-12,Cleveland Police,Cleveland Police,-1.213909,54.570245,On or near HANKIN ROAD,E01012059,Middlesbrough 002B,Suspect charged
aaed657b50563cd8bb5cb8c24b02e1cd2530393ef99b71a61ac8909cd0110372,2016-12,Cleveland Police,Cleveland Police,-1.212799,54.571630,On or near CALVERT CLOSE,E01012059,Middlesbrough 002B,Suspect charged
fc029f58947619980f56130d313ee5e8d74ccc09ece2a044f587979608d9f452,2016-12,Cleveland Police,Cleveland Police,-1.312793,54.565733,On or near HIGH STREET,E01012266,Stockton-on-Tees 014E,Suspect charged
99ff6f4a254eddd0828f726ac160e8a62a6cb19b27a5c26d1fa487c8d88b99e0,2016-12,Cleveland Police,Cleveland Police,-1.228600,54.699796,On or near JESMOND GARDENS,E01032540,Hartlepool 003G,Suspect charged
7fcf4277a24ea9a875f680dca2a1f3d3909c55d15b84da39d94e726937a53baa,2016-12,Cleveland Police,Cleveland Police,-1.224019,54.675548,On or near GLOUCESTER STREET,E01011949,Hartlepool 009A,Unable to prosecute suspect
3fb5083e6340a7ca62930d79efb801242da61a94806b886311e6b08d1208dd1a,2016-12,Cleveland Police,Cleveland Police,-1.289727,54.573203,On or near Shopping Area,E01012266,Stockton-on-Tees 014E,Suspect charged
3cf4ad7cb935a410bdd2c726469a5a501e49c309a8554f89b0c946cc7403b01c,2016-12,Cleveland Police,Cleveland Police,-1.289727,54.573203,On or near Shopping Area,E01012266,Stockton-on-Tees 014E,Suspect charged
89237eefb5b2d980b2ad13d668da4d1449c4e032eab6fddfda894357443978ec,2016-12,Cleveland Police,Cleveland Police,-1.285140,54.571899,On or near Supermarket,E01012266,Stockton-on-Tees 014E,Suspect charged
cf844b0d4b43e385ecd78bf5c7d8ed5235c1bcff98b89823a25806668b8445c7,2016-12,Cleveland Police,Cleveland Police,-1.240693,54.660447,On or near WYNYARD MEWS,E01011978,Hartlepool 012D,Suspect charged
dc6c188a1f092bb7948aaf5eb8446b4bad8500b9bf0f6726cfb73d688b2e523f,2016-12,Cleveland Police,Cleveland Police,-1.240953,54.574920,On or near Parking Area,E01033468,Middlesbrough 001G,Suspect charged
ceae957dc3b845096ac14e7973a66d6c0ed9208553b7834dbfe44d6c9e0735a0,2016-12,Cleveland Police,Cleveland Police,-1.222900,54.557820,On or near MARTON ROAD,E01012018,Middlesbrough 011A,Investigation complete; no suspect identified
202fa6a544b6eff54a8a91ba35deea908b0f6e828c60fa79d7bbafd4b363433f,2016-12,Cleveland Police,Cleveland Police,-1.233669,54.557430,On or near EASTBOURNE ROAD,E01012079,Middlesbrough 005B,Suspect charged
cee763c921f0cde5b8dd191018138a212209a8ba190d75ad98282bdcfea03a4f,2016-12,Cleveland Police,Cleveland Police,-1.259775,54.546080,On or near MARLSFORD GROVE,E01012047,Middlesbrough 013B,Suspect charged
9c728fff508887989b5f3789ac982b165ab21f602212aa23f55499bae166de30,2016-12,Cleveland Police,Cleveland Police,-1.233669,54.557430,On or near EASTBOURNE ROAD,E01012079,Middlesbrough 005B,Suspect charged
75249a1df97b3bac2f2826cf246b93d011a0d822910e7361cc3f08a14d14de7f,2016-12,Cleveland Police,Cleveland Police,-1.204427,54.561492,On or near Norfolk Place Shops,E01012075,Middlesbrough 004B,Suspect charged
e76acbe0c2fe8fa1813cf06d4ca7fa54b6add8710ece245993de16d138c4c93a,2016-12,Cleveland Police,Cleveland Police,-1.215867,54.543170,On or near Supermarket,E01012051,Middlesbrough 014C,Suspect charged
15eeb023754a01068c6a4b689be08e48f58633d0e49c177f00fe7372f0495635,2016-12,Cleveland Police,Cleveland Police,-1.247942,54.572564,On or near GARRETT WALK,E01012041,Middlesbrough 003F,Unable to prosecute suspect
be51c64e326f15d200d8d6e3468ae8a6c9481bb7694f69e460526a5530fe9c77,2016-12,Cleveland Police,Cleveland Police,-1.063757,54.598106,On or near FERNWOOD,E01012130,Redcar and Cleveland 005D,Investigation complete; no suspect identified
2e46591f683344b3efc8aea894d62de1570a1cea2937255bf489a36aefeca86c,2016-12,Cleveland Police,Cleveland Police,-1.069926,54.592986,On or near LARKSWOOD ROAD,E01012130,Redcar and Cleveland 005D,Investigation complete; no suspect identified
a84d237a77af9e5c8353eed77c638d393e01d6fb0f9141cd765719c76e801022,2016-12,Cleveland Police,Cleveland Police,-1.285362,54.591933,On or near CRESCENT AVENUE,E01012278,Stockton-on-Tees 004A,Unable to prosecute suspect
54eb405013540ced381efb1029b9602e619324bce84c4c3fc563b068e8bf6686,2016-12,Cleveland Police,Cleveland Police,-1.237680,54.662405,On or near DALRY GROVE,E01011979,Hartlepool 012E,Suspect charged
3d3f484dd37be2f02877f8fb9805d1e949c6b30ea4a2b7c2394666fdbf925fd9,2016-12,Cleveland Police,Cleveland Police,-1.196628,54.559419,On or near TANSLEY AVENUE,E01012075,Middlesbrough 004B,Unable to prosecute suspect
8fbf435c00a42b34035192259b7451d4cd111bedd8831493a6c7961eda2e7479,2016-12,Cleveland Police,Cleveland Police,-1.284949,54.611962,On or near BALMORAL AVENUE,E01012275,Stockton-on-Tees 002D,Unable to prosecute suspect
8ac4530f8d14b19a3c69045c7573b8fbd1bafb7bde620ef16e0c6d73dbab8e6f,2016-12,Cleveland Police,Cleveland Police,-1.286976,54.531361,On or near HOLBECK WALK,E01012283,Stockton-on-Tees 020B,Offender given a caution
460993f676aefbe0745d5179346cc39fb1580c50cd5f88fda246143b666dc576,2016-12,Cleveland Police,Cleveland Police,-1.259913,54.599140,On or near BELASIS AVENUE,E01012198,Stockton-on-Tees 003B,Investigation complete; no suspect identified
e4800f699dfef755ef3a852453357e5d645279de5ff644912ba3de1bee4ae419,2016-12,Cleveland Police,Cleveland Police,-1.313157,54.549549,On or near BOWESFIELD CRESCENT,E01012264,Stockton-on-Tees 014C,Unable to prosecute suspect
85c345537616193afd4a4fd66f5e071940804523e31e73ba772a6feabde3cf42,2016-12,Cleveland Police,Cleveland Police,-1.298774,54.570640,On or near PORTRACK LANE,E01012266,Stockton-on-Tees 014E,Suspect charged
460993f676aefbe0745d5179346cc39fb1580c50cd5f88fda246143b666dc576,2016-12,Cleveland Police,Cleveland Police,-1.259913,54.599140,On or near BELASIS AVENUE,E01012198,Stockton-on-Tees 003B,Investigation complete; no suspect identified
e4800f699dfef755ef3a852453357e5d645279de5ff644912ba3de1bee4ae419,2016-12,Cleveland Police,Cleveland Police,-1.313157,54.549549,On or near BOWESFIELD CRESCENT,E01012264,Stockton-on-Tees 014C,Unable to prosecute suspect
85c345537616193afd4a4fd66f5e071940804523e31e73ba772a6feabde3cf42,2016-12,Cleveland Police,Cleveland Police,-1.298774,54.570640,On or near PORTRACK LANE,E01012266,Stockton-on-Tees 014E,Suspect charged
db6f6696acc19287073ac04fc309fbd0e7b70abec5de486b5e69596577a96336,2016-12,Cleveland Police,Cleveland Police,-1.354862,54.516608,On or near WESTLANDS ROAD,E01012200,Stockton-on-Tees 021B,Investigation complete; no suspect identified
8eb41ee7fff950844792cd653e8eee63fbb9ffb16423989dbfa0ed66d0752862,2016-12,Cleveland Police,Cleveland Police,-1.348158,54.530205,On or near SWINBURNE ROAD,E01012202,Stockton-on-Tees 021D,Unable to prosecute suspect
5fd2132b984d203510cbc1285dd6ddda9e40dabfc7595c84bef1c7d77a398ffd,2016-12,Cleveland Police,Cleveland Police,-1.214369,54.551941,On or near The James Cook University Hospital,E01012018,Middlesbrough 011A,Suspect charged
9dacfa7571e920757e165e853f6409351e49a13990a837d751fbd2a27aec5941,2016-12,Cleveland Police,Cleveland Police,-1.284277,54.604355,On or near POLDON TERRACE,E01012196,Stockton-on-Tees 003A,Unable to prosecute suspect
