Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
c666ccacc49dfce3450ac3af511a52c969a15a4ccc9cf5c58f1518a869fc672f,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.152494,52.055367,On or near ST NICHOLAS STREET,E01033125,Ipswich 007G,Investigation complete; no suspect identified
1d3e60d75fae3d4e0861f6b5240a63970b5bda03b20146483588ddf15c81f188,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.135935,52.079723,On or near BURKE ROAD,E01029975,Ipswich 002C,Investigation complete; no suspect identified
ffaf1be90a49f2785aaa30d1daf890c802d63729830e01cdcc5a816308f5869c,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.744895,52.468238,On or near FREEMANTLE ROAD,E01030258,Waveney 007D,Investigation complete; no suspect identified
a8a94d34f5db424b1942f795ddca010c7fff133cf9da097189420be424e1357d,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.186730,52.023532,On or near Petrol Station,E01033127,Ipswich 014E,Investigation complete; no suspect identified
b4b1c8299588e2f0136f0b0c4be9b762bacf74d7e5218c568d2d774a03ea0e39,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.018601,52.338482,On or near MILL ROAD SOUTH,E01030067,Mid Suffolk 002E,Investigation complete; no suspect identified
5b84bda3ba85701d9af88f00f745cad9e2be75f96cc327fdaf26563177041f40,2016-12,Suffolk Constabulary,Suffolk Constabulary,0.728089,52.038093,On or near GAINSBOROUGH STREET,E01029920,Babergh 007H,Investigation complete; no suspect identified
069426be9dac9ed4dbecf3db8f024647c9a29839f6a50a4cdd25f20aad308b30,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.186730,52.023532,On or near Petrol Station,E01033127,Ipswich 014E,Investigation complete; no suspect identified
1502ca02ec4b1ea786ad3856a532a1046eed585cab761d95ac87012f484c5cce,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.147516,52.059889,On or near ST MATTHEW'S STREET,E01029988,Ipswich 010E,Investigation complete; no suspect identified
0e8085684e2e566adebfb12f51a40e6e67c434fac1f5b21307fbdd23abbbcc2c,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.188694,52.061362,On or near THE DRIFT,E01029964,Ipswich 009B,Investigation complete; no suspect identified
33240fa258a988259277f9511bcfa7d611f1c279be30ff9b3fab73e0c59b5217,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.135734,52.083515,On or near PARNELL ROAD,E01030036,Ipswich 001E,Investigation complete; no suspect identified
82a6cc4e8b40c322c355b86427599fce2a5a043243f65d0b410d2005799e9b9e,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.135734,52.083515,On or near PARNELL ROAD,E01030036,Ipswich 001E,Investigation complete; no suspect identified
61e0dd0a7086b1e2fe5fc8d31b5b38f10003a355f64e953fecdc9573b4f02c7b,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.142409,52.050132,On or near GIPPESWYK ROAD,E01029985,Ipswich 010B,Investigation complete; no suspect identified
d292590c85d919db302f85f283f8096f8dcc4a30f3011ec3d9621ab37b8afe04,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.148178,52.059556,On or near Pedestrian Subway,E01033125,Ipswich 007G,Investigation complete; no suspect identified
2442b4ed5419d77c055670c13c98e61a20a9eadbd2e76b02b707570907f572f0,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.236523,52.063340,On or near FERGUSON WAY,E01030184,Suffolk Coastal 009D,Investigation complete; no suspect identified
6d2164c9171439693077841715968cca06d4ebabfca523ab892854874f3d6490,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.148049,52.057932,On or near Police Station,E01033125,Ipswich 007G,Investigation complete; no suspect identified
593920c296d34e5ea8d4a5732d3ada56d61981bfd3e40fc7d2d6fcc04acf9dbc,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.136457,52.058034,On or near LONDON ROAD,E01029988,Ipswich 010E,Investigation complete; no suspect identified
856c7933ed392f3bd1e5e03bfe123445b5b024a43a237441391871c9ef900be1,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.164999,52.060553,On or near CEMETERY ROAD,E01030010,Ipswich 005D,Investigation complete; no suspect identified
d2f1ee116de6f06ed603b22558b77645416034e30ad7316e07779b8358247d40,2016-12,Suffolk Constabulary,Suffolk Constabulary,0.745459,52.379169,On or near BLACKSMITH LANE,E01030094,St Edmundsbury 002A,Investigation complete; no suspect identified
3da93744f1a9d01d7c6f1135a0e28d9ef43c82946bfdaac406108ce3429c16ea,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.501030,52.179538,On or near Park/Open Space,E01030212,Suffolk Coastal 003E,Investigation complete; no suspect identified
22bc0ee2fd7ff318447f35279af7032164a9c9d6854c793592505a91cf14240d,2016-12,Suffolk Constabulary,Suffolk Constabulary,0.524675,52.415998,On or near SCHOOL CLOSE,E01029942,Forest Heath 002C,Investigation complete; no suspect identified
fbe9d9ac8de9666a4f07eee0b91d7f42869092bb16be255bc65740964d0cfa47,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.141910,52.058599,On or near EMLEN STREET,E01029988,Ipswich 010E,Investigation complete; no suspect identified
7c231d79b685888d5d00e8a3af5877dd9f8b929de2004155601b2ecffb2b3371,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.718691,52.491598,On or near GORLESTON ROAD,E01030280,Waveney 003E,Investigation complete; no suspect identified
7a4fa42707566366d5418f37e7a6aa8fa786db1e1c2295fbe4d06c74ed197b52,2016-12,Suffolk Constabulary,Suffolk Constabulary,0.737683,52.239143,On or near Supermarket,E01030129,St Edmundsbury 005D,Investigation complete; no suspect identified
235074ede4dfa0be74102a89b798bb2fd744250d3e67f5f2dbac924643cea491,2016-12,Suffolk Constabulary,Suffolk Constabulary,0.406276,52.243534,On or near SUN LANE,E01029925,Forest Heath 008A,Investigation complete; no suspect identified
155c667bdf0e853bb1c9988dcf1aff1834283e6f35b328bcfac585a14e321c69,2016-12,Suffolk Constabulary,Suffolk Constabulary,0.711217,52.241849,On or near THOMAS LANE,E01030091,St Edmundsbury 006A,Investigation complete; no suspect identified
a8b56bcee0388fe9bd2c5b60c3d511d3b5888a375d69a604ba7f9b646b57b70e,2016-12,Suffolk Constabulary,Suffolk Constabulary,0.570997,52.229952,On or near BARROW ROAD,E01030098,St Edmundsbury 008A,Investigation complete; no suspect identified
4356be6ce084ed7ae6d8305413f588eb3c1a735e7dddbb90ba9516e317a543fd,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.166546,52.189700,On or near THE WYTCHWOODS,E01030057,Mid Suffolk 007B,Investigation complete; no suspect identified
29b5b1060344904d64a65c456bed2c471a91fabff9d7cba555f063798c779f71,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.747560,52.476897,On or near STANLEY STREET,E01030250,Waveney 004D,Investigation complete; no suspect identified
11ac01379f95460865a36b3235bc6c6d7c1e8b4c44dd6feab0311073e485ebe3,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.578347,52.207627,On or near LONG ROW,E01030188,Suffolk Coastal 004D,Investigation complete; no suspect identified
d8b493cb1cfa33780e4e6f44639aaf2a95df0e5f3f614998fc507901b04f30ec,2016-12,Suffolk Constabulary,Suffolk Constabulary,0.989400,52.175807,On or near VERNEUIL AVENUE,E01030079,Mid Suffolk 008C,Investigation complete; no suspect identified
98d1c5114924e63b164fd4fac9889325060b4836d98507a4f97b070529f875d2,2016-12,Suffolk Constabulary,Suffolk Constabulary,0.519744,52.350909,On or near ST JOHN'S CLOSE,E01029938,Forest Heath 004A,Investigation complete; no suspect identified
e0f8ef9a9b11df0fe39d22780c4cf9d80f91cfe9942cbc0e79b5fbac34dc6f73,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.522306,52.125152,On or near THE CLOSE,E01030199,Suffolk Coastal 007C,Investigation complete; no suspect identified
c47485a5036dbea7c1bceb6bc00dac9c193c71ce95767d499dfb6ade4bb69783,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.010746,52.189707,On or near KITTIWAKE COURT,E01033316,Mid Suffolk 010F,Investigation complete; no suspect identified
0a7db41d2b16248cd31c5c4e7318013ce3582ac1c313f5415922ab822bf6ed15,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.155317,52.050713,On or near GOWER STREET,E01033122,Ipswich 012F,Investigation complete; no suspect identified
de8e8658ef55b743034b7d7f769c7f5a54a902d4f2f3c9d803c326d2beeb064e,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.741738,52.464363,On or near LONDON ROAD SOUTH,E01030256,Waveney 007C,Investigation complete; no suspect identified
ef881dcdbfdb7cf71b87545e239a66bdd654e8a6facc2dc219d015bad574ec5e,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.154222,52.047190,On or near STATION STREET,E01029968,Ipswich 012A,Investigation complete; no suspect identified
7a9c89b1df738e1dd554c0e22c2099b0f88c8e5f28335d6194ff3904f8e01342,2016-12,Suffolk Constabulary,Suffolk Constabulary,0.495500,52.372286,On or near ASPAL WAY,E01032525,Forest Heath 003H,Investigation complete; no suspect identified
3a92c4c780738002e4046fa99cb8d307df270b695f767261558e19420b713359,2016-12,Suffolk Constabulary,Suffolk Constabulary,0.694162,52.262582,On or near CLAY ROAD,E01030141,St Edmundsbury 003E,Investigation complete; no suspect identified
231e3a176aed87085821e6846458330f86cb34c9c186a0dcfafb458f1595bf30,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.145714,52.060620,On or near Supermarket,E01030024,Ipswich 006C,Investigation complete; no suspect identified
11102bffc44cdba5b20ea27736dedaa10d58c38cad3fe9dd2e2288bd11fc3fef,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.144795,52.045050,On or near BRIARHAYES CLOSE,E01029970,Ipswich 012C,Investigation complete; no suspect identified
36224697d8c8871a43e069d9a141c774b05104fd5b9e691627cc379d4b23df4b,2016-12,Suffolk Constabulary,Suffolk Constabulary,0.434778,52.082488,On or near CAMPS ROAD,E01030112,St Edmundsbury 012D,Investigation complete; no suspect identified
70ae76c3200b558bfa1e98dd4f30d99320e60e70add0634bfdaf51bee0f74a0f,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.746188,52.477210,On or near WALTON ROAD,E01030250,Waveney 004D,Investigation complete; no suspect identified
db0a18cfb398f9565a4cfc3f6fadeacabe7367e08298b81f0c3bb347c1dab439,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.501598,52.340487,On or near Petrol Station,E01030244,Waveney 015C,Investigation complete; no suspect identified
6605607c6dab548992c97bd62061bc589ae52499ec534d434b15db81d04dd089,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.673694,52.326179,On or near Sports/Recreation Area,E01030282,Waveney 014A,Investigation complete; no suspect identified
f8ba4980811e18926f18b6b61a5d65ee80a56870b353d987b95d35d51b65215d,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.136614,52.077538,On or near PINECROFT ROAD,E01029975,Ipswich 002C,Investigation complete; no suspect identified
ad652adf47d4ef31762a58dab2d2562bdae1d57752a99b988c25098c5e8866b3,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.139817,52.081167,On or near SHIRLEY CLOSE,E01030036,Ipswich 001E,Investigation complete; no suspect identified
04b2cd390128ffbb75b676e342f752dde7978b8f14181e9b20f6ccb4b3127dc1,2016-12,Suffolk Constabulary,Suffolk Constabulary,0.806917,52.337769,On or near SAPISTON ROAD,E01030094,St Edmundsbury 002A,Investigation complete; no suspect identified
c0bbb3f6c430e5b692458570d326356910db12739d1e7c29cda996f8840aa010,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.031308,52.199856,On or near CHURCH ROAD,E01030081,Mid Suffolk 005D,Investigation complete; no suspect identified
900bc1b632d003f1c9cc7a7ec1edc2d26f6b780a9c37be477b9d1dad7f632f29,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.164736,52.054768,On or near Further/Higher Educational Building,E01033129,Ipswich 007H,Investigation complete; no suspect identified
fa1b2c1c15113715828e342032840131f0d40af450b30e1e46b93c17ec1dabd1,2016-12,Suffolk Constabulary,Suffolk Constabulary,0.712139,52.245425,On or near Shopping Area,E01030091,St Edmundsbury 006A,Investigation complete; no suspect identified
688dde7682f998f4d385f18f3570b1028acefce0ff686b212561539db69bd370,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.146326,52.056458,On or near Parking Area,E01029988,Ipswich 010E,Investigation complete; no suspect identified
f35c3aff9c44541706e21aa7c4d0ba0c904df33f7821e5bdccec17cf71dbebc3,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.747560,52.476897,On or near STANLEY STREET,E01030250,Waveney 004D,Investigation complete; no suspect identified
07a7e90de566491a9555649579b470c244bd466016560afec13f2d65aed636e9,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.343108,51.957655,On or near GRANVILLE ROAD,E01030162,Suffolk Coastal 015A,Investigation complete; no suspect identified
9655ef9798c7feb74ed0d4de41d3c141f2e5b445ba30e90d1f46f341af759e56,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.135734,52.083515,On or near PARNELL ROAD,E01030036,Ipswich 001E,Investigation complete; no suspect identified
5397724c24db09dc6fc618dfa986ed5a32df326cd3cf0909ace2541bb7ce592a,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.350888,51.960258,On or near BENT HILL,E01030162,Suffolk Coastal 015A,Investigation complete; no suspect identified
f62d7c300fa13c1d6e0b35f457b060d1870ea1d6eaa4d8f84f836ad290da9fbf,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.751935,52.482596,On or near THURSTON ROAD,E01030247,Waveney 007A,Investigation complete; no suspect identified
486c53edfc7490d186ebc74cff61e2405dd8a385b1fd4094076207069c2e7b06,2016-12,Suffolk Constabulary,Suffolk Constabulary,0.733968,52.041949,On or near UPPER EAST STREET,E01029912,Babergh 007A,Investigation complete; no suspect identified
328818c5660c18ae026b52d2bd64a9c087c4016f2507eeef1d85b14ef06d7acf,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.352103,51.961716,On or near ORWELL ROAD,E01030165,Suffolk Coastal 015C,Investigation complete; no suspect identified
b76bce0194443a9a8127965c036d1512164c5f9f450b276ec1c08db002ec1451,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.572682,52.286718,On or near BOWMAN'S LANE,E01030219,Suffolk Coastal 001B,Investigation complete; no suspect identified
252286f4a1e035ae0383d8f0180e91f00ec29513fa521df4227dfd56377cbe3d,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.122533,52.071544,On or near BRAMFORD LANE,E01030029,Ipswich 003C,Investigation complete; no suspect identified
1bf41498091c33edee51ad4c9ed4d49e294df45f8b3241748ed44b108aa1ca16,2016-12,Suffolk Constabulary,Suffolk Constabulary,0.916371,52.237855,On or near PYES MEADOW,E01030050,Mid Suffolk 004C,Investigation complete; no suspect identified
a4d35b4d410e1f6782598f26dad0b05379a5ef6475749d029031b93d0df2fbc3,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.123105,52.054450,On or near MILDEN ROAD,E01029984,Ipswich 010A,Investigation complete; no suspect identified
4cf76a8834ea270a641bbe24fd3fe44e03d5daf6d8af73bcb316dedd51af2124,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.755927,52.484664,On or near Petrol Station,E01030247,Waveney 007A,Investigation complete; no suspect identified
8eea5dd797e0634111da4cffe81a172504cf993c2fa80c8dd8fd8bc71edaf510,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.162327,52.057019,On or near NEWTON STREET,E01033129,Ipswich 007H,Investigation complete; no suspect identified
2af561918e047bc33a73afed70cb38730e10cda3c81db76d3b6d3394e1aa1e51,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.721834,52.463930,On or near HOMEFIELD AVENUE,E01030291,Waveney 008E,Investigation complete; no suspect identified
1cdcbb55ce293b0968b2469441f346d64e8e40fb5d37dbc0c35664ab11a43030,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.149864,52.058423,On or near WESTGATE STREET,E01033125,Ipswich 007G,Investigation complete; no suspect identified
b667a25e1d6dca8648093ebf1c030b528b0cc396b62ae64a1d8c15bca5c143ad,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.123158,52.079460,On or near LIMERICK CLOSE,E01030031,Ipswich 003E,Investigation complete; no suspect identified
9f9cf9eba519851bf1e2b023d864ad8203d7de6dba6fa74e0f49d550c9e0ec68,2016-12,Suffolk Constabulary,Suffolk Constabulary,0.953472,52.043708,On or near CHURCH STREET,E01029892,Babergh 004A,Investigation complete; no suspect identified
c291fb3a7683e87c7b6c6adf4d0d163295032b315e217ec8c73cfbaeb5115983,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.237042,52.062444,On or near Supermarket,E01030184,Suffolk Coastal 009D,Investigation complete; no suspect identified
ff25a8d3678925eea129a4487c02afdd59f2e77008e2abddace271c9e03751ec,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.142708,52.059370,On or near STEVENSON ROAD,E01029988,Ipswich 010E,Investigation complete; no suspect identified
d7e074049430ec97c2a3781126fe879ba35343501e539beb23714090cea3d70e,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.729794,52.465235,On or near BIRDS LANE,E01030257,Waveney 008A,Investigation complete; no suspect identified
60e8fa09ca37f3cb3b5d20f1fd10fb2ed50175be7da3049a6faf41bb6025d306,2016-12,Suffolk Constabulary,Suffolk Constabulary,0.520748,52.352561,On or near SELWYN CLOSE,E01029940,Forest Heath 004C,Investigation complete; no suspect identified
b6827e1932421a9e08c845c6d1c9aea705e85c79700106f1e8f27bea08fd21a8,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.313482,52.095018,On or near CHAPEL STREET,E01030211,Suffolk Coastal 008D,Investigation complete; no suspect identified
012f9a9d85213fbb0ed931ea8ca9095498cf79e012fe822dbb003f33e60d1e18,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.192686,52.068422,On or near Supermarket,E01029998,Ipswich 004B,Investigation complete; no suspect identified
f357f7f5d4ba4b9d2582199c4899b4332a29e6a4cbacc5da48a2ab4b5d2f081a,2016-12,Suffolk Constabulary,Suffolk Constabulary,0.729689,52.042094,On or near Supermarket,E01029920,Babergh 007H,Investigation complete; no suspect identified
83ffeaa6734f88644d89388e8ed222a2463c50d9fc5f4e5f98efdc2ce156fa00,2016-12,Suffolk Constabulary,Suffolk Constabulary,0.750885,52.038867,On or near MALDON COURT,E01029888,Babergh 008C,Investigation complete; no suspect identified
c333f61530796c6d0bbd75dc7ceddcc3dd1c6476a79993b5832849f206d75359,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.207466,52.035399,On or near RANSOMES WAY,E01030196,Suffolk Coastal 011A,Investigation complete; no suspect identified
e6c6d3329aaf6d6144bdf8b70813c371b1dc3882997991f3cf231f63a7e0500c,2016-12,Suffolk Constabulary,Suffolk Constabulary,0.739049,52.050627,On or near GRENVILLE ROAD,E01029914,Babergh 007C,Investigation complete; no suspect identified
876961d7c8f8c9f48894038af9ad2c3071e62b9005046354936e27e804913ab6,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.165357,52.050560,On or near DUKE STREET,E01033126,Ipswich 011F,Investigation complete; no suspect identified
09586dc49d00c23b09dde6925442ebc65c8d867ba25ac3d85901ff169750d151,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.197748,52.026948,On or near MULBERRY ROAD,E01033127,Ipswich 014E,Investigation complete; no suspect identified
72a718b8e5245a7185f72211929073196c744024123f9a92998a47a8ad602272,2016-12,Suffolk Constabulary,Suffolk Constabulary,0.707332,52.257424,On or near KLONDYKE,E01030137,St Edmundsbury 006D,Investigation complete; no suspect identified
edb5a32c617e43d59d501b6e7fe74f88bdf3d42dc8b559e86e6defdce609bae2,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.134203,52.079176,On or near CEDARCROFT ROAD,E01029975,Ipswich 002C,Investigation complete; no suspect identified
6538c10a67ef2394802f448b592147100633da9568013aaa279a9e86f22d2464,2016-12,Suffolk Constabulary,Suffolk Constabulary,0.501683,52.350682,On or near MILES HAWK WAY,E01029939,Forest Heath 004B,Investigation complete; no suspect identified
5a156411fd338c51f1835b7f773f66585a0af0d8d9b25756f5bbbb75085881d4,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.174746,52.049660,On or near SANDHURST AVENUE,E01033123,Ipswich 011E,Investigation complete; no suspect identified
586f88cc6e62e1dc3df013ac926b45cfd8ca4999517af887610049912fde3530,2016-12,Suffolk Constabulary,Suffolk Constabulary,0.438740,52.075374,On or near ROOKWOOD WAY,E01030113,St Edmundsbury 014E,Investigation complete; no suspect identified
5712a8cc803f4b85a51c3711bd2cad7168693d765e1289995dd50584544ca342,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.157595,52.057577,On or near Supermarket,E01033129,Ipswich 007H,Investigation complete; no suspect identified
03774d61f23c10e379be7a862216f3853519e7b9ca7bbdadc5fe3f217b1dcf30,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.173511,52.062069,On or near PARADE ROAD,E01030000,Ipswich 004D,Investigation complete; no suspect identified
4a00ae40487c7ec1b2e4861f44550265dde2e240f135c5582f39f6db52a4bb4c,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.749600,52.474556,On or near DENMARK ROAD,E01030250,Waveney 004D,Investigation complete; no suspect identified
e1234cf9c3f0be287df10ca721578d3389fa0a3f125010f4ccd5e4f1c609591e,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.192841,52.026632,On or near FEN BIGHT CIRCLE,E01033127,Ipswich 014E,Investigation complete; no suspect identified
c85c102f9ffce33f75ae8bc32399b8ea5d88ccf10fae5899500859de6e1ea5c1,2016-12,Suffolk Constabulary,Suffolk Constabulary,0.705865,52.250434,On or near SPRINGFIELD AVENUE,E01033043,St Edmundsbury 006E,Investigation complete; no suspect identified
ce25045258da840c9f4901f6661d239b7eacaf1333ee5d67f297c6fa90fa2938,2016-12,Suffolk Constabulary,Suffolk Constabulary,0.992423,52.178356,On or near WOOLMERS CLOSE,E01030079,Mid Suffolk 008C,Investigation complete; no suspect identified
1eb482a09216fc54500d445e12f81a0b499e733905f0af066de39043db366dfb,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.148144,52.065493,On or near WARRINGTON ROAD,E01030009,Ipswich 005C,Investigation complete; no suspect identified
40978d2e07e07fdeb89eda7da842daf9123f3f2cfb1c9de0ee18a8d2906bce43,2016-12,Suffolk Constabulary,Suffolk Constabulary,0.789564,52.158951,On or near HOWE LANE,E01029907,Babergh 001C,Investigation complete; no suspect identified
3efd77f1f2f3ce8fa1f5802367d847a9b7c0182ad70a0ea39be80d60d6cec53b,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.192686,52.068422,On or near Supermarket,E01029998,Ipswich 004B,Investigation complete; no suspect identified
553b3b6da7c75aeb274a5b93dc53fa4633c96cd807be175096e836bd57c927ef,2016-12,Suffolk Constabulary,Suffolk Constabulary,0.699349,52.250970,On or near Sports/Recreation Area,E01033047,St Edmundsbury 006G,Investigation complete; no suspect identified
a16b8f74c89fad40245bd5bec4daaf4773f1e9f681c723b9082409f2de585266,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.715009,52.478177,On or near HOLLY ROAD,E01030270,Waveney 005C,Investigation complete; no suspect identified
4769114de35947f2a64510aa9bcdea7e488cd69de9fc740b1b89bb4cc892dd41,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.652148,52.453080,On or near BECCLES ROAD,E01030293,Waveney 011D,Investigation complete; no suspect identified
9fa7675c3643b9386b1115137c35d02cfe078d322b16a9962aacbe98e775bffe,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.736365,52.477764,On or near ESSEX ROAD,E01030264,Waveney 004E,Investigation complete; no suspect identified
ce58171f4eb14eff5ca2a2656e7ae2b681501b6506daa6b2fe55368f108eec8e,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.077817,51.990302,On or near STATION ROAD,E01029883,Babergh 010D,Investigation complete; no suspect identified
358f18d03dd742fc4564bcb49d75cb3d34f1d159be879bec94056f242920ec4b,2016-12,Suffolk Constabulary,Suffolk Constabulary,0.697536,52.261668,On or near SUFFOLK ROAD,E01030141,St Edmundsbury 003E,Investigation complete; no suspect identified
12f995ceb17746f721a6f4ff0c2afe6f74d6eac8f2c125ed467c4957fd4bd289,2016-12,Suffolk Constabulary,Suffolk Constabulary,0.793228,52.269883,On or near BARTON HAMLET,E01030104,St Edmundsbury 004B,Investigation complete; no suspect identified
cce854f64e195cf65b993693bdf4854464962ff58f2a8a59ea86dd72c1122310,2016-12,Suffolk Constabulary,Suffolk Constabulary,0.749352,52.021258,On or near SPICER WAY,E01029891,Babergh 008F,Investigation complete; no suspect identified
69ff6ca4ced802ef7a661a9461d323acfa6cce97ea8753e4d02778ce0768e276,2016-12,Suffolk Constabulary,Suffolk Constabulary,0.712593,52.247357,On or near SHORT BRACKLAND,E01033049,St Edmundsbury 009G,Investigation complete; no suspect identified
23625f0f09b2321baa0bb09ae453b90e57ca63760140431646efd97c8ad0d1c3,2016-12,Suffolk Constabulary,Suffolk Constabulary,0.748397,52.028735,On or near BROOM STREET,E01029887,Babergh 008B,Investigation complete; no suspect identified
da650b21bda206c29bed206c8c901d0abf32e139367abe90bc034d013cabf3e5,2016-12,Suffolk Constabulary,Suffolk Constabulary,0.499972,52.308895,On or near RUSSET DRIVE,E01033454,Forest Heath 005F,Investigation complete; no suspect identified
0e93ca86dd9b98eb58a5f992c62909fe7b100c7e99529ddd128380440ac1013d,2016-12,Suffolk Constabulary,Suffolk Constabulary,0.806983,52.250248,On or near BLENHEIM DRIVE,E01030085,Mid Suffolk 004E,Investigation complete; no suspect identified
ec81b714f8f308a842bd4b775b6730f63bffa7b9616abd13fc3e643b7fbe6fbf,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.074396,52.144275,On or near Park/Open Space,E01030041,Mid Suffolk 011A,Investigation complete; no suspect identified
904379845b855b015aa4fe84202bc50f2d370bd3d534cd62fe8a04d08addbeb7,2016-12,Suffolk Constabulary,Suffolk Constabulary,0.488424,52.371087,On or near HOLLY WALK,E01032524,Forest Heath 003G,Investigation complete; no suspect identified
edf9ca8356729b733d8b81139a617d569989c66d6dd3623ba6b54e87ecce1c41,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.337470,51.955045,On or near MARINA GARDENS,E01030163,Suffolk Coastal 015B,Investigation complete; no suspect identified
c44c617a7f6db03919d768776437051e15df188deefe9f65686b911e6b5a9ee3,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.064672,52.010702,On or near A12,E01029883,Babergh 010D,Investigation complete; no suspect identified
24e232f17d3107d9d9188ed3cb0a7413e153e0e3d237f5cdadd647da8c8796bb,2016-12,Suffolk Constabulary,Suffolk Constabulary,0.422002,52.090755,On or near DUNSEY WOOD CLOSE,E01030118,St Edmundsbury 013D,Investigation complete; no suspect identified
f7eaf78b1826fcd6de00a696d7b98aee25e551bd53c5d635d2520cee3b9e2493,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.182727,52.058708,On or near Supermarket,E01029958,Ipswich 007A,Investigation complete; no suspect identified
de07418c11a3c4b52a0e1803a1021d2eab57318fc8eb9d1211e966d76a0dbf67,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.168153,52.051313,On or near PLOUGH STREET,E01033123,Ipswich 011E,Investigation complete; no suspect identified
50e8f92ff11f1083ef1b3f51c09763758810b6157bf54d6f65fc4a13a40bbdcf,2016-12,Suffolk Constabulary,Suffolk Constabulary,1.738087,52.502742,On or near Petrol Station,E01030242,Waveney 001C,Investigation complete; no suspect identified
