Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
15c34c04974141a9e067b373765945938c2d02dac83063f53272db6279bba2ba,2016-11,Humberside Police,Humberside Police,-0.338621,53.752043,On or near GIBSON STREET,E01012851,Kingston upon Hull 029A,Investigation complete; no suspect identified
56086841b9680bb3aaccf092c8160bb05c8390bf639dbbec71920bb3e96d4d97,2016-11,Humberside Police,Humberside Police,-0.169471,53.911727,On or near Parking Area,E01013049,East Riding of Yorkshire 012C,Investigation complete; no suspect identified
923806de1c69f0e324c89abe4c0a46a2a5823cdc3a16d2f62fb5531ab1389135,2016-11,Humberside Police,Humberside Police,-0.642715,53.779800,On or near VICARAGE WALK,E01013025,East Riding of Yorkshire 026D,Investigation complete; no suspect identified
10133d796a76df0e8f7955f1d4dc56bef97e43b9ddadb0a4d28d9af89bddb77e,2016-11,Humberside Police,Humberside Police,-0.202102,53.740274,On or near KETWELL LANE,E01013096,East Riding of Yorkshire 029C,Investigation complete; no suspect identified
6067aa715a81fbe6a5b1ad7cbe2c8216d5412f49fe9a864a59791558f054c903,2016-11,Humberside Police,Humberside Police,-0.432115,53.607193,On or near Park/Open Space,E01013267,North Lincolnshire 011A,Investigation complete; no suspect identified
bdc915943d27b15840645ceba44a53c5314a3447a21a224d6f1244d8b7590ffc,2016-11,Humberside Police,Humberside Police,-0.024117,53.547005,On or near CHICHESTER ROAD,E01013155,North East Lincolnshire 017D,Investigation complete; no suspect identified
458ab33b8be39577ae67f431db87069ed00c77207dad333824f9b26bf5a0617c,2016-11,Humberside Police,Humberside Police,-0.291120,53.763546,On or near ABERDEEN STREET,E01012896,Kingston upon Hull 020D,Investigation complete; no suspect identified
412f2efd812542c28ee5c75601f91e774d0e6addadc3925b1fc204a93eca1313,2016-11,Humberside Police,Humberside Police,-0.493755,53.731917,On or near GRANGE PARK,E01013088,East Riding of Yorkshire 035A,Investigation complete; no suspect identified
a702c39e0932758795dc404ce3c9c91681dbd440355d3ac2661ae724ecbd88f1,2016-11,Humberside Police,Humberside Police,-0.377582,53.773368,On or near SWANLAND GROVE,E01012918,Kingston upon Hull 008G,Investigation complete; no suspect identified
6dd2e074bd2e1624a4f776a7477a434b7bd66e046bd7039add862a4fff8882e1,2016-11,Humberside Police,Humberside Police,-0.389374,53.765392,On or near GRAMMAR SCHOOL ROAD,E01012795,Kingston upon Hull 019B,Investigation complete; no suspect identified
bd6675e5b5f8dba959c728d88b3696ad4dccc912b63fa755e2440019a549d238,2016-11,Humberside Police,Humberside Police,-0.006556,53.537175,On or near KINGS MEWS,E01013153,North East Lincolnshire 020A,Investigation complete; no suspect identified
10f142f5cff18b9ef67b169d2a27951a83a0f94b5d4974f8d47c3cbd826fdc95,2016-11,Humberside Police,Humberside Police,-0.925418,53.798809,On or near THE POACHERS,E01013022,East Riding of Yorkshire 018A,Investigation complete; no suspect identified
f9e4efcaf7389b9dac78786e0acb790b712e7ddadbf08246595180469e918f37,2016-11,Humberside Police,Humberside Police,-0.126453,53.569625,On or near SERVICE ROAD 15,E01013147,North East Lincolnshire 009A,Investigation complete; no suspect identified
274709a2479716f44f9c1623e2d2aa95aa02dee82a0eb18bc8e75027f137d8a1,2016-11,Humberside Police,Humberside Police,-0.339180,53.742090,On or near Shopping Area,E01012854,Kingston upon Hull 029C,Investigation complete; no suspect identified
72321affe02434257e793f1b7e5e0c235024b1e62396e27d6d6242f580b51857,2016-11,Humberside Police,Humberside Police,-0.357234,53.753513,On or near MIDDLETON COURT,E01012852,Kingston upon Hull 024B,Investigation complete; no suspect identified
7713390a41a2f8e0e3488dda7b07b28f914dc6f0f85a703ae16fa6f4d0b3b39e,2016-11,Humberside Police,Humberside Police,-0.682572,53.577321,On or near LYNMOUTH DRIVE,E01013279,North Lincolnshire 012A,Investigation complete; no suspect identified
45776632fe8d57f50b6b913b6ef51b32c805380774c3db69c3ae1e5e10f5d950,2016-11,Humberside Police,Humberside Police,-0.353820,53.750059,On or near SPRING BANK,E01012850,Kingston upon Hull 024A,Investigation complete; no suspect identified
f64dc85d36ecc238f7a2553724396e8a4497c58079922d6d572e1ac003b067be,2016-11,Humberside Police,Humberside Police,-0.666791,53.573910,On or near WEST COMMON LANE,E01013316,North Lincolnshire 012C,Investigation complete; no suspect identified
f50f6e164e097010233e2353a58cc9fc2ff490ba5bb179a661c7e381acf074d2,2016-11,Humberside Police,Humberside Police,-0.650995,53.527808,On or near WEST GREEN,E01013328,North Lincolnshire 021D,Investigation complete; no suspect identified
c0becb74675a254bf56aa6b7b3f8ce2b25be2ca97c054f6eee67cd7f842ed8da,2016-11,Humberside Police,Humberside Police,-0.198209,54.094163,On or near JUBILEE AVENUE,E01012931,East Riding of Yorkshire 003B,Investigation complete; no suspect identified
cc811dcfc98c7248b588e590b4424378724892e44a7a10e0ae524f9181c0d89e,2016-11,Humberside Police,Humberside Police,-0.358169,53.754047,On or near CHARING CLOSE,E01012763,Kingston upon Hull 018C,Investigation complete; no suspect identified
e3aa2f63f88d79954ce228ed5c8b83a0570d964ed0cbf023ec54899d6915854d,2016-11,Humberside Police,Humberside Police,-0.181589,54.092708,On or near EIGHTH AVENUE,E01012936,East Riding of Yorkshire 004A,Investigation complete; no suspect identified
7fee217cbb634239814bc79e67f66edc8d00910395f783439940bc77a7ca0eda,2016-11,Humberside Police,Humberside Police,-0.324014,53.806511,On or near CUMBRIAN WAY,E01012783,Kingston upon Hull 004B,Investigation complete; no suspect identified
c8009818327763fd3cb9e01116756d2559a12fd059ec5aeb2a4ff069a71a8fa2,2016-11,Humberside Police,Humberside Police,-0.319431,53.788595,On or near LITTLEHAM CLOSE,E01012787,Kingston upon Hull 002D,Investigation complete; no suspect identified
23f9379842db4abd637cc19c6cab94c5643a211bcbdfa9d814bd2a054a14ebdf,2016-11,Humberside Police,Humberside Police,-0.398269,53.765682,On or near HANLEY ROAD,E01012797,Kingston upon Hull 019C,Investigation complete; no suspect identified
58c930dd138ec76855bea060903a5be50f13b7aa29fd29c87200aa408ed26c8a,2016-11,Humberside Police,Humberside Police,-0.195225,54.097030,On or near MARTON AVENUE,E01012930,East Riding of Yorkshire 002B,Investigation complete; no suspect identified
fba3b149701b62a9a3f91dd7df7e64775afe2091a1f45770dd2d1c133c7d4120,2016-11,Humberside Police,Humberside Police,-0.178788,53.534691,On or near BARTON STREET,E01013226,North East Lincolnshire 007D,Investigation complete; no suspect identified
e3b915618b4ead7a7449d7aa5fa7eacd037712fb993d34ba300e8b21f7949fb1,2016-11,Humberside Police,Humberside Police,-0.100291,53.547493,On or near BURNS GROVE,E01013208,North East Lincolnshire 019C,Investigation complete; no suspect identified
d3e92a3f3996ad9ce11cd6ca15f09e2f0fa112176511a6e0a3bea459880886f2,2016-11,Humberside Police,Humberside Police,0.036753,53.728029,On or near HIGH BRIGHTON STREET,E01013083,East Riding of Yorkshire 039C,Investigation complete; no suspect identified
cf6163fdc20ac284be6af0907301212444c2782185da13c41b6ead1d119f990c,2016-11,Humberside Police,Humberside Police,-0.352819,53.748886,On or near PARK ROW,E01012850,Kingston upon Hull 024A,Investigation complete; no suspect identified
6e928f3f45bf7733b0ceba398a5bb1fcc85b190d3fdcd312cda0f94ee850aac5,2016-11,Humberside Police,Humberside Police,-0.736466,53.574684,On or near HADLEIGH GREEN,E01013287,North Lincolnshire 005B,Investigation complete; no suspect identified
5c8fc576a50de331a90d92ecbd6d1a89efe809d4ca68e7db887a0a913cdf9e74,2016-11,Humberside Police,Humberside Police,-0.374812,53.738228,On or near SOMERSET STREET,E01033110,Kingston upon Hull 031G,Investigation complete; no suspect identified
482b3b3a874cd1fd8e5a2318fa6d0a820b85eb794d49e1b6410cbb8b63a0df95,2016-11,Humberside Police,Humberside Police,-0.312310,53.753823,On or near Parking Area,E01012805,Kingston upon Hull 026A,Investigation complete; no suspect identified
a6972a07d2d27ddb77488c732434856a92c29073e2062816b1997fb9cba0e07a,2016-11,Humberside Police,Humberside Police,-0.352637,53.743067,On or near ANLABY ROAD,E01012851,Kingston upon Hull 029A,Investigation complete; no suspect identified
4759566a53b20c8425a2b9b38959ae57ea7cbc0c4180eb4ca6df5a9994fe8788,2016-11,Humberside Police,Humberside Police,-0.652752,53.589834,On or near DUNSTALL STREET,E01013330,North Lincolnshire 008D,Investigation complete; no suspect identified
dd7adf30b0d7b50d951a615a645d7eb65aac8ffbe38f7922c55b7c99ef9b21c1,2016-11,Humberside Police,Humberside Police,-0.417353,53.750016,On or near OAKWOOD CLOSE,E01013104,East Riding of Yorkshire 043D,Investigation complete; no suspect identified
24c35c34a290c130f817d793cea4196365ca2df675a932d7ed42b801838f3ad2,2016-11,Humberside Police,Humberside Police,-0.407975,53.750943,On or near WOODLANDS ROAD,E01012802,Kingston upon Hull 023D,Investigation complete; no suspect identified
51ae986a046b877b09783a8efe2170355d7f439921976460e521932080d9b7b6,2016-11,Humberside Police,Humberside Police,-0.963082,53.693652,On or near WESTFIELD CLOSE,E01013072,East Riding of Yorkshire 042A,Investigation complete; no suspect identified
6777a3381b0741a70dc880944d06e2ab609ba0d35713e3aa5a286f2b8d422d5a,2016-11,Humberside Police,Humberside Police,-0.186244,54.094324,On or near ST COLUMBA ROAD,E01012935,East Riding of Yorkshire 002C,Investigation complete; no suspect identified
b6550dbe8dc5aa014c60fcc4feb493c7c9dca212590abac21f6a25219053fb69,2016-11,Humberside Police,Humberside Police,-0.492343,53.741310,On or near DALE CLOSE,E01013091,East Riding of Yorkshire 035D,Investigation complete; no suspect identified
36593d5f26eb07b8dcdc871df157aa7e657e595c2834b311927c833ffe7939ae,2016-11,Humberside Police,Humberside Police,0.035869,53.726354,On or near QUEEN STREET,E01013083,East Riding of Yorkshire 039C,Investigation complete; no suspect identified
c9155ba685330a617ca3721841a54b602bec81a93abe50db79ffff14504258be,2016-11,Humberside Police,Humberside Police,-0.447973,53.748789,On or near EGGINTON CLOSE,E01013118,East Riding of Yorkshire 028E,Investigation complete; no suspect identified
5d35928ee129851d3119ca6b901b9a45dd3da1dc16c408b4dbb5f96d2ae218fd,2016-11,Humberside Police,Humberside Police,-0.327299,53.805263,On or near LOTHIAN WAY,E01012780,Kingston upon Hull 001B,Investigation complete; no suspect identified
c2ce6cedffb7608642694d3fa07fd4856755296ffabdc3365bba833216d202b6,2016-11,Humberside Police,Humberside Police,-0.211532,54.074883,On or near CURLEW GROVE,E01012950,East Riding of Yorkshire 006A,Investigation complete; no suspect identified
240d2d71c4ebf80950bbfd3d400c8161ccc269e07499e71bf50bdf159b4e371b,2016-11,Humberside Police,Humberside Police,-0.291370,53.781303,On or near STROMNESS WAY,E01012828,Kingston upon Hull 011E,Investigation complete; no suspect identified
504a1dad7a5426793febca96eaae7cdb493f253ecf2b82bfd6ca5305ea374a67,2016-11,Humberside Police,Humberside Police,-0.199602,53.740587,On or near Parking Area,E01013095,East Riding of Yorkshire 029B,Investigation complete; no suspect identified
a0e7745fce4493172c287ca503267a8aedaa474d61773cfc18c5fd4124f99ae5,2016-11,Humberside Police,Humberside Police,-0.066707,53.557743,On or near ROBERT PEARSON MEWS,E01013164,North East Lincolnshire 012D,Investigation complete; no suspect identified
9528e59ede21bc0372c39ffac4539ca3fb1fcddba9675baca62ec1d96753a231,2016-11,Humberside Police,Humberside Police,-0.215767,54.095539,On or near AUBURN CLOSE,E01012928,East Riding of Yorkshire 003A,Investigation complete; no suspect identified
3e10d2a1d55e14f8a7107f9ff0ee33dc08230fdc35386e7f52fd2647c9823e38,2016-11,Humberside Police,Humberside Police,-0.213349,54.074217,On or near PARTRIDGE CLOSE,E01012950,East Riding of Yorkshire 006A,Investigation complete; no suspect identified
010c5228e821372406acf41d60aaf6edc8ccceef221eed12988e171e42842574,2016-11,Humberside Police,Humberside Police,-0.557789,53.546092,On or near A15,E01013274,North Lincolnshire 013A,Investigation complete; no suspect identified
ff1c8b8a03052700ef97d675559b1997e6f71899d578a6dec9a239d12e9c0dd4,2016-11,Humberside Police,Humberside Police,-0.212527,54.075913,On or near TEAL GARTH,E01012950,East Riding of Yorkshire 006A,Investigation complete; no suspect identified
479556742f881dde08f0f332f6831dffce08727f203a2f25928c7683f91b3776,2016-11,Humberside Police,Humberside Police,-0.029836,53.561016,On or near A1098,E01013199,North East Lincolnshire 010C,Investigation complete; no suspect identified
08ab5136a8bf94071be2a8c307ef113459aed24f332dc6434cd383ceeee8dfad,2016-11,Humberside Police,Humberside Police,-0.039812,53.550014,On or near SANDRINGHAM ROAD,E01013134,North East Lincolnshire 014D,Investigation complete; no suspect identified
3422bc787b14521288dd4e051c2bcc19dc5a3b6b4ca6bb59877924da1526bb3a,2016-11,Humberside Police,Humberside Police,-0.357669,53.740808,On or near FIRGLADES COURT,E01012855,Kingston upon Hull 029D,Investigation complete; no suspect identified
ce604602033a68c8d2345aef89822e257953958d4985c894ff8fe7074b12f6e9,2016-11,Humberside Police,Humberside Police,-0.644378,53.590917,On or near Bus/Coach Station,E01013330,North Lincolnshire 008D,Investigation complete; no suspect identified
bcd09d5ce04e288985534b674eedf596803268ca550362656ed9c0aae8dab326,2016-11,Humberside Police,Humberside Police,-0.383506,53.786239,On or near PALMCOURT,E01012878,Kingston upon Hull 003D,Investigation complete; no suspect identified
ebe7579b96a86e77761478e7d7d0dc755abf84b6fc2f5fdc1fb688e6c659e909,2016-11,Humberside Police,Humberside Police,-0.249971,54.072401,On or near MAIN STREET,E01012992,East Riding of Yorkshire 006D,Investigation complete; no suspect identified
13ae2178a0fb883642b7c58492a2383d490d372077adf209d508fe3f8c6f6a2c,2016-11,Humberside Police,Humberside Police,-0.210721,54.078097,On or near STUART CLOSE,E01012950,East Riding of Yorkshire 006A,Investigation complete; no suspect identified
fcf5edd134ec7a3a7ea4ee5680ecd1e7968aef9629a90ce34c044f527e09eab7,2016-11,Humberside Police,Humberside Police,-0.352819,53.748886,On or near PARK ROW,E01012850,Kingston upon Hull 024A,Investigation complete; no suspect identified
9c1dee36a9a5882af0dfe4bddf8e6f1ea163b3cdb7ed0ab8ec9143176207e06a,2016-11,Humberside Police,Humberside Police,-0.103802,53.566212,On or near A1136,E01013231,North East Lincolnshire 008C,Investigation complete; no suspect identified
f1df5e7f0a6ae49273820411112d45c54962ae7416f23bc1a404f00a94f0301e,2016-11,Humberside Police,Humberside Police,-0.084060,53.561978,On or near Sports/Recreation Area,E01013187,North East Lincolnshire 008A,Investigation complete; no suspect identified
2b076cec665fea4c111e14f8b8af1299467b88d19105b98a8d88ce74c375b4bf,2016-11,Humberside Police,Humberside Police,-0.376348,53.780578,On or near ELLERBURN AVENUE,E01012873,Kingston upon Hull 008A,Investigation complete; no suspect identified
c0c113c7131aefebf68755146241e333bab0e09ad42c479cfa4e029f0f656629,2016-11,Humberside Police,Humberside Police,-0.203045,53.611092,On or near HADLEIGH ROAD,E01013174,North East Lincolnshire 001A,Investigation complete; no suspect identified
c227e69dfd553cefe6768da73844120a7bd6e46915de2a00034025374039e475,2016-11,Humberside Police,Humberside Police,-0.322632,53.757420,On or near MONTROSE STREET,E01012806,Kingston upon Hull 016B,Investigation complete; no suspect identified
f232384f211408b8d5d930422d7e35a3c5751c18bae12ef9088fb53f1ca9bd90,2016-11,Humberside Police,Humberside Police,-0.274746,53.920774,On or near Airport/Airfield,E01012988,East Riding of Yorkshire 010C,Investigation complete; no suspect identified
fa8208a1fcfe22e5bd56697a708a01d850294940ee5b0518c32d031095daca97,2016-11,Humberside Police,Humberside Police,-0.332363,53.777521,On or near Parking Area,E01012817,Kingston upon Hull 016D,Investigation complete; no suspect identified
2ddb6e4dbd9cdf66068fd6a295800fff651bc2181be084f91b7b169c84d34134,2016-11,Humberside Police,Humberside Police,-0.073473,53.559362,On or near HENEAGE ROAD,E01013159,North East Lincolnshire 011A,Investigation complete; no suspect identified
bae0f45982f91cc3916e4ea15c6a2c54b99e4ca9c37fca317932f489801b8115,2016-11,Humberside Police,Humberside Police,-0.297190,53.756774,On or near BEDALE AVENUE,E01012901,Kingston upon Hull 020E,Investigation complete; no suspect identified
ae22c353ddfc402e10ff4a107562e5f9b615a998ccf8b4d7be6af90635335bd9,2016-11,Humberside Police,Humberside Police,-0.427605,53.748407,On or near Supermarket,E01013105,East Riding of Yorkshire 027A,Investigation complete; no suspect identified
bd4d6b0c41a61642d148e55a42d34566fc560427106a8d2ae5b06aa5eeef7c5a,2016-11,Humberside Police,Humberside Police,-0.359763,53.767624,On or near WALGRAVE STREET,E01012868,Kingston upon Hull 015B,Investigation complete; no suspect identified
db2cde080be2f2e905ade8868ec622ef941e55a9dc531e1359108e56c79a6920,2016-11,Humberside Police,Humberside Police,-0.360306,53.778230,On or near OLDFIELD AVENUE,E01012881,Kingston upon Hull 008D,Investigation complete; no suspect identified
808f277cfe11e9c69b4a3d19524b6eded3f0b0cf520e3cb94026a75247b2186a,2016-11,Humberside Police,Humberside Police,-0.090842,53.561241,On or near BROWNS ORCHARD,E01013187,North East Lincolnshire 008A,Investigation complete; no suspect identified
f3cecb918bfe36233bcf798c272aaf26485689818ce7557b3c11ef8bbd7719ba,2016-11,Humberside Police,Humberside Police,-0.656109,53.574977,On or near ASHBY ROAD,E01013316,North Lincolnshire 012C,Investigation complete; no suspect identified
e86edcea64f8e7f4c9bcceb2b58d54fbfddf50e51fe0f6c4f88e5fff62586e5d,2016-11,Humberside Police,Humberside Police,-0.346696,53.742617,On or near MIDLAND STREET,E01012854,Kingston upon Hull 029C,Investigation complete; no suspect identified
aa82ca43ec98242ec58082cc9c0646b79188a4a670ba1028d729ccfd246b2914,2016-11,Humberside Police,Humberside Police,-0.090615,53.553551,On or near WEELSBY ROAD,E01013182,North East Lincolnshire 016B,Investigation complete; no suspect identified
80bc91d17674e73b90baebcc40c9d3f1fb03812d27a31804cf15277d288a6e52,2016-11,Humberside Police,Humberside Police,-0.609103,53.656573,On or near MARMION DRIVE,E01013291,North Lincolnshire 003B,Investigation complete; no suspect identified
86811f252c2d5e21baf440c9c16d77a92e6ec1e74daaa1bb8b50bfbc60870ade,2016-11,Humberside Police,Humberside Police,-0.427116,54.003046,On or near CAWTHORN CLOSE,E01012977,East Riding of Yorkshire 044B,Investigation complete; no suspect identified
2b46288e849f257f3bf85c7c9d6166c24a31ba0db98d0f67645500552469d644,2016-11,Humberside Police,Humberside Police,-0.531888,53.726502,On or near REYNOLDS CLOSE,E01013092,East Riding of Yorkshire 032F,Investigation complete; no suspect identified
e7735d3d49f4556719e66e20e2073dffbe62e8b886e6a7b1c9cdf42dd80a4cb3,2016-11,Humberside Police,Humberside Police,-0.171976,53.909455,On or near KING STREET,E01013049,East Riding of Yorkshire 012C,Investigation complete; no suspect identified
25f26270405cc0f6ca378a1520b2a2554d310851d742d99f148b9622a13fd564,2016-11,Humberside Police,Humberside Police,-0.412327,53.734075,On or near LASHBROOK GARTH,E01012887,Kingston upon Hull 033D,Investigation complete; no suspect identified
f5d3a2e4061e9e66275c21be575673a1522330e0c328d1c638a85664505c6d15,2016-11,Humberside Police,Humberside Police,-0.117357,53.545938,On or near TALLERT WAY,E01013209,North East Lincolnshire 019D,Investigation complete; no suspect identified
60130766b1d0826ac97de4b0071f9a44681add9999f0975e4b8b0d00b15d5cc3,2016-11,Humberside Police,Humberside Police,-0.644349,53.571051,On or near COLLUM AVENUE,E01013315,North Lincolnshire 014A,Investigation complete; no suspect identified
98739e8bd9a5db2712638764de70aa05987052f9949b7643fc51fb1bb8137a29,2016-11,Humberside Police,Humberside Police,-0.635321,53.566733,On or near Bus/Coach Station,E01013238,North Lincolnshire 015A,Investigation complete; no suspect identified
978545fdd4ddf970b3ae1739a20613e58cf325f5dae946c75ab106ddc56b8ec9,2016-11,Humberside Police,Humberside Police,-0.334847,53.792603,On or near PENROSE CLOSE,E01012785,Kingston upon Hull 002B,Investigation complete; no suspect identified
c6aa6239d7c9d735636fb0171c1bb0c53a1812c8dc422828bf1a59a1e33dc2d2,2016-11,Humberside Police,Humberside Police,-0.219493,53.612506,On or near BLOSSOM WAY,E01013180,North East Lincolnshire 001G,Investigation complete; no suspect identified
24548ffb9e2a55986220599dcd5cca53855209b0422d06ccb103ba93be31c1f0,2016-11,Humberside Police,Humberside Police,-0.099409,53.572579,On or near DUNMOW STREET,E01013218,North East Lincolnshire 003A,Investigation complete; no suspect identified
74ebcf6cd712bd4db008e3c4f15925a6d34889ec5e7ecfe5022671b852c523fb,2016-11,Humberside Police,Humberside Police,-0.457913,53.732036,On or near JENNY BROUGH MEADOWS,E01013012,East Riding of Yorkshire 036D,Investigation complete; no suspect identified
86d526de4fcf9bd0e4fb9eabf251ea5cae4e72ee812cda4bc5fbbbbe4bb6f2e6,2016-11,Humberside Police,Humberside Police,-0.183004,53.736930,On or near KELD CLOSE,E01013098,East Riding of Yorkshire 033B,Investigation complete; no suspect identified
cc8de75e63d0b16d45ce3beffbf37824fb240cc0339fca9406b38cf02083939a,2016-11,Humberside Police,Humberside Police,-0.697506,53.764956,On or near THE SPINNEY,E01013026,East Riding of Yorkshire 026E,Investigation complete; no suspect identified
ada670b45cc6da18e9a43f736d7d2e62a37e51798650a3cf59f884f7641bfbc9,2016-11,Humberside Police,Humberside Police,-0.437988,53.723607,On or near THE WEIR,E01013007,East Riding of Yorkshire 036B,Investigation complete; no suspect identified
2ca0e7ed4c36b1055382f8c956ad5043c2a8b7f2994413bc2d415ece4903f274,2016-11,Humberside Police,Humberside Police,-0.098519,53.516999,On or near HIGH STREET,E01013213,North East Lincolnshire 023A,Investigation complete; no suspect identified
520ce4ab496175fd5a291608f98f6199d632400ed81e5a326c36fb596d484640,2016-11,Humberside Police,Humberside Police,-0.077222,53.562245,On or near WILLINGHAM STREET,E01013165,North East Lincolnshire 011D,Investigation complete; no suspect identified
6f69df8195f794dce4454fc4a05171948094ade9f03d626b839b2c1bcfe61fb3,2016-11,Humberside Police,Humberside Police,-0.206043,53.614894,On or near SACKVILLE CLOSE,E01013177,North East Lincolnshire 001D,Investigation complete; no suspect identified
45b5e4964e76a24802bc1596fd20c11b9f824875915858304c07c8f30d520663,2016-11,Humberside Police,Humberside Police,-0.222893,54.092669,On or near EASTON ROAD,E01012932,East Riding of Yorkshire 003C,Investigation complete; no suspect identified
5caa1064da3079d8d10f622df451c96db2db4a802c654e99ffb848de49718b3e,2016-11,Humberside Police,Humberside Police,-0.078519,53.560954,On or near MALLARD MEWS,E01013165,North East Lincolnshire 011D,Investigation complete; no suspect identified
62f2ae8f80607f36053101e6953599272397ecef3ed229dd0a21d0d8d6076a0b,2016-11,Humberside Police,Humberside Police,-0.284305,53.761759,On or near KILNSEA GROVE,E01012895,Kingston upon Hull 017D,Investigation complete; no suspect identified
2465e31279d395326ef1e81fb2cd0767f62a35080f0037a0db3b38a00ca05315,2016-11,Humberside Police,Humberside Police,-0.031642,53.559850,On or near SHORT STREET,E01013129,North East Lincolnshire 017A,Investigation complete; no suspect identified
161d4d8f61e90755e644808959f7212001e0dd089cca900f3dd48150cb14cccd,2016-11,Humberside Police,Humberside Police,-0.914058,53.986769,On or near ROMAN AVENUE NORTH,E01013061,East Riding of Yorkshire 009D,Investigation complete; no suspect identified
43d134ed8e4f3b4a5182b38f435e8e7d619975ab270f5e8546f764d95ee6e3c3,2016-11,Humberside Police,Humberside Police,-0.443431,53.725206,On or near MARLBOROUGH AVENUE,E01013007,East Riding of Yorkshire 036B,Investigation complete; no suspect identified
a025712bce562b2918a8791f822739d453634eae1d6d24587f129059665c6899,2016-11,Humberside Police,Humberside Police,-0.082811,53.537838,On or near BECKHYTHE CLOSE,E01013191,North East Lincolnshire 021C,Investigation complete; no suspect identified
53b07e380b4ea7255a5e4be7af7d4c891bc638c1f731a7b755ffc6fc2213a0ed,2016-11,Humberside Police,Humberside Police,-0.085719,53.565025,On or near EAST ST MARY'S GATE,E01013221,North East Lincolnshire 003D,Investigation complete; no suspect identified
af491706f97232e0178cc4980006dfe68d8a667f739315cbc672ac7c650fa588,2016-11,Humberside Police,Humberside Police,-0.076203,53.566077,On or near WILLINGHAM STREET,E01013142,North East Lincolnshire 002D,Investigation complete; no suspect identified
5e822d52cd3e53bde66e838ac4c3164e809b4d8b9124093214255954c6c29c2b,2016-11,Humberside Police,Humberside Police,-0.698273,53.763688,On or near BLACKTHORN CLOSE,E01013019,East Riding of Yorkshire 026B,Investigation complete; no suspect identified
870a126b547f0e16b78069ea8336fc3a55018f7bc77fb654b6dd775e8b5291ec,2016-11,Humberside Police,Humberside Police,-0.370323,53.757053,On or near RICHMOND STREET,E01012758,Kingston upon Hull 018A,Investigation complete; no suspect identified
9d259264057fee53d8567cff909de29e4a6a852d8513b37789b0f3e6d05f6d1f,2016-11,Humberside Police,Humberside Police,-0.338991,53.744578,On or near SAVILE STREET,E01033104,Kingston upon Hull 029E,Investigation complete; no suspect identified
ad152ff24f259c8093d59d02d381a4546d5e414c71a25a71f4fe408af52e15d9,2016-11,Humberside Police,Humberside Police,-0.316730,53.761257,On or near LILAC AVENUE,E01012804,Kingston upon Hull 016A,Investigation complete; no suspect identified
86b46a2e50be0346698073c6f0e918193582b8d188eff31b4a08deb17a0f4b58,2016-11,Humberside Police,Humberside Police,-0.349640,53.771962,On or near CLAREMONT AVENUE,E01012766,Kingston upon Hull 012A,Investigation complete; no suspect identified
bae9883d5f22f143438a8bed836b5f29086376ae44ec678fa77a12da86d4fb7b,2016-11,Humberside Police,Humberside Police,0.030146,53.724311,On or near CHERRY TREE AVENUE,E01013084,East Riding of Yorkshire 039D,Investigation complete; no suspect identified
6f01b8bf223010e06fb4d697f43e85c737d7d69df7fc5903bf0d524dba7f320c,2016-11,Humberside Police,Humberside Police,-0.407371,53.786154,On or near LINDEN AVENUE,E01012955,East Riding of Yorkshire 023B,Investigation complete; no suspect identified
6895c7437d0889bc46fcd695e17f1aae241d424bc22dae93bbe3b11cbab1c4b2,2016-11,Humberside Police,Humberside Police,-0.662388,53.591848,On or near DONNINGTON GARDENS,E01013298,North Lincolnshire 008B,Investigation complete; no suspect identified
bc3d6e35769e42315fc96db60297ef92a764e0970837ae46e952db416bef142c,2016-11,Humberside Police,Humberside Police,-0.662388,53.591848,On or near DONNINGTON GARDENS,E01013298,North Lincolnshire 008B,Investigation complete; no suspect identified
291b3e15678da96badd589c750257cc6090b5c911e95c7b48d622f4ce8c556b6,2016-11,Humberside Police,Humberside Police,-0.275793,53.775498,On or near ALWOODLEY CLOSE,E01012824,Kingston upon Hull 010A,Investigation complete; no suspect identified
1c98990d6f5e0d06324931c9847162ff371416c08b2622845a38cae0d998521c,2016-11,Humberside Police,Humberside Police,-0.124305,53.551279,On or near Supermarket,E01013207,North East Lincolnshire 015B,Investigation complete; no suspect identified
f6f2e88ac3775cd2c95fac8a2a96fde625fd1c973b44309a22aade746acd8316,2016-11,Humberside Police,Humberside Police,-0.872844,53.704585,On or near Shopping Area,E01013000,East Riding of Yorkshire 041C,Investigation complete; no suspect identified
7545fb9ee4566213aa62e7617b516918d8421d4483efe9898c392fa062042008,2016-11,Humberside Police,Humberside Police,-0.093522,53.562093,On or near PELHAM ROAD,E01013187,North East Lincolnshire 008A,Investigation complete; no suspect identified
cac44486f7551f95f8a755a32fff97af13d75e1f1c48d1a26b67424cc7e8ce12,2016-11,Humberside Police,Humberside Police,-0.439750,54.006312,On or near CRANWELL ROAD,E01012982,East Riding of Yorkshire 045D,Investigation complete; no suspect identified
155a09f1a53b5dbef7067c2584581dd899bbbd57a81bfd07a288e1710511cef5,2016-11,Humberside Police,Humberside Police,-0.073007,53.569603,On or near WERNETH ROAD,E01013137,North East Lincolnshire 002B,Investigation complete; no suspect identified
