Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
77d8636e54a204075365de00a2da666d1e197ca94f7f10022de519484b539931,2017-04,Essex Police,Essex Police,0.214501,51.812018,On or near Police Station,E01022070,Uttlesford 009C,Investigation complete; no suspect identified
9fc7c14a030b9fcfd0f5ee6451ea33de6198d13ba16ee26f771a96ed196a9c8e,2017-04,Essex Police,Essex Police,0.565353,51.855857,On or near WITHAM ROAD,E01021347,Braintree 013A,Investigation complete; no suspect identified
6de9e11ff6dbe3d28f7cc4aaac4679bbda15d2fcb8861b94efcd53bdf921f4f5,2017-04,Essex Police,Essex Police,0.120113,51.769668,On or near PENNYMEAD,E01021846,Harlow 002C,Investigation complete; no suspect identified
6e56b2568fc8938fce02c535476013229d30ff459a490fb0f37c1d5806ce73cf,2017-04,Essex Police,Essex Police,0.298832,51.601550,On or near CANTERBURY WAY,E01021472,Brentwood 008C,Investigation complete; no suspect identified
130fe3c6c68bb3fae48329da10c47a33921e3bebd404064eeabccdab7e40a27a,2017-04,Essex Police,Essex Police,0.588874,51.512724,On or near THE CHERRIES,E01021499,Castle Point 011C,Investigation complete; no suspect identified
06617b09ba6aa19b3a6d895a1f28c4dd78b84cf5198dddc88b20d718b6fe3bb8,2017-04,Essex Police,Essex Police,0.319731,51.477969,On or near Parking Area,E01015953,Thurrock 017C,Investigation complete; no suspect identified
d75d35d51cb183aabf712ffce638283581f5ee1551acdc154527362efff8e378,2017-04,Essex Police,Essex Police,0.298763,51.611605,On or near WARLEY HILL,E01021475,Brentwood 007E,Investigation complete; no suspect identified
57a3c2d15a7d19890e0222d433600a0115af25f0b26cd82532c92eca132765c8,2017-04,Essex Police,Essex Police,0.298832,51.601550,On or near CANTERBURY WAY,E01021472,Brentwood 008C,Investigation complete; no suspect identified
b14b830bfe5649e5bec5a0dd2f1993ffc33f1b1f3c0e2252b9096de5c6e2d5f5,2017-04,Essex Police,Essex Police,0.448188,51.524586,On or near Supermarket,E01015983,Thurrock 002B,Investigation complete; no suspect identified
6f49b98a93fb9be762e6bd325377a62b5f3633e522f2083e62b535ee835cc741,2017-04,Essex Police,Essex Police,0.285907,51.477510,On or near CHARLOTTE PLACE,E01016011,Thurrock 015B,Investigation complete; no suspect identified
30d75331419145eeab4a35ca240fab2e288a9c2cef56a9b946341d44229f960b,2017-04,Essex Police,Essex Police,0.514754,51.569098,On or near HALSTOW WAY,E01021313,Basildon 018A,Investigation complete; no suspect identified
c1851dab03a4a586810d53c598230b61d002d276db82d9d7be223cdb5816a111,2017-04,Essex Police,Essex Police,0.579297,51.691193,On or near BARBROOK WAY,E01021533,Chelmsford 016A,Investigation complete; no suspect identified
1a5bca932ab8cc95a40bcf1fdc158c42727526e86802d49fb83606b052816c16,2017-04,Essex Police,Essex Police,0.923295,51.885581,On or near GEOFF SEADEN CLOSE,E01021685,Colchester 011C,Investigation complete; no suspect identified
f6fe5e6650ff0590d890a2efe0384027eafba97b498201e1f99cdcc738addfeb,2017-04,Essex Police,Essex Police,0.094942,51.750669,On or near PARNALL ROAD,E01021859,Harlow 010C,Investigation complete; no suspect identified
0e6975d8509a10c610135b89b16b635021af671a7189ed68baee57b5769939b1,2017-04,Essex Police,Essex Police,0.120947,51.760238,On or near TILBURY MEAD,E01021819,Harlow 006A,Investigation complete; no suspect identified
ec5fbcec1563e5c1b39455322eefab2f098b8f378fa23e6b0e3a311935548753,2017-04,Essex Police,Essex Police,0.514137,51.743624,On or near MEGGY TYE,E01033142,Chelmsford 005E,Investigation complete; no suspect identified
51668d035afa0642c7f73c1a9c884ddfd427eac413ebfd289055df3e47a12555,2017-04,Essex Police,Essex Police,0.763324,51.683948,On or near WEMBLEY AVENUE,E01021899,Maldon 007D,Investigation complete; no suspect identified
b95f6119b0a657bbffe8b824207a0e9d6d9334c4bae142b8da4f7fa817c0985f,2017-04,Essex Police,Essex Police,0.581077,51.519875,On or near Police Station,E01021502,Castle Point 011E,Investigation complete; no suspect identified
5bad07bc74c94ceef20ed95fcfa19252ebe6ba88196a1846b3d2c682e0853c3e,2017-04,Essex Police,Essex Police,0.453494,51.747595,On or near COWELL AVENUE,E01021596,Chelmsford 006E,Investigation complete; no suspect identified
4b82d398837e87a40fdbeeed79af57dae98a8fb203c359db2dd7133dfd48178f,2017-04,Essex Police,Essex Police,0.581077,51.519875,On or near Police Station,E01021502,Castle Point 011E,Investigation complete; no suspect identified
20753da4a159214ef177ff338dac5f7a60b1bf9ff99541a01e4df3b75c8f7ce0,2017-04,Essex Police,Essex Police,1.140027,51.784062,On or near PARK WAY,E01022037,Tendring 017D,Investigation complete; no suspect identified
33bd9a36e8bf7a892fcbca68194a51a6e9cbaca04cd753529f91e6a92e833629,2017-04,Essex Police,Essex Police,0.434056,51.519377,On or near SILVERTOWN AVENUE,E01015986,Thurrock 003C,Investigation complete; no suspect identified
492bab9de8c1fbecc8a95d5ef0e66f2cefc0226af43c3c3b12f4d93afa214f6f,2017-04,Essex Police,Essex Police,0.552537,51.878313,On or near MARKET PLACE,E01033459,Braintree 009F,Investigation complete; no suspect identified
05904461fd534be18118489be2f8ce8c7c17711848182885ddd7f6c27f543569,2017-04,Essex Police,Essex Police,0.881440,51.695022,On or near CHAPEL LANE,E01021907,Maldon 006E,Investigation complete; no suspect identified
a36f7629cf0424d4f565832265c4274033d87a49a2f717fd83b306406ad2ab76,2017-04,Essex Police,Essex Police,0.896245,51.888706,On or near HEAD STREET,E01021649,Colchester 007D,Investigation complete; no suspect identified
c421082ca6559596b412aa52727e90ceb4705cd4f58dbed423f34a0cccec2bec,2017-04,Essex Police,Essex Police,1.151124,51.789089,On or near Parking Area,E01022025,Tendring 016B,Investigation complete; no suspect identified
9da076322f42aae0afa09bba19f423c5b5b0eeae37159c71de2bcc344a6d92de,2017-04,Essex Police,Essex Police,0.571540,51.886415,On or near BOSCAWEN GARDENS,E01021349,Braintree 007A,Investigation complete; no suspect identified
291e38c9887ef243dcd2de12218a3b0f73ba7e54dbf4e0064ab8b30c4808733c,2017-04,Essex Police,Essex Police,0.186958,52.005465,On or near ROYSTON ROAD,E01022071,Uttlesford 003B,Investigation complete; no suspect identified
32e87a5cd701828affdfc1c1f519a5798c37cdedfe347be8a1bd4bc9924d955b,2017-04,Essex Police,Essex Police,0.254787,51.484848,On or near BANNER CLOSE,E01015921,Thurrock 015A,Investigation complete; no suspect identified
263814ba690e5eeda231d5f04d337effd4690a009626cb8122b53e87864f66af,2017-04,Essex Police,Essex Police,1.085171,51.776242,On or near SEAVIEW ROAD,E01022045,Tendring 018D,Investigation complete; no suspect identified
94723ee86ed7adac02028a874f3ada697fe190946e9de3888265a97f6d89f7ef,2017-04,Essex Police,Essex Police,0.347188,51.955008,On or near BROOK VIEW,E01022093,Uttlesford 004B,Investigation complete; no suspect identified
dfd39d97e08b9f0b03cfffb1e067a5fc614d6308b02350eb366ffee9c6712fbf,2017-04,Essex Police,Essex Police,0.633099,51.943508,On or near Petrol Station,E01021387,Braintree 004A,Investigation complete; no suspect identified
2acde382a12bec9dacb5d50389c6bd6e7d411e9d1cc1e8c7edde77412e523e46,2017-04,Essex Police,Essex Police,0.714143,51.536234,On or near Shopping Area,E01015852,Southend-on-Sea 015B,Investigation complete; no suspect identified
4c042ec445281df670b7ce20601d719f28f5a8a62f85b720624a118b117eb81d,2017-04,Essex Police,Essex Police,0.929648,51.885162,On or near Supermarket,E01033722,Colchester 008H,Investigation complete; no suspect identified
5e080118759bc184247046fa7ce85bb2c3ccf8862435e50841057275a9a20309,2017-04,Essex Police,Essex Police,0.324602,51.476614,On or near Supermarket,E01015954,Thurrock 017D,Investigation complete; no suspect identified
eba1c6ad1932738e3dbe564ded8039d5038372ce71bc0fbbb578b50eed49218d,2017-04,Essex Police,Essex Police,0.301645,51.482040,On or near WEYMOUTH DRIVE,E01033610,Thurrock 019B,Investigation complete; no suspect identified
542c6179cfc9c2018b346ddef86d9b5da8356bae91b319abaeb0e9873b44ed9b,2017-04,Essex Police,Essex Police,0.324602,51.476614,On or near Supermarket,E01015954,Thurrock 017D,Investigation complete; no suspect identified
e379dd880ae9636d6935a8c1dc8640dc6929d77334b1519e60aeca0c13b36790,2017-04,Essex Police,Essex Police,0.055541,51.616989,On or near Sports/Recreation Area,E01021750,Epping Forest 016B,Investigation complete; no suspect identified
58c2e15b9b943fff7481c0343df42fa8e22488d105b75657ba2b4e81f4fc76dc,2017-04,Essex Police,Essex Police,0.319731,51.477969,On or near Parking Area,E01015953,Thurrock 017C,Investigation complete; no suspect identified
c55e3dd43b421de287880761401580b997dc19c481260ee05a77a4d0af6e8684,2017-04,Essex Police,Essex Police,0.941213,51.928934,On or near TURNPIKE CLOSE,E01021971,Tendring 005A,Investigation complete; no suspect identified
72454ae13e2a3ba5960a499838787c07a4152608d42332777890327c3b4e548b,2017-04,Essex Police,Essex Police,0.458379,51.567352,On or near CHERRYDOWN EAST,E01021296,Basildon 020C,Investigation complete; no suspect identified
7fe5a8fc6158cd5f317b3a36da30d8f8468c2e5f4f7b9ae2a4d8da31d97819a5,2017-04,Essex Police,Essex Police,0.087894,51.749895,On or near PLOYTERS ROAD,E01021859,Harlow 010C,Investigation complete; no suspect identified
5b1ead79416a3e3ebb7f64fff14c52485f032cf377263e65e7ca3bf1acafdec8,2017-04,Essex Police,Essex Police,0.714605,51.541817,On or near PRITTLEWELL STREET,E01015895,Southend-on-Sea 010A,Investigation complete; no suspect identified
df7bd2ff439939c08dc56d939aa2a47b5a8fbcad77422e2f1ba9b94c86be6a11,2017-04,Essex Police,Essex Police,0.711295,51.538530,On or near Parking Area,E01015854,Southend-on-Sea 015D,Investigation complete; no suspect identified
5a25b53b9c779420e4f2b02b0b9086b18aea1be29759d5613ee9f475bffdf934,2017-04,Essex Police,Essex Police,0.918959,51.918237,On or near PETRONIUS WAY,E01033721,Colchester 002G,Investigation complete; no suspect identified
51ba7e03a9a211c2cc474e1813508954bac16e78afccfd1c8f26d4a1c1ce57e5,2017-04,Essex Police,Essex Police,0.548875,51.879067,On or near Shopping Area,E01021365,Braintree 009D,Investigation complete; no suspect identified
34ef35cd4cc7e6436c1539b7ef1aff7ca6fbfe9a4b32fb8a9de7bb36803c495b,2017-04,Essex Police,Essex Police,0.639136,51.935558,On or near ASH RISE,E01021389,Braintree 006A,Investigation complete; no suspect identified
262b011e57a882187b8ba07368d5e55d08eeb622b455770362d7defc6d27b736,2017-04,Essex Police,Essex Police,0.651700,51.542681,On or near RECTORY GROVE,E01015848,Southend-on-Sea 011D,Investigation complete; no suspect identified
700261fdbafbfa96e606d5e3e5111fdc368ad908a53ad85f0163532ca3b22574,2017-04,Essex Police,Essex Police,0.325332,51.474261,On or near SHERFIELD ROAD,E01015954,Thurrock 017D,Investigation complete; no suspect identified
baef0eb7b0a754e57920624ec93d994875b530ba6dbcbcefb18717e5eef39346,2017-04,Essex Police,Essex Police,0.525161,51.614156,On or near CROUCH DRIVE,E01021336,Basildon 005B,Investigation complete; no suspect identified
79df1775d37b1eb460a9f4b72f11b9f74e7a3f1504028fb6cc4851090dc0bc1a,2017-04,Essex Police,Essex Police,0.092636,51.771302,On or near Nightclub,E01021872,Harlow 007E,Investigation complete; no suspect identified
a49267911470563c83601c9456afdc20b683a1588397f4217890b150e91450ed,2017-04,Essex Police,Essex Police,0.021086,51.687441,On or near HILLHOUSE,E01021816,Epping Forest 007E,Investigation complete; no suspect identified
c970e31872ade7f5dced8de901ed5265ce52bea1a7bf39582f17bcef14bbbf57,2017-04,Essex Police,Essex Police,0.621127,51.699647,On or near GOAT HOUSE LANE,E01021903,Maldon 007G,Investigation complete; no suspect identified
6dbb98c1dbfb40bb9948dbc69cdd140bfdf6926968b3987d03ded30a57cf6ec0,2017-04,Essex Police,Essex Police,0.288589,51.485920,On or near FLEMMING ROAD,E01033613,Thurrock 019D,Investigation complete; no suspect identified
2a9060ca1cadcee28d878d1061609450b5af5dc5e2eaf1614a3a9ca67c04728b,2017-04,Essex Police,Essex Police,0.691824,51.538996,On or near DITTON COURT ROAD,E01015855,Southend-on-Sea 015E,Investigation complete; no suspect identified
b289a45174dbdf1a5b994b6e1863c6f8ba46ec9c56ed9126123040964d90320c,2017-04,Essex Police,Essex Police,0.703421,51.565540,On or near WARNERS GARDENS,E01015867,Southend-on-Sea 002E,Investigation complete; no suspect identified
e06493d1ca977365f6dc45af8e2cc5d618fb61e384dade43bafc4ec7bc47ce04,2017-04,Essex Police,Essex Police,0.514419,51.570085,On or near LENHAM WAY,E01021315,Basildon 018C,Investigation complete; no suspect identified
aafd4d22ccf772d73af4315575b4da6e15222b9e8540b4c812ca210a28964176,2017-04,Essex Police,Essex Police,0.714260,51.561701,On or near CRAFTSMANS SQUARE,E01015874,Southend-on-Sea 006F,Investigation complete; no suspect identified
45062e198b87e303b65b5a9539981437760a1ce17c4af64da88d81744c3c3d2f,2017-04,Essex Police,Essex Police,0.477166,51.600232,On or near CRAYS HILL ROAD,E01021260,Basildon 009D,Investigation complete; no suspect identified
d08cd55dadba24ffb3f002517f99be8ac82b30bd347c5ea02012e803e53d4565,2017-04,Essex Police,Essex Police,0.777217,51.525736,On or near WATERFORD ROAD,E01015920,Southend-on-Sea 017G,Investigation complete; no suspect identified
eed592629a0d942512e4005ead2585f0b115ca0bf00090a2b283077b5681dcc7,2017-04,Essex Police,Essex Police,1.119375,51.776679,On or near ROSEMARY WAY,E01021990,Tendring 018C,Investigation complete; no suspect identified
3b8a0bf4694458299ba59b675901f4bf5bd0f95da60386c916c1f5ba83a7f927,2017-04,Essex Police,Essex Police,0.651457,51.560080,On or near CHALFONT CLOSE,E01015818,Southend-on-Sea 003E,Investigation complete; no suspect identified
63701aaa8fc2759e20c5cc3f91de8a91c41b97956e2ed0c72d91350130a38846,2017-04,Essex Police,Essex Police,0.519178,51.616191,On or near STATION AVENUE,E01021334,Basildon 005A,Investigation complete; no suspect identified
9da77278339f2e2a8240c9dbbdaa9fb2accf79ba80989ed29ff5e0d5d6efeed3,2017-04,Essex Police,Essex Police,0.553026,51.571419,On or near OVERTON DRIVE,E01021513,Castle Point 001A,Investigation complete; no suspect identified
560d74b31e9c81b73b28c2464a93c4dc5e0aea3cf9d2bfde30f7973ab2104813,2017-04,Essex Police,Essex Police,0.274335,51.512394,On or near HAMBLE LANE,E01015972,Thurrock 006C,Investigation complete; no suspect identified
c04d49e1c2246cf90689e1ba5afdc54b9cedbed12c629fe58a5358f47ce38f79,2017-04,Essex Police,Essex Police,1.131383,51.799519,On or near GARDENIA PLACE,E01022023,Tendring 015A,Investigation complete; no suspect identified
97dff2e1422769e01de51bcaa8a3443093b21cda0a591de1603085b03d9e7c30,2017-04,Essex Police,Essex Police,0.571478,51.621909,On or near HAWK HILL,E01021920,Rochford 006A,Investigation complete; no suspect identified
5a4fc62a8e3136f0a85d321e7fcfaa5fbe47fcf66a74edb7d12f9f509a45b932,2017-04,Essex Police,Essex Police,0.100383,51.768341,On or near Sports/Recreation Area,E01021849,Harlow 003A,Investigation complete; no suspect identified
2e64f1e58345eee30faacccf0de44ae5f984ea5b4276ca205d2f9026c37a5908,2017-04,Essex Police,Essex Police,0.547652,51.876719,On or near LONDON ROAD,E01021365,Braintree 009D,Investigation complete; no suspect identified
130d52af13fc930731cdc844ec605d809e81efb90dd2aeb10a634ac2cd57139c,2017-04,Essex Police,Essex Police,0.693303,51.540842,On or near ANERLEY ROAD,E01015855,Southend-on-Sea 015E,Investigation complete; no suspect identified
6284c8378fe67a7bea11dfe4b4243cc8c719be6639f159662e119497d9fe4807,2017-04,Essex Police,Essex Police,0.254733,51.485515,On or near BREVET CLOSE,E01015921,Thurrock 015A,Investigation complete; no suspect identified
47161b233a4c27155a95eb409bd92c616f72544ca6f67c56cc0de0c782fd62a5,2017-04,Essex Police,Essex Police,0.220129,51.749683,On or near MILL LANE,E01021796,Epping Forest 003B,Investigation complete; no suspect identified
7f28194b9efbeb9e5ebc611b7aa81bb4d9b2019732c482567dafef733f2002f5,2017-04,Essex Police,Essex Police,0.480929,51.734015,On or near SANDRINGHAM PLACE,E01033141,Chelmsford 010G,Investigation complete; no suspect identified
74d7b2534e2cee9d015c88fac50de5ac1ecff4285d3a48640167770808607920,2017-04,Essex Police,Essex Police,0.599095,51.775032,On or near WOODFIELD WAY,E01021395,Braintree 018C,Investigation complete; no suspect identified
c41363b746c96bfd6841fb7161cb9049a0846319d63faff1ba8812f4a96b390d,2017-04,Essex Police,Essex Police,0.270445,51.486039,On or near Parking Area,E01016012,Thurrock 015C,Investigation complete; no suspect identified
ab40b11289fcaefc4895425f4d1322db5e04ece81754e536af62ebe38d829189,2017-04,Essex Police,Essex Police,0.039393,51.774109,On or near DUCKETTS MEAD,E01021801,Epping Forest 002E,Investigation complete; no suspect identified
83d51bd8b2992e525e4ecde8252cb0d584ff84727484030534b6dd2fbc237530,2017-04,Essex Police,Essex Police,0.356064,51.631153,On or near FAIRVIEW AVENUE,E01021449,Brentwood 003B,Investigation complete; no suspect identified
7293201da08ce4d6955a83839aa6c76a11b2373cead1d603a34656b608a18d39,2017-04,Essex Police,Essex Police,0.679122,51.734932,On or near FULLBRIDGE,E01021890,Maldon 004B,Investigation complete; no suspect identified
29e03765385c2056a5469ba4ab7311f9be042cb86e877ceccf0d5bdc45343a59,2017-04,Essex Police,Essex Police,0.714148,51.540424,On or near Parking Area,E01015895,Southend-on-Sea 010A,Investigation complete; no suspect identified
d359d9b0995a78fb599b96e133fb0a23c777a94fedd066594e55a3acf41ef39c,2017-04,Essex Police,Essex Police,0.694351,51.537095,On or near LEONARD ROAD,E01015851,Southend-on-Sea 015A,Investigation complete; no suspect identified
19fc8730ca2d60d88867a27d689a8b9183327edb9e460426ed90f0dbca062640,2017-04,Essex Police,Essex Police,0.716317,51.577563,On or near FEATHERBY WAY,E01021956,Rochford 007E,Investigation complete; no suspect identified
69fc89b6d4ebd7f94deeabfa7d19c4841987054800b5c8b458380e7b0b81dbe7,2017-04,Essex Police,Essex Police,0.420159,51.572086,On or near BRIMSDOWN AVENUE,E01021275,Basildon 014B,Investigation complete; no suspect identified
d785d3022b524554b6fc4acd57ffb087db63337ce1c0c920c8c8d75b5c3961f5,2017-04,Essex Police,Essex Police,0.703284,51.548401,On or near ROOTS HALL AVENUE,E01015861,Southend-on-Sea 004E,Investigation complete; no suspect identified
7cdafd781539c11c2eb24e886d3dfcc49076875fe296d59629f8383db081e685,2017-04,Essex Police,Essex Police,0.119667,51.774990,On or near COOKS SPINNEY,E01021844,Harlow 002A,Investigation complete; no suspect identified
e1ca849d4461521468cff0f5a63fc1d5f6289798e4b57ad535b155aa7cdf3702,2017-04,Essex Police,Essex Police,0.483519,51.735040,On or near TRINITY ROAD,E01021629,Chelmsford 008F,Investigation complete; no suspect identified
802229920d519d2e5aaf718c3b8165c08ad4c63870f05f2322b9a72be8510ba9,2017-04,Essex Police,Essex Police,1.153536,51.806194,On or near ELM GROVE,E01022044,Tendring 013E,Investigation complete; no suspect identified
8bc8aeebf4f68acefac7aebe821b4ffca7705ab699e449330371f5e9bed569cc,2017-04,Essex Police,Essex Police,0.905184,51.896589,On or near Theatre/Concert Hall,E01021647,Colchester 007B,Investigation complete; no suspect identified
3b3edfaa33137dd7b55cf6fa52c3821b57b2a58edea01b9b28c1ba8f41bef3ca,2017-04,Essex Police,Essex Police,0.560285,51.877857,On or near MANOR STREET,E01033458,Braintree 009E,Investigation complete; no suspect identified
8261b25be2b6e2084536cf4ee8f14515f750c5d36bad55bf7822cf5732a44dd7,2017-04,Essex Police,Essex Police,1.152215,51.788718,On or near Shopping Area,E01022025,Tendring 016B,Investigation complete; no suspect identified
de1d394456b254ac5a131a94ec7cdb3203c573c0322c44d3e83b90e185a2a828,2017-04,Essex Police,Essex Police,0.716317,51.577563,On or near FEATHERBY WAY,E01021956,Rochford 007E,Investigation complete; no suspect identified
4469e172ffc279c789ad0ef27c4d3afc7dc7b48fdef112ed87e99d1f45884092,2017-04,Essex Police,Essex Police,0.681563,51.908761,On or near LANCASTER WAY,E01021408,Braintree 006C,Investigation complete; no suspect identified
d3010d5234fd60b0fbe33b81200ca9f145657aaf6322d9d76138776d58bd051f,2017-04,Essex Police,Essex Police,0.086889,51.648207,On or near TORRINGTON GARDENS,E01021776,Epping Forest 011C,Investigation complete; no suspect identified
566d849c18de344f16bb864332c8c0f316719cf5142857c8294132c48367c9fb,2017-04,Essex Police,Essex Police,0.033419,51.624946,On or near DUCHESS GROVE,E01021745,Epping Forest 015D,Investigation complete; no suspect identified
3ae9fe46772a729e9d7c4d0927a842d34bc5960f342e318439c70e22a168877c,2017-04,Essex Police,Essex Police,0.567540,51.521386,On or near NEW ROAD,E01021486,Castle Point 010B,Investigation complete; no suspect identified
2cab21a3748ac4f16990890ad9ebc3da481c4419acdb09727762dad84b0fe13f,2017-04,Essex Police,Essex Police,1.153772,51.805001,On or near Parking Area,E01022042,Tendring 014A,Investigation complete; no suspect identified
ad2d7780804a73c4431ce4cd8c1aac996b1e9d874d941ace5dea5e06e8aced21,2017-04,Essex Police,Essex Police,0.458379,51.567352,On or near CHERRYDOWN EAST,E01021296,Basildon 020C,Investigation complete; no suspect identified
7558e316643387c366598ce4fff6d656b55a677c5c2124eab2b61aeef4dc69bc,2017-04,Essex Police,Essex Police,0.641352,51.800800,On or near NEWLAND STREET,E01021416,Braintree 017B,Investigation complete; no suspect identified
ce7d133f8986cc89b5e1483e64a21e591b52465d5b1120ce74c43c1a74b5c0ea,2017-04,Essex Police,Essex Police,0.593724,51.712711,On or near MILL LANE,E01021570,Chelmsford 016D,Investigation complete; no suspect identified
1f571fd948e62943e03bdbe7606165df5b408da63d6d5996426d659c76c1b047,2017-04,Essex Police,Essex Police,0.035702,51.629142,On or near ST JOHN'S COURT,E01021746,Epping Forest 015E,Investigation complete; no suspect identified
71472f0973df36739c22d6c4c12f25b8ff20bd842ae83ef327fded4caed2059e,2017-04,Essex Police,Essex Police,1.151360,51.814311,On or near Highfield Holiday Park,E01022039,Tendring 010B,Investigation complete; no suspect identified
f6db144349108b5830cb4cf9c0b7b97add57a06af76a555268385fdcd5f6cdf5,2017-04,Essex Police,Essex Police,0.547660,51.605269,On or near NORTH WEALD CLOSE,E01021335,Basildon 007A,Investigation complete; no suspect identified
f7b359e7d04ea07ce96250bc1768be5593bcd222cc83f9440af9843f35f9cf71,2017-04,Essex Police,Essex Police,0.905634,51.890498,On or near Parking Area,E01021648,Colchester 007C,Investigation complete; no suspect identified
fdeaf353f4712dc95abc5a01e62323ec02e025aee8a889a3df10efcb745223b3,2017-04,Essex Police,Essex Police,0.458379,51.567352,On or near CHERRYDOWN EAST,E01021296,Basildon 020C,Investigation complete; no suspect identified
60c5f841c68bae3267b147e3138f2183c63790c030e4cf093bcf818e9bee0de8,2017-04,Essex Police,Essex Police,0.005292,51.686579,On or near FARM HILL ROAD,E01021813,Epping Forest 007B,Investigation complete; no suspect identified
f98fec1433fa265496f24721dbe88e6ad0dbcb6cb6964fa162fc1937384ad9bf,2017-04,Essex Police,Essex Police,0.710740,51.563410,On or near FARRIERS WAY,E01015874,Southend-on-Sea 006F,Investigation complete; no suspect identified
9e45ee415ce2bccd1c910305160a6e90845f981fe627cb3a25334651ccefeea9,2017-04,Essex Police,Essex Police,0.716317,51.577563,On or near FEATHERBY WAY,E01021956,Rochford 007E,Investigation complete; no suspect identified
a0340e8fa0756f2e17c68b91671e2f6f56a33ef8b877d0bc2453ec15eb523106,2017-04,Essex Police,Essex Police,0.500226,51.568374,On or near HARTFORD END,E01021317,Basildon 018E,Investigation complete; no suspect identified
12582776b5cfcc1a7493b8b806d4d585be65123e50d8c79fb7427ace774d0a28,2017-04,Essex Police,Essex Police,0.712850,51.587203,On or near STILLWELLS,E01021955,Rochford 004D,Investigation complete; no suspect identified
fe39235049ad6ba4740d2988d4683fdc4b0b4aa7f9b127fa657e49e95a6b9b7d,2017-04,Essex Police,Essex Police,0.900116,51.889231,On or near Shopping Area,E01021649,Colchester 007D,Investigation complete; no suspect identified
14631706c2a900b6e8fce05c8046b73b93e50f9fa187db45ebd8f902282320e6,2017-04,Essex Police,Essex Police,0.636072,51.541801,On or near CASTLE DRIVE,E01015910,Southend-on-Sea 008C,Investigation complete; no suspect identified
c837d33a5cbc1c90b0ea60c168806fddda3bcde7f10a174cd84a4134cffbe71a,2017-04,Essex Police,Essex Police,0.133042,51.689085,On or near MOUNT ROAD,E01021756,Epping Forest 006A,Investigation complete; no suspect identified
205f577cdf250b8aaa670d26fb07dac049e0b0995731b0ad36a137710ba20c6e,2017-04,Essex Police,Essex Police,0.556413,51.879785,On or near CROFT CLOSE,E01033459,Braintree 009F,Investigation complete; no suspect identified
2422e549e5bbf45cfb4067b46555976826abfa9b26e3565f073a478596a65cb8,2017-04,Essex Police,Essex Police,0.542308,51.567380,On or near LONDON ROAD,E01021312,Basildon 011F,Investigation complete; no suspect identified
94d04b1ec9a8ef0a3a68376b9282871f4985d4c1c2173417c1a0a60b2fb733c7,2017-04,Essex Police,Essex Police,0.418448,51.639587,On or near DORCHESTER ROAD,E01021252,Basildon 002E,Investigation complete; no suspect identified
5728793d05837ebc5b92584f88f87159b2a83b4e4e2d3de410ea87b8729cbcc9,2017-04,Essex Police,Essex Police,0.589386,51.526572,On or near ANTONY CLOSE,E01021494,Castle Point 008B,Investigation complete; no suspect identified
0fba83593f0b9e768e6ddd25d0a5a95b29ea6dcf512f69a387201fd223a6db9a,2017-04,Essex Police,Essex Police,0.582748,51.872267,On or near MIDDLE KING,E01021367,Braintree 012C,Investigation complete; no suspect identified
8a9c2de2ba326428bfcf185abf55dda0b3b7f28df320eacd5fef46b680dc2283,2017-04,Essex Police,Essex Police,0.441399,51.572563,On or near SWAN CLOSE,E01021291,Basildon 016E,Investigation complete; no suspect identified
4c220938757b55e8e6ed03eb9e25ab72944938e0eac9a166486ec8c0d1c69ebd,2017-04,Essex Police,Essex Police,0.055328,51.648719,On or near Parking Area,E01021791,Epping Forest 012F,Investigation complete; no suspect identified
f1159f056689e5251f43c9bfe79e9c78e94c0f6c6470c68d5358c5b3a604f9fb,2017-04,Essex Police,Essex Police,0.547993,51.554711,On or near PERRY ROAD,E01021521,Castle Point 007B,Investigation complete; no suspect identified
ce5d96bea309701df57b0f4188abeb278a54d8a9c0ade884022c3d3ffb065e91,2017-04,Essex Police,Essex Police,0.681004,51.722694,On or near BURNS CLOSE,E01021895,Maldon 005C,Investigation complete; no suspect identified
d8d2b96877660cdd69433fb20b2089d929049ac6fa0064749c4843cf40b0f13b,2017-04,Essex Police,Essex Police,0.508821,51.568281,On or near CORFE CLOSE,E01021316,Basildon 018D,Investigation complete; no suspect identified
e99479fe667ca05bf6f26d25b7bbafba0169143df987aaacd990937ccabfb441,2017-04,Essex Police,Essex Police,0.901710,51.891404,On or near MAIDENBURGH STREET,E01021649,Colchester 007D,Investigation complete; no suspect identified
62cbaf7b5df40d43ff8286408362f36f27c7c5b49c69d8b943b229936c1f75d6,2017-04,Essex Police,Essex Police,0.400326,51.566810,On or near EGERTON DRIVE,E01021284,Basildon 021E,Investigation complete; no suspect identified
45108e3b5033c95fbc3fb0f8fd09c7ccaadbf7987c74b1890a166cd8ff97e072,2017-04,Essex Police,Essex Police,0.693992,51.746526,On or near CHESTNUT MEWS,E01021888,Maldon 003E,Investigation complete; no suspect identified
bb309da204a28c7852c321e592fed2a8c5c8aa2bf10b2a84ce9d55b36dff7ccd,2017-04,Essex Police,Essex Police,0.443854,51.742131,On or near MEDWAY CLOSE,E01021599,Chelmsford 009C,Investigation complete; no suspect identified
